number,objective,datetime_start,datetime_complete,duration,params_lda_shrinkage,params_lda_shrinkage_mode,params_lda_solver,user_attrs_accuracy,user_attrs_f1_macro,user_attrs_kappa,state,accuracy,f1_macro,kappa
59,0.6062734576534576,2026-05-21 17:05:10.171028,2026-05-21 17:05:10.217217,0 days 00:00:00.046189,4.920357460024187e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
123,0.6062734576534576,2026-05-21 17:05:13.022955,2026-05-21 17:05:13.067277,0 days 00:00:00.044322,4.376568841440009e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
122,0.6062734576534576,2026-05-21 17:05:12.978170,2026-05-21 17:05:13.022728,0 days 00:00:00.044558,4.2935716222373416e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
187,0.6062734576534576,2026-05-21 17:05:15.892965,2026-05-21 17:05:15.937100,0 days 00:00:00.044135,4.06233530573595e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
154,0.6062734576534576,2026-05-21 17:05:14.414753,2026-05-21 17:05:14.458238,0 days 00:00:00.043485,4.686095355110536e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
165,0.6062734576534576,2026-05-21 17:05:14.913858,2026-05-21 17:05:14.957832,0 days 00:00:00.043974,4.782514735386887e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
191,0.6062734576534576,2026-05-21 17:05:16.084014,2026-05-21 17:05:16.129147,0 days 00:00:00.045133,5.032591595443706e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
201,0.6062734576534576,2026-05-21 17:05:16.531498,2026-05-21 17:05:16.575698,0 days 00:00:00.044200,5.021433705177518e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
214,0.6062734576534576,2026-05-21 17:05:17.119675,2026-05-21 17:05:17.165115,0 days 00:00:00.045440,3.5572688505705876e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
192,0.6062734576534576,2026-05-21 17:05:16.129371,2026-05-21 17:05:16.173861,0 days 00:00:00.044490,4.403075517441236e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
194,0.6062734576534576,2026-05-21 17:05:16.218876,2026-05-21 17:05:16.263481,0 days 00:00:00.044605,3.9449792922670165e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
213,0.6062734576534576,2026-05-21 17:05:17.074427,2026-05-21 17:05:17.119453,0 days 00:00:00.045026,4.721926910692403e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
241,0.6062734576534576,2026-05-21 17:05:18.338532,2026-05-21 17:05:18.382999,0 days 00:00:00.044467,4.33587536857727e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
220,0.6062734576534576,2026-05-21 17:05:17.389117,2026-05-21 17:05:17.433102,0 days 00:00:00.043985,3.875101873856343e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
243,0.6062734576534576,2026-05-21 17:05:18.427800,2026-05-21 17:05:18.472294,0 days 00:00:00.044494,3.4269657708569316e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
234,0.6062734576534576,2026-05-21 17:05:18.028076,2026-05-21 17:05:18.072029,0 days 00:00:00.043953,3.634493543331138e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
221,0.6062734576534576,2026-05-21 17:05:17.433322,2026-05-21 17:05:17.478257,0 days 00:00:00.044935,3.888694169163915e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
203,0.6062734576534576,2026-05-21 17:05:16.620339,2026-05-21 17:05:16.664737,0 days 00:00:00.044398,3.669229764476111e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
202,0.6062734576534576,2026-05-21 17:05:16.575918,2026-05-21 17:05:16.620119,0 days 00:00:00.044201,3.85227930164003e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
141,0.6062734576534576,2026-05-21 17:05:13.837214,2026-05-21 17:05:13.881208,0 days 00:00:00.043994,4.051310517868856e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
145,0.6062734576534576,2026-05-21 17:05:14.013764,2026-05-21 17:05:14.057123,0 days 00:00:00.043359,3.577346776269934e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
153,0.6062734576534576,2026-05-21 17:05:14.371056,2026-05-21 17:05:14.414531,0 days 00:00:00.043475,4.81922379347553e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
157,0.6062734576534576,2026-05-21 17:05:14.547604,2026-05-21 17:05:14.592214,0 days 00:00:00.044610,3.8489572420229486e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
169,0.6062734576534576,2026-05-21 17:05:15.090731,2026-05-21 17:05:15.135213,0 days 00:00:00.044482,4.915736074336867e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
170,0.6062734576534576,2026-05-21 17:05:15.135456,2026-05-21 17:05:15.179678,0 days 00:00:00.044222,3.5049696585559555e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
182,0.6062734576534576,2026-05-21 17:05:15.671208,2026-05-21 17:05:15.715882,0 days 00:00:00.044674,3.515891726509537e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
162,0.6062734576534576,2026-05-21 17:05:14.782501,2026-05-21 17:05:14.826296,0 days 00:00:00.043795,4.1805925305397235e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
133,0.6062734576534576,2026-05-21 17:05:13.467573,2026-05-21 17:05:13.511949,0 days 00:00:00.044376,3.4810051750719975e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
124,0.6062734576534576,2026-05-21 17:05:13.067498,2026-05-21 17:05:13.112251,0 days 00:00:00.044753,4.7368148742276625e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
148,0.6062734576534576,2026-05-21 17:05:14.144732,2026-05-21 17:05:14.189081,0 days 00:00:00.044349,3.547234495318764e-05,float,eigen,0.6458333333333333,0.6055701243201242,0.575,COMPLETE,0.6458333333333333,0.6055701243201242,0.575
140,0.6010643753322701,2026-05-21 17:05:13.793587,2026-05-21 17:05:13.836995,0 days 00:00:00.043408,2.77613933825588e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
76,0.6010643753322701,2026-05-21 17:05:10.926165,2026-05-21 17:05:10.970251,0 days 00:00:00.044086,2.949630590149891e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
183,0.6010643753322701,2026-05-21 17:05:15.716108,2026-05-21 17:05:15.760218,0 days 00:00:00.044110,3.327967520064668e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
86,0.6010643753322701,2026-05-21 17:05:11.362189,2026-05-21 17:05:11.405424,0 days 00:00:00.043235,3.302883151353208e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
104,0.6010643753322701,2026-05-21 17:05:12.164078,2026-05-21 17:05:12.207878,0 days 00:00:00.043800,3.165676368511103e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
147,0.6010643753322701,2026-05-21 17:05:14.100514,2026-05-21 17:05:14.144488,0 days 00:00:00.043974,3.2051135168094594e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
185,0.6010643753322701,2026-05-21 17:05:15.804662,2026-05-21 17:05:15.848531,0 days 00:00:00.043869,2.9081316192617694e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
223,0.6010643753322701,2026-05-21 17:05:17.523575,2026-05-21 17:05:17.568046,0 days 00:00:00.044471,3.239205431903447e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
225,0.6010643753322701,2026-05-21 17:05:17.612715,2026-05-21 17:05:17.656895,0 days 00:00:00.044180,3.291085636156833e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
172,0.6010643753322701,2026-05-21 17:05:15.225344,2026-05-21 17:05:15.270469,0 days 00:00:00.045125,2.939810036420828e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
209,0.6010643753322701,2026-05-21 17:05:16.894026,2026-05-21 17:05:16.939278,0 days 00:00:00.045252,3.0686166893522525e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
236,0.6010643753322701,2026-05-21 17:05:18.116515,2026-05-21 17:05:18.160604,0 days 00:00:00.044089,3.120983789813585e-05,float,eigen,0.6388888888888888,0.6003688197767145,0.5666666666666667,COMPLETE,0.6388888888888888,0.6003688197767145,0.5666666666666667
135,0.5944187909166857,2026-05-21 17:05:13.557011,2026-05-21 17:05:13.602246,0 days 00:00:00.045235,2.742094335725942e-05,float,eigen,0.6319444444444444,0.5937310131389079,0.5583333333333333,COMPLETE,0.6319444444444444,0.5937310131389079,0.5583333333333333
156,0.5944187909166857,2026-05-21 17:05:14.502890,2026-05-21 17:05:14.547381,0 days 00:00:00.044491,2.7141445527025073e-05,float,eigen,0.6319444444444444,0.5937310131389079,0.5583333333333333,COMPLETE,0.6319444444444444,0.5937310131389079,0.5583333333333333
238,0.5944187909166857,2026-05-21 17:05:18.204869,2026-05-21 17:05:18.249201,0 days 00:00:00.044332,2.6811069981572147e-05,float,eigen,0.6319444444444444,0.5937310131389079,0.5583333333333333,COMPLETE,0.6319444444444444,0.5937310131389079,0.5583333333333333
92,0.593712261072261,2026-05-21 17:05:11.625450,2026-05-21 17:05:11.668476,0 days 00:00:00.043026,5.2497269114379634e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
80,0.593712261072261,2026-05-21 17:05:11.102298,2026-05-21 17:05:11.145575,0 days 00:00:00.043277,6.481189430821216e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
103,0.593712261072261,2026-05-21 17:05:12.120891,2026-05-21 17:05:12.163820,0 days 00:00:00.042929,5.673554125111554e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
65,0.593712261072261,2026-05-21 17:05:10.436336,2026-05-21 17:05:10.481205,0 days 00:00:00.044869,5.076187412655604e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
127,0.593712261072261,2026-05-21 17:05:13.201396,2026-05-21 17:05:13.245352,0 days 00:00:00.043956,6.210663317853503e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
94,0.593712261072261,2026-05-21 17:05:11.713305,2026-05-21 17:05:11.757032,0 days 00:00:00.043727,5.434377586933945e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
212,0.593712261072261,2026-05-21 17:05:17.029533,2026-05-21 17:05:17.074203,0 days 00:00:00.044670,5.4115628330628656e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
233,0.593712261072261,2026-05-21 17:05:17.983729,2026-05-21 17:05:18.027856,0 days 00:00:00.044127,5.7886923180879e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
231,0.593712261072261,2026-05-21 17:05:17.894419,2026-05-21 17:05:17.939003,0 days 00:00:00.044584,5.796318365191078e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
232,0.593712261072261,2026-05-21 17:05:17.939223,2026-05-21 17:05:17.983493,0 days 00:00:00.044270,5.442112402555217e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
219,0.593712261072261,2026-05-21 17:05:17.344807,2026-05-21 17:05:17.388877,0 days 00:00:00.044070,5.7513285031418156e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
242,0.593712261072261,2026-05-21 17:05:18.383224,2026-05-21 17:05:18.427566,0 days 00:00:00.044342,6.394581339149577e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
222,0.593712261072261,2026-05-21 17:05:17.478501,2026-05-21 17:05:17.523355,0 days 00:00:00.044854,5.564330563380508e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
131,0.593712261072261,2026-05-21 17:05:13.379006,2026-05-21 17:05:13.422378,0 days 00:00:00.043372,6.838756955811144e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
161,0.593712261072261,2026-05-21 17:05:14.738668,2026-05-21 17:05:14.782283,0 days 00:00:00.043615,5.818071647577973e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
181,0.593712261072261,2026-05-21 17:05:15.626941,2026-05-21 17:05:15.670969,0 days 00:00:00.044028,5.5838200816049245e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
193,0.593712261072261,2026-05-21 17:05:16.174090,2026-05-21 17:05:16.218652,0 days 00:00:00.044562,5.4301864448560545e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
142,0.593712261072261,2026-05-21 17:05:13.881424,2026-05-21 17:05:13.925507,0 days 00:00:00.044083,6.00090740496013e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
151,0.593712261072261,2026-05-21 17:05:14.282831,2026-05-21 17:05:14.326910,0 days 00:00:00.044079,5.2622517634410404e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
171,0.593712261072261,2026-05-21 17:05:15.179903,2026-05-21 17:05:15.225117,0 days 00:00:00.045214,6.714422631676321e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
132,0.593712261072261,2026-05-21 17:05:13.422604,2026-05-21 17:05:13.467349,0 days 00:00:00.044745,6.732403553714622e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
152,0.593712261072261,2026-05-21 17:05:14.327146,2026-05-21 17:05:14.370834,0 days 00:00:00.043688,5.2266684949890755e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
54,0.593712261072261,2026-05-21 17:05:09.944521,2026-05-21 17:05:09.986468,0 days 00:00:00.041947,5.838287863605532e-05,float,lsqr,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
42,0.593712261072261,2026-05-21 17:05:09.403414,2026-05-21 17:05:09.447242,0 days 00:00:00.043828,5.8641026135985584e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
48,0.593712261072261,2026-05-21 17:05:09.672118,2026-05-21 17:05:09.716488,0 days 00:00:00.044370,6.37528149562173e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
83,0.593712261072261,2026-05-21 17:05:11.232292,2026-05-21 17:05:11.275331,0 days 00:00:00.043039,5.98178507267191e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
81,0.593712261072261,2026-05-21 17:05:11.145797,2026-05-21 17:05:11.188775,0 days 00:00:00.042978,6.217111986474921e-05,float,eigen,0.6388888888888888,0.5930167055167055,0.5666666666666667,COMPLETE,0.6388888888888888,0.5930167055167055,0.5666666666666667
178,0.5936101368892546,2026-05-21 17:05:15.492413,2026-05-21 17:05:15.536828,0 days 00:00:00.044415,8.36715600518187e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
206,0.5936101368892546,2026-05-21 17:05:16.755680,2026-05-21 17:05:16.801154,0 days 00:00:00.045474,7.400824937872511e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
226,0.5936101368892546,2026-05-21 17:05:17.657114,2026-05-21 17:05:17.701961,0 days 00:00:00.044847,8.808872538081965e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
134,0.5936101368892546,2026-05-21 17:05:13.512169,2026-05-21 17:05:13.556766,0 days 00:00:00.044597,7.342911038493099e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
210,0.5936101368892546,2026-05-21 17:05:16.939497,2026-05-21 17:05:16.983868,0 days 00:00:00.044371,6.895687640026696e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
180,0.5936101368892546,2026-05-21 17:05:15.581749,2026-05-21 17:05:15.626715,0 days 00:00:00.044966,7.591562323296494e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
117,0.5936101368892546,2026-05-21 17:05:12.756170,2026-05-21 17:05:12.800414,0 days 00:00:00.044244,7.386473347820523e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
52,0.5936101368892546,2026-05-21 17:05:09.850697,2026-05-21 17:05:09.898957,0 days 00:00:00.048260,7.937993880830158e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
46,0.5936101368892546,2026-05-21 17:05:09.582289,2026-05-21 17:05:09.626854,0 days 00:00:00.044565,7.76169818958385e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
6,0.5936101368892546,2026-05-21 17:05:07.654187,2026-05-21 17:05:07.696550,0 days 00:00:00.042363,7.122305833333864e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
10,0.5936101368892546,2026-05-21 17:05:07.852375,2026-05-21 17:05:07.893389,0 days 00:00:00.041014,8.3998644459575e-05,float,lsqr,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
45,0.5936101368892546,2026-05-21 17:05:09.536378,2026-05-21 17:05:09.582064,0 days 00:00:00.045686,7.485613786051442e-05,float,eigen,0.6388888888888888,0.592914581333699,0.5666666666666667,COMPLETE,0.6388888888888888,0.592914581333699,0.5666666666666667
