band,kruskal_stat,kruskal_pvalue,kruskal_pvalue_adj,ttest_stat,ttest_pvalue,ttest_pvalue_adj,pearson_r,pearson_pvalue,pearson_pvalue_adj,spearman_rho,spearman_pvalue,spearman_pvalue_adj,pvalue_adjusted,pvalue_adjusted_source,significant_at_alpha,effect_score,significance_score,consistency_score,ranking_score,direction_label,rank
1736,332.76908105038547,2.3970954276584528e-74,9.149836721204288e-74,20.141616745905495,1.8191551771771795e-80,6.787091103739164e-80,-0.43609054095795086,2.515389959061521e-81,9.352202460247766e-81,-0.43845290287103805,2.7458071079178465e-82,1.0480887166812526e-81,1.0480887166812526e-81,spearman,True,0.792787421561659,1.0793688249814006,0.6666666666666666,0.9091369776110435,nao_irrigado,569
857,326.64499687587704,5.170382563378935e-73,1.9323742832524053e-72,20.342009039894126,3.18755780326001e-82,1.2254135454750915e-81,-0.43914844025648797,1.4255990047891365e-82,5.451267368846716e-82,-0.43439965470655206,1.2146555639982501e-80,4.5396431426647644e-80,5.451267368846716e-82,pearson,True,0.7881507959308932,1.079236899901261,0.6666666666666666,0.906991129791136,nao_irrigado,570
2310,320.15813761301797,1.3379980206620144e-71,4.8652415336762584e-71,20.553607067281387,3.6174946793653975e-84,1.4212058621492211e-83,-0.44301963154102886,3.6091158681065693e-84,1.4050706522755467e-83,-0.43006464228219876,6.607249900463416e-79,2.402534693078829e-78,1.4050706522755467e-83,pearson,True,0.7839210115705021,1.0813809774773304,0.6666666666666666,0.9060525617381914,nao_irrigado,571
1505,320.1340675762858,1.3542487354008085e-71,4.916014412797868e-71,-20.566499674943152,2.1613115653263724e-82,8.338704764607495e-82,0.4436320109586555,2.0087968116385886e-84,7.834672138314568e-84,0.4300484754804031,6.70572949414814e-79,2.4342251153588435e-78,7.834672138314568e-84,pearson,True,0.784913714863928,1.0721980124538137,0.6666666666666666,0.9023669439596504,irrigado,572
2301,321.24567062128125,7.754768397582298e-72,2.839011462760538e-71,20.460635397321166,7.067557463302715e-83,2.7415489149165224e-82,-0.4416284461282765,1.3600406742688107e-83,5.247266443453634e-83,-0.43079445815485895,3.3853215097978044e-79,1.239362167726658e-78,5.247266443453634e-83,pearson,True,0.7823251164859483,1.0734053628774771,0.6666666666666666,0.9017453823802082,nao_irrigado,573
730,329.48884803411056,1.2419874158188226e-73,4.690739818268277e-73,-20.06875262712758,1.9826176202993207e-80,7.384133909918962e-80,0.4347112427643957,9.093451238558856e-81,3.3634813617320107e-80,0.43628655143041817,2.0945036637691626e-81,7.910524382143989e-81,7.910524382143989e-81,spearman,True,0.7822567039011908,1.0661968903979,0.6666666666666666,0.8984707841012576,irrigado,574
725,327.9592244878859,2.674700178097243e-73,1.0048829864914292e-72,-20.124530271167917,1.1371209756070422e-80,4.249866046225276e-80,0.4357280280356344,3.5281262233177324e-81,1.3072315955016909e-80,0.43527266200351833,5.393444567073745e-81,2.0263133522100486e-80,1.3072315955016909e-80,pearson,True,0.7815385004285086,1.0655987238915339,0.6666666666666666,0.8978784176106858,irrigado,575
508,325.6281118991046,8.610124185265828e-73,3.1901994610579765e-72,20.207371594229855,5.096422370868628e-80,1.8850622504297215e-79,-0.43736771349350784,7.611974527262337e-82,2.8548225583048453e-81,-0.43372295857424764,2.275329143259462e-80,8.430486773904456e-80,2.8548225583048453e-81,pearson,True,0.7804913142227945,1.0588447659986877,0.6666666666666666,0.8943679027663336,nao_irrigado,576
1460,333.0075120791571,2.1269440832917203e-74,8.147598636352775e-74,19.80047556432189,8.984692896809678e-79,3.2836913325244896e-78,-0.42988637932979035,7.777675714853914e-79,2.832919510376451e-78,-0.43860995180276746,2.3683743215985734e-82,9.072435681132504e-82,9.072435681132504e-82,spearman,True,0.7774750258676127,1.055129157225823,0.6666666666666666,0.8913385490587128,nao_irrigado,577
1401,316.6808487999433,7.654130257173299e-71,2.7552304728082778e-70,20.481404808443532,2.2695657176888308e-82,8.740675138554296e-82,-0.44208861511700737,8.775514242045069e-84,3.3979423614693425e-83,-0.42772276556494015,5.586446055721777e-78,2.0109334294382076e-77,3.3979423614693425e-83,pearson,True,0.7734572777046361,1.0581636352427204,0.6666666666666666,0.8908960774929771,nao_irrigado,578
1868,311.4733820610227,1.0429434066093981e-69,3.6923976619499117e-69,20.623994374879928,8.336075874539907e-84,3.2512208810138407e-83,-0.4444981730141793,8.752343957898098e-85,3.4260085911699474e-84,-0.42419147414414304,1.3531806836184066e-76,4.7907500644084934e-76,3.4260085911699474e-84,pearson,True,0.7684964693182802,1.0574971477944788,0.6666666666666666,0.8883637943674082,nao_irrigado,579
1941,322.1901500391932,4.828854804028482e-72,1.773881875873027e-71,20.21603946322153,3.9754317321497034e-80,1.4729659986878817e-79,-0.43751367468106406,6.637881717518997e-82,2.49384751939656e-81,-0.4314272727192624,1.8932220322846295e-79,6.954759226290033e-79,2.49384751939656e-81,pearson,True,0.7734228191545862,1.0497523664378254,0.6666666666666666,0.8870955001832519,nao_irrigado,580
2188,320.06530102866054,1.4017716332818435e-71,5.079944755350222e-71,-20.212837160039513,1.2730423870765512e-81,4.833512526197011e-81,0.4369862823662143,1.088337039135693e-81,4.074627695300704e-81,0.4300022846181297,6.995231561234087e-79,2.535034169492758e-78,4.074627695300704e-81,pearson,True,0.7681034678479141,1.0512200321066605,0.6666666666666666,0.8853622416462252,irrigado,581
1798,318.90769553048267,2.505128769324126e-71,9.047935672735373e-71,-20.250534099547266,6.586110685104173e-82,2.5184255982720408e-81,0.4376537398082504,5.82018108485405e-82,2.190467452075544e-81,0.4292239685888239,1.4245342192284196e-78,5.14508241533088e-78,2.190467452075544e-81,pearson,True,0.7673138268831097,1.0511416102859263,0.6666666666666666,0.8849716133927329,irrigado,582
372,336.9398413570034,2.9602435893370833e-75,1.1503731416790943e-74,19.56011216597387,4.173867597044799e-76,1.482585366289136e-75,-0.42524920976872926,5.22957081866722e-77,1.860653590946334e-76,-0.4411920210038474,2.0594083923255512e-83,8.003017423341067e-83,8.003017423341067e-83,spearman,True,0.7744864085670978,1.0398903994473794,0.6666666666666666,0.8831362302731813,nao_irrigado,583
