target,model,real,IRR|BR16,IRR|CD202,IRR|EMB48,NIRR|BR16,NIRR|CD202,NIRR|EMB48
condicao_genotipo,LDA,IRR|BR16,15,1,3,5,0,0
condicao_genotipo,LDA,IRR|CD202,3,10,4,3,3,1
condicao_genotipo,LDA,IRR|EMB48,2,4,17,0,0,1
condicao_genotipo,LDA,NIRR|BR16,0,0,0,18,6,0
condicao_genotipo,LDA,NIRR|CD202,0,0,0,4,17,3
condicao_genotipo,LDA,NIRR|EMB48,0,0,0,3,5,16
