cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9913791108749406,0.00423615385323095,0.0043847352718285725
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9521855652631908,0.026107337982966335,0.02170709675384305
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9976509712339163,0.0020575006641475936,0.00029152810193594855
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.04479554846151689,0.23124198419718414,0.723962467341299
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9982619343683566,0.00019086724746377018,0.001547198384179656
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9573971260337175,0.027525066813805177,0.015077807152477337
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.809856260921879,0.15621179928589124,0.03393193979222958
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9990373308781071,0.0005031071402764302,0.00045956198161649803
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.02040093591303656,0.7650892845010901,0.21450977958587336
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,2.0162144185516307e-05,0.5050258175733789,0.49495402028243557
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,1.74486806794682e-05,0.9132053242620745,0.08677722705724601
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.04080988868256881,0.5837678024387007,0.3754223088787305
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.03210687055579929,0.8748618516108388,0.09303127783336182
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.000649817287872235,0.7259678493503997,0.2733823333617281
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.0924379725306639,0.13451660761437445,0.7730454198549616
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.1094978456583029,0.4409478154384682,0.4495543389032289
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.0028202519453111243,0.8035048701770834,0.1936748778776055
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.005117515908087628,0.3650809860611124,0.6298014980307999
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.014333947582598528,0.4684877413265785,0.5171783110908229
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.05623493986016803,0.33100490085473944,0.6127601592850925
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.0026741856647238865,0.096300266028769,0.9010255483065072
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,LDA,2,0,EMB48,BR16,False,0.6401883485537092,0.29432782471083513,0.06548382673545566
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,2.175932366591678e-09,0.14847369721732295,0.8515263006067448
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.009666791688961368,0.07679394177057969,0.913539266540459
