cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8828141093254089,0.01827968843281269,0.0989062488079071
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9878982901573181,0.0056464821100234985,0.006455229129642248
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9725958108901978,0.017849093303084373,0.009555061347782612
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,1,BR16,CD202,False,0.11076381057500839,0.8115219473838806,0.07771431654691696
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9838775396347046,0.005499045830219984,0.010623429901897907
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,2,BR16,EMB48,False,0.12076561152935028,0.07954458147287369,0.799689769744873
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8102510571479797,0.09269525110721588,0.09705369174480438
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9544594883918762,0.009643914178013802,0.035896558314561844
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.09975792467594147,0.44155797362327576,0.4586840867996216
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.011363846249878407,0.11729321628808975,0.8713428974151611
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.0047242650762200356,0.9665426015853882,0.02873310260474682
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,0,CD202,BR16,False,0.7522702813148499,0.10860035568475723,0.13912935554981232
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.32067859172821045,0.5495378971099854,0.1297834813594818
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.013003460131585598,0.916215717792511,0.07078084349632263
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.012327847070991993,0.08960526436567307,0.8980669379234314
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.27864712476730347,0.19843515753746033,0.5229177474975586
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.008135459385812283,0.9381640553474426,0.053700461983680725
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.047383762896060944,0.07793454825878143,0.8746817111968994
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.14191953837871552,0.7461013197898865,0.1119791641831398
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.21146631240844727,0.05726691335439682,0.7312667369842529
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.012571161612868309,0.09137378633022308,0.8960549831390381
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.6914088726043701,0.2345995455980301,0.07399159669876099
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.035475701093673706,0.5410557985305786,0.4234685003757477
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.02729451283812523,0.21776539087295532,0.7549400925636292
