target,model,classe,classe_codigo,precision,recall,f1,support
gen,Random Forest,BR16,0,0.875,0.875,0.875,8
gen,Random Forest,CD202,1,0.42857142857142855,0.375,0.4,8
gen,Random Forest,EMB48,2,0.5555555555555556,0.625,0.5882352941176471,8
