cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.47348115355676534,0.27786135852006033,0.2486574879231743
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.6089108910771751,0.28207773554268806,0.10901137338013679
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.6549285065397892,0.19775253045883884,0.14731896300137196
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),0,1,BR16,CD202,False,0.35551429706010335,0.2471013316130646,0.3973843713268319
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.5588928877898903,0.28552944920112905,0.1555776630089805
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.6151347282880535,0.28047531269464593,0.10438995901730069
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),0,1,BR16,CD202,False,0.23074046016983651,0.4135164938899774,0.355743045940186
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),0,0,BR16,BR16,True,0.4981431622433817,0.21238942598925464,0.28946741176736357
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),1,1,CD202,CD202,True,0.14294156253372156,0.42082728008027764,0.4362311573860008
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),1,1,CD202,CD202,True,0.15846999632236866,0.17723181447479147,0.66429818920284
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),1,2,CD202,EMB48,False,0.10943407545007665,0.50007237556746,0.39049354898246325
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),1,1,CD202,CD202,True,0.0652631382008187,0.15445333068137765,0.7802835311178036
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),1,1,CD202,CD202,True,0.22898598897866643,0.38844063652521355,0.38257337449611983
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),1,0,CD202,BR16,False,0.4442575840959898,0.22226813416250996,0.3334742817415002
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),1,0,CD202,BR16,False,0.4626439460837855,0.36430348956426495,0.17305256435194932
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),1,1,CD202,CD202,True,0.23354335313603344,0.29099700658007094,0.4754596402838956
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),2,1,EMB48,CD202,False,0.052476535325380186,0.30832216073438845,0.639201303940231
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),2,1,EMB48,CD202,False,0.2894828090965112,0.3499924645094682,0.36052472639402067
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),2,1,EMB48,CD202,False,0.2653508467972865,0.26356967375137436,0.471079479451339
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),2,1,EMB48,CD202,False,0.1567049933303582,0.15811060972471203,0.6851843969449295
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.15420669616554916,0.6565473407735019,0.18924596306094899
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,SVM (RBF),2,1,EMB48,CD202,False,0.19237616808647115,0.41301866853067987,0.3946051633828489
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.2166425187600658,0.5031775644542072,0.2801799167857271
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.1979397861318486,0.5242055121744502,0.27785470169370124
