target,model,classe,classe_codigo,precision,recall,f1,support
gen,k-NN (k=5),BR16,0,0.8,1.0,0.8888888888888888,8
gen,k-NN (k=5),CD202,1,0.5,0.375,0.42857142857142855,8
gen,k-NN (k=5),EMB48,2,0.625,0.625,0.625,8
