wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
809,nao_irrigado,0.9431272088,-0.0104431933,0.0104431933,2.5747973990
456,nao_irrigado,1.4266475163,-0.0031514035,0.0031514035,2.5738531905
1924,irrigado,1.3175647158,0.0047215712,0.0047215712,2.5463854615
1920,irrigado,1.2565685182,0.0055823519,0.0055823519,2.5246614320
1172,nao_irrigado,1.0816982138,-0.0082149916,0.0082149916,2.5233339061
1725,nao_irrigado,1.0365167595,-0.0088822899,0.0088822899,2.5182214778
369,nao_irrigado,1.1570555291,-0.0070492234,0.0070492234,2.5123418801
2136,irrigado,1.3978625445,0.0032190722,0.0032190722,2.4384340249
991,nao_irrigado,1.0018964313,-0.0091498074,0.0091498074,2.4241661796
560,nao_irrigado,1.0907907378,-0.0077928468,0.0077928468,2.4179370768
492,irrigado,1.1528357131,0.0068300364,0.0068300364,2.4077841938
1671,irrigado,1.1689024442,0.0065356144,0.0065356144,2.3884809284
902,irrigado,0.9481426293,0.0098485419,0.0098485419,2.3828970246
457,nao_irrigado,1.4106034834,-0.0028601910,0.0028601910,2.3767620574
1244,irrigado,1.0105560567,0.0087893030,0.0087893030,2.3391462318
2334,irrigado,0.9500569917,0.0096172579,0.0096172579,2.3080566381
2172,irrigado,1.3093007322,0.0041990949,0.0041990949,2.3071547990
797,nao_irrigado,0.9398952267,-0.0097245143,0.0097245143,2.2910732861
1410,irrigado,1.3119414902,0.0040507791,0.0040507791,2.2670381100
497,irrigado,1.1103353645,0.0070807952,0.0070807952,2.2636123108
1411,irrigado,1.3285632910,0.0037540926,0.0037540926,2.2499913910
445,nao_irrigado,1.2316118655,-0.0051779892,0.0051779892,2.2360604381
2157,irrigado,1.3606330123,0.0032273570,0.0032273570,2.2339923382
1797,irrigado,1.1942705183,0.0057279403,0.0057279403,2.2312605310
2312,nao_irrigado,1.2424829480,-0.0049991174,0.0049991174,2.2305196573
2305,nao_irrigado,1.2897017504,-0.0042310733,0.0042310733,2.2097397638
2332,irrigado,0.9173551204,0.0097804472,0.0097804472,2.1861219000
454,nao_irrigado,1.2921109034,-0.0041216573,0.0041216573,2.1827142764
1731,nao_irrigado,1.1198481975,-0.0067006433,0.0067006433,2.1760837413
443,nao_irrigado,1.2795212877,-0.0042917107,0.0042917107,2.1754162005
1409,irrigado,1.2918263820,0.0041032535,0.0041032535,2.1743241962
1412,irrigado,1.3422874160,0.0033108745,0.0033108745,2.1626183043
1251,irrigado,1.0463923710,0.0077560145,0.0077560145,2.1568579991
1925,irrigado,1.3039337895,0.0038681835,0.0038681835,2.1548966276
2151,irrigado,1.3715051951,0.0027599286,0.0027599286,2.1217724237
472,nao_irrigado,1.2624736844,-0.0043990787,0.0043990787,2.1200947709
987,nao_irrigado,0.9994515476,-0.0083308624,0.0083308624,2.1077586901
844,irrigado,1.1652758452,0.0058210697,0.0058210697,2.1040858644
850,irrigado,1.2066193144,0.0051576040,0.0051576040,2.0892236298
561,nao_irrigado,1.0776474909,-0.0070820696,0.0070820696,2.0818923843
1408,irrigado,1.2707526018,0.0041695519,0.0041695519,2.0813779487
489,irrigado,1.1526061784,0.0059385111,0.0059385111,2.0768899209
500,irrigado,1.0759484108,0.0070900657,0.0070900657,2.0753785932
975,nao_irrigado,1.0725885384,-0.0071290118,0.0071290118,2.0710509808
499,irrigado,1.0827123481,0.0069080773,0.0069080773,2.0457936812
2119,irrigado,1.2720611734,0.0040506265,0.0040506265,2.0447023674
1413,irrigado,1.3529638431,0.0028173282,0.0028173282,2.0396510475
825,irrigado,1.1269951166,0.0061929671,0.0061929671,2.0282200760
2135,irrigado,1.3784314875,0.0024006779,0.0024006779,2.0275549840
842,irrigado,1.1800578896,0.0053632899,0.0053632899,2.0172255363
498,irrigado,1.0921679634,0.0066813025,0.0066813025,2.0146528518
2457,irrigado,0.9137702054,0.0092985013,0.0092985013,1.9879556815
624,irrigado,1.1052868865,0.0064043436,0.0064043436,1.9853759542
2283,nao_irrigado,1.2620557978,-0.0040361621,0.0040361621,1.9835880060
488,irrigado,1.1603720146,0.0055492903,0.0055492903,1.9762712659
453,nao_irrigado,1.2477862172,-0.0042299008,0.0042299008,1.9756833385
1803,irrigado,1.1708211489,0.0053432208,0.0053432208,1.9583231065
633,irrigado,1.0698818598,0.0068356175,0.0068356175,1.9474910471
1414,irrigado,1.3613184819,0.0024366388,0.0024366388,1.9454683977
1407,irrigado,1.2478676204,0.0041183320,0.0041183320,1.9348878016
478,nao_irrigado,1.1607153224,-0.0054223999,0.0054223999,1.9312707821
923,irrigado,1.0825805056,0.0065967735,0.0065967735,1.9299635420
429,nao_irrigado,1.1977098854,-0.0048296051,0.0048296051,1.9182976732
1415,irrigado,1.3670442520,0.0022562125,0.0022562125,1.9106746233
814,nao_irrigado,0.9451909331,-0.0086097122,0.0086097122,1.9084248617
501,irrigado,1.0667083784,0.0067422201,0.0067422201,1.8952722341
1054,nao_irrigado,0.8693619018,-0.0097006806,0.0097006806,1.8891326986
1174,nao_irrigado,1.0306823151,-0.0072511084,0.0072511084,1.8826214829
506,irrigado,1.0547487920,0.0068792877,0.0068792877,1.8792902220
1053,nao_irrigado,0.8016637385,-0.0106802968,0.0106802968,1.8739900539
2156,irrigado,1.3456799161,0.0024706341,0.0024706341,1.8708730779
1919,irrigado,1.2018133148,0.0046365223,0.0046365223,1.8697822038
442,nao_irrigado,1.2703801961,-0.0035748681,0.0035748681,1.8594356664
1657,irrigado,1.2870860336,0.0033222170,0.0033222170,1.8591381047
1044,nao_irrigado,1.1171417790,-0.0058559783,0.0058559783,1.8487093657
1043,nao_irrigado,1.0576999119,-0.0067472857,0.0067472857,1.8469349536
849,irrigado,1.1792566389,0.0049113250,0.0049113250,1.8456590744
1926,irrigado,1.2879230523,0.0032660898,0.0032660898,1.8430520185
505,irrigado,1.0554297001,0.0067391529,0.0067391529,1.8312746957
1243,irrigado,0.9834748069,0.0078189300,0.0078189300,1.8294380266
1416,irrigado,1.3702020157,0.0019534716,0.0019534716,1.8163454996
2126,irrigado,1.3412261022,0.0023868474,0.0023868474,1.8150713901
428,nao_irrigado,1.2019528155,-0.0044805016,0.0044805016,1.8128757093
856,irrigado,1.1249674376,0.0056408170,0.0056408170,1.8127774315
845,irrigado,1.1614905496,0.0050841662,0.0050841662,1.8105398116
2152,irrigado,1.3534759224,0.0021889705,0.0021889705,1.8101886376
