analysis_id,analysis_label,dia,cultivar,modelo,real,Nao irrigado,Irrigado
dia9_EMB48,dia9 - EMB48,dia9,EMB48,XGBoost,Nao irrigado,0,4
dia9_EMB48,dia9 - EMB48,dia9,EMB48,XGBoost,Irrigado,0,4
