analysis_id,analysis_label,dia,cultivar,modelo,classe,classe_codigo,precision,recall,f1,support
dia9_EMB48,dia9 - EMB48,dia9,EMB48,k-NN (k=5),Nao irrigado,0,0.6666666666666666,0.5,0.5714285714285714,4
dia9_EMB48,dia9 - EMB48,dia9,EMB48,k-NN (k=5),Irrigado,1,0.6,0.75,0.6666666666666666,4
