cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.7331654187937592,0.2668345812062408
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.6753219433222633,0.3246780566777367
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.593217585301206,0.406782414698794
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999999997094571,2.9054293538716267e-10
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,7.067000758076425e-05,0.9999293299924192
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.001116968325476031,0.998883031674524
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.009720127288530889,0.9902798727114691
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.0002862138732805386,0.9997137861267195
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.8707726453681631,0.12922735463183688
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999687752834874,3.1224716512664065e-05
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9990728890426873,0.000927110957312667
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999999997298794,2.7012063945482744e-10
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.012348049071985279,0.9876519509280147
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.007372244246089954,0.99262775575391
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.00020890162548625746,0.9997910983745137
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.0032767734866229192,0.9967232265133771
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999155656327976,8.443436720237644e-05
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999703273321124,2.9672667887583153e-05
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9983748393337952,0.0016251606662047947
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9917659619284306,0.008234038071569378
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.0005261873265570705,0.9994738126734429
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.00946242774013728,0.9905375722598627
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,1.3275312134020112e-06,0.9999986724687866
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,2.8708141199818016e-06,0.99999712918588
