wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2151,irrigado,1.3609209954,0.0005303713,0.0005303713,0.9218860740
422,irrigado,0.9617732215,0.0069759253,0.0069759253,0.9205119690
703,irrigado,1.1688167157,0.0036293627,0.0036293627,0.9202239912
1275,irrigado,0.9855542594,0.0065885448,0.0065885448,0.9195319934
1437,nao_irrigado,1.1782300393,-0.0034501702,0.0034501702,0.9116591298
480,irrigado,1.1670310822,0.0036011745,0.0036011745,0.9021831908
1435,nao_irrigado,1.1821713109,-0.0033556572,0.0033556572,0.9019100170
2400,irrigado,0.8570335772,0.0086018896,0.0086018896,0.8994667808
645,irrigado,1.0991338254,0.0046747831,0.0046747831,0.8947334184
2330,irrigado,0.9711598950,0.0067380017,0.0067380017,0.8932360283
1811,irrigado,1.0490719625,0.0054757245,0.0054757245,0.8921979055
2100,irrigado,1.0482505727,0.0054843242,0.0054843242,0.8907198774
466,irrigado,1.1433090341,0.0039386070,0.0039386070,0.8876676113
2225,irrigado,1.0764891082,0.0050058918,0.0050058918,0.8837236901
872,irrigado,1.0058408662,0.0061411466,0.0061411466,0.8817114223
944,nao_irrigado,0.9270103682,-0.0074139814,0.0074139814,0.8813948389
1783,nao_irrigado,1.0060731264,-0.0061269034,0.0061269034,0.8783937350
1452,nao_irrigado,1.1242107627,-0.0042140698,0.0042140698,0.8771834373
822,irrigado,0.9181556650,0.0075366346,0.0075366346,0.8749329908
637,nao_irrigado,1.0196540878,-0.0058917213,0.0058917213,0.8734204336
483,irrigado,1.2036001332,0.0029032191,0.0029032191,0.8683329713
1436,nao_irrigado,1.1797219618,-0.0032842543,0.0032842543,0.8668097015
452,nao_irrigado,1.1004437535,-0.0045572243,0.0045572243,0.8642477573
1738,irrigado,0.9983072635,0.0061981746,0.0061981746,0.8612460327
633,nao_irrigado,0.9937014500,-0.0062667141,0.0062667141,0.8593842648
2101,irrigado,1.0504013984,0.0053329932,0.0053329932,0.8538506566
613,irrigado,1.0840318439,0.0047833124,0.0047833124,0.8518769468
467,irrigado,1.1683613821,0.0034186168,0.0034186168,0.8512444743
598,nao_irrigado,1.2349056806,-0.0023426652,0.0023426652,0.8510387053
2162,nao_irrigado,1.2874362522,-0.0014868262,0.0014868262,0.8488284982
512,irrigado,1.0311204744,0.0056096544,0.0056096544,0.8428119974
2070,irrigado,1.0592286775,0.0051519059,0.0051519059,0.8416914190
1252,irrigado,1.0634929567,0.0050774868,0.0050774868,0.8399481798
1434,nao_irrigado,1.1847818822,-0.0031153487,0.0031153487,0.8392495284
1741,irrigado,0.9550114182,0.0068240235,0.0068240235,0.8379128571
1812,irrigado,1.0495013254,0.0052891420,0.0052891420,0.8353819014
1415,irrigado,1.2550416990,0.0019618485,0.0019618485,0.8335062209
612,irrigado,1.0858141284,0.0046743952,0.0046743952,0.8265384170
702,irrigado,1.1462344549,0.0036918496,0.0036918496,0.8245766148
