cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.5026666666666667,0.49733333333333335
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,0,1,IRR,NIRR,False,0.25733333333333336,0.7426666666666667
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,0,1,IRR,NIRR,False,0.44533333333333336,0.5546666666666666
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.5773333333333334,0.4226666666666667
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.05733333333333333,0.9426666666666667
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,1,0,NIRR,IRR,False,0.664,0.336
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.376,0.624
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.17066666666666666,0.8293333333333334
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.776,0.224
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.912,0.088
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.88,0.12
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.98,0.02
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.3426666666666667,0.6573333333333333
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,1,0,NIRR,IRR,False,0.796,0.204
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.152,0.848
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.30533333333333335,0.6946666666666667
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.7133333333333334,0.2866666666666667
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.7373333333333333,0.26266666666666666
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,0,0,IRR,IRR,True,0.9626666666666667,0.037333333333333336
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,0,1,IRR,NIRR,False,0.47733333333333333,0.5226666666666666
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.06133333333333333,0.9386666666666666
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,Random Forest,1,0,NIRR,IRR,False,0.9653333333333334,0.034666666666666665
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.15333333333333332,0.8466666666666667
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,Random Forest,1,1,NIRR,NIRR,True,0.07333333333333333,0.9266666666666666
