target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo,LDA,IRR|BR16,0,0.6666666666666666,0.5833333333333334,0.6222222222222222,24
condicao_genotipo,LDA,IRR|CD202,1,0.3,0.125,0.17647058823529413,24
condicao_genotipo,LDA,IRR|EMB48,2,0.5555555555555556,0.625,0.5882352941176471,24
condicao_genotipo,LDA,NIRR|BR16,3,0.5625,0.75,0.6428571428571429,24
condicao_genotipo,LDA,NIRR|CD202,4,0.42857142857142855,0.625,0.5084745762711864,24
condicao_genotipo,LDA,NIRR|EMB48,5,0.7368421052631579,0.5833333333333334,0.6511627906976745,24
