cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.876563549041748,0.12343643605709076
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,0,1,IRR,NIRR,False,0.4275800585746765,0.5724199414253235
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.844318151473999,0.1556818187236786
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8782218098640442,0.12177817523479462
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.13567280769348145,0.8643271923065186
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.1188473105430603,0.8811526894569397
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.12410861253738403,0.875891387462616
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.11875540018081665,0.8812445998191833
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.876563549041748,0.12343643605709076
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8759678602218628,0.1240321546792984
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8806484937667847,0.11935152858495712
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8782218098640442,0.12177817523479462
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.31468600034713745,0.6853139996528625
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.1188473105430603,0.8811526894569397
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.11863625049591064,0.8813637495040894
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.17988473176956177,0.8201152682304382
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8754670023918152,0.12453299015760422
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8759678602218628,0.1240321546792984
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8806484937667847,0.11935152858495712
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,0,0,IRR,IRR,True,0.8782218098640442,0.12177817523479462
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.31468600034713745,0.6853139996528625
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.11979758739471436,0.8802024126052856
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.11863625049591064,0.8813637495040894
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,XGBoost,1,1,NIRR,NIRR,True,0.11875540018081665,0.8812445998191833
