cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999997278,2.7221740409572305e-13
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999877217,1.2278297516322414e-11
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9573979775073755,0.04260202249262444
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999204209,7.95791299284489e-11
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,6.016165343680768e-11,0.9999999999398383
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,1.3766765505351941e-14,0.9999999999999862
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,2.0499716020250247e-06,0.999997950028398
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,2.922107000813412e-13,0.9999999999997078
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999993947715425,6.052284574885807e-07
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,4.698266488910159e-18
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999999843,1.5646474363234035e-14
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999997243364,2.756636583439211e-10
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.03945653574912289,0.9605434642508771
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,1.978408548097832e-10,0.9999999998021591
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,1.0116352200384426e-12,0.9999999999989884
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,2.428834910972455e-11,0.9999999999757117
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999976037754,2.3962245824819347e-09
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999999387,6.125455901861214e-14
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999999606,3.946054957367482e-14
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,0.9999999999996243,3.7566268683464944e-13
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,8.211817892345152e-10,0.9999999991788182
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,1.0708300912654067e-10,0.999999999892917
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,2.55351295663786e-14,0.9999999999999745
