target,model,classe,classe_codigo,precision,recall,f1,support
gen,XGBoost,BR16,0,0.6666666666666666,1.0,0.8,8
gen,XGBoost,CD202,1,0.4444444444444444,0.5,0.47058823529411764,8
gen,XGBoost,EMB48,2,0.0,0.0,0.0,8
