target,model,classe,classe_codigo,precision,recall,f1,support
gen,SVM (RBF),BR16,0,0.5714285714285714,0.5,0.5333333333333333,8
gen,SVM (RBF),CD202,1,0.4,0.5,0.4444444444444444,8
gen,SVM (RBF),EMB48,2,0.2857142857142857,0.25,0.26666666666666666,8
