cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9597290469388946,0.015350945754257562,0.0249200073068477
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.7736078011452667,0.04593474490888623,0.180457453945847
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.13474904482513445,0.3311875775029879,0.5340633776718776
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.015348847656020525,0.4451448412833929,0.5395063110605867
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.7050546639358085,0.14512533489848928,0.14982000116570238
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9771086017291281,0.002834274842514708,0.020057123428357262
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.995260226100381,0.0020296215710176656,0.002710152328601434
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9204234564342167,0.013082093443173171,0.06649445012261018
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.11404849780658906,0.2141204488602807,0.6718310533331303
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.28954197782073055,0.2038687774667455,0.506589244712524
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.03356259886484137,0.5131864780406963,0.45325092309446224
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.07822329580474817,0.4630364740378898,0.458740230157362
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.0004920808856257364,0.6918730738845698,0.3076348452298046
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.00014992874338145014,0.7914004954153399,0.20844957584127885
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,1,0,CD202,BR16,False,0.48514658745074335,0.1899422764107028,0.3249111361385539
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.008184093552092651,0.5969030443574707,0.39491286209043674
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.028610393513615277,0.513021331950398,0.45836827453598683
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,2,0,EMB48,BR16,False,0.6327376799377568,0.13575891645502455,0.23150340360721866
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.030970957271632404,0.3502522111994039,0.6187768315289636
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,2,0,EMB48,BR16,False,0.7406090353389589,0.10231798973156846,0.1570729749294726
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.11359389502488995,0.4414100241166803,0.4449960808584298
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.03969458520450062,0.5425679861849568,0.4177374286105425
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.00016330700780244723,0.8001374990901637,0.19969919390203375
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.01655584192981455,0.5690966265399748,0.4143475315302106
