cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,LDA,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.00027833407126371876,0.23429329950836691,0.0021771627285082323,0.3398240858568884,0.0036626218424877033,0.41976448136715183,1.0487522489312771e-08,6.771593967911633e-10,1.5541925922608039e-09,1.82660057160116e-09,7.483084500492473e-11,5.027437348704845e-12
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,LDA,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,3.442073298649931e-07,0.012896307713933759,0.0004193342884669672,0.12923015124296067,0.00010873311121791833,0.8573451098460189,4.2234515045694234e-11,1.3904908399899134e-11,5.271088431891385e-09,8.384250516529474e-09,5.820323057024716e-09,5.827048866752751e-11
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,LDA,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,1.6097173377567005e-05,0.07702741438255234,3.572198498193744e-05,0.25717491225703376,4.0118571194717296e-05,0.665705735512254,8.518722913753161e-11,4.5182115786228226e-12,2.3163069620445018e-11,5.703887743401994e-12,1.557075268986105e-14,1.7756736036048904e-14
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,LDA,9,9,NIRR|CD202|unico,NIRR|CD202|unico,True,0.0002355716996688976,1.031271519752593e-11,0.0007497090385674615,1.94252793155987e-11,0.0007790706015482703,3.4799506420382536e-11,0.05470261839830061,0.07267078004758788,0.27764834200233646,0.3175048511668872,0.12833851927095444,0.1473705377096114
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,LDA,9,9,NIRR|CD202|unico,NIRR|CD202|unico,True,0.00034092791465085233,6.160508352248158e-08,0.009295558172532437,2.619678157631502e-08,0.004871052792661129,6.441004878307547e-10,0.00731021177556342,0.0600412907717725,0.26056643841032573,0.38198914570158427,0.13953143462545353,0.1360538513894904
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,LDA,9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,9.463775292760433e-09,1.530900852675595e-14,4.516888537801739e-05,1.2350273718853384e-12,1.8765821234972287e-06,8.444120001839865e-12,1.1943925064926848e-05,0.0002348072023473387,0.05042333035810267,0.01228482132265405,0.33616401230646303,0.6008340299443966
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,LDA,9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,9.329170610953018e-05,2.6073770723836275e-08,0.007380901989308472,2.60699670313836e-08,0.003950722937203612,3.282571451224175e-09,0.0009186536056260693,0.010995288836251076,0.2171693074727309,0.1442283045858801,0.30696021741606394,0.30830325602451714
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,LDA,5,4,IRR|EMB48|unico,IRR|EMB48|manha + tarde,False,0.11938216764791852,0.02038928141155953,0.3433039429911821,0.013928715328380388,0.4810667783716972,0.020628309026461993,0.0008259818089304499,0.00011398213636386357,0.00017188031783761526,0.00017780269798653287,9.494879470323532e-06,1.6633822116694936e-06
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.006735600732966017,0.20667675515061795,0.039862007651470036,0.43274486907021104,0.056445561716916254,0.2575251893270447,3.0859348009007873e-06,6.695069210424643e-07,3.768821859605823e-06,2.4154867527442046e-06,3.392429262496729e-08,4.267614702959607e-08
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.00011270938261582637,0.20573480723053228,0.0008023156390880001,0.42310764956747554,0.0011813065460582067,0.3690611962774808,4.637567115742141e-09,3.4396065739615663e-10,1.899635884190148e-09,8.373175308186568e-09,1.0238759138182443e-10,2.276684933840164e-14
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,LDA,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,4.1965058820453684e-10,0.004806511947213265,3.2245759379986902e-06,0.4670438173781902,4.4707383129784714e-07,0.5281459986047593,1.4627672853004415e-14,2.7630197761694663e-15,2.4352215796799944e-13,7.902899209498302e-14,6.871675295840733e-14,8.803957752678536e-15
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,LDA,11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,2.9430840970770438e-09,8.987547945704833e-15,2.4352492657986994e-06,1.0247422905690263e-13,2.0143362827012633e-06,4.1686340969264765e-15,2.7235178287141165e-07,2.0549635697158036e-05,0.009884922799099735,0.01564915263499031,0.18742299383101194,0.7870176562186697
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,LDA,11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,8.602594240909577e-06,1.498728526179083e-11,0.0035832949633092734,6.751904503552455e-10,0.0005633256060943751,1.5912909388294015e-09,0.0012844709150912493,0.007080012889648614,0.246492289842089,0.17813753365703144,0.48317635479443316,0.07967411245659327
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,LDA,11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,6.418578867664876e-10,1.049925595802991e-15,4.651813393750759e-07,6.710429299728941e-13,3.5701167505043534e-07,7.197906551828867e-13,4.94330462198004e-07,3.421213613527512e-05,0.004824899686911881,0.010386490904460926,0.4643500123881528,0.5204030677176127
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,LDA,11,9,NIRR|EMB48|unico,NIRR|CD202|unico,False,2.0432218754287274e-05,6.327013249309391e-10,0.000930785644801261,3.188974501685744e-10,0.00027113375338391743,4.6821403989069445e-12,0.0022949937429584035,0.04404437404526546,0.22104693609332823,0.2912191676585491,0.23813143352743535,0.20204074235924296
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.0018891282523413526,0.8092260436520272,0.00025315740819702474,0.05110594372369921,0.001394914938863224,0.13613075855893378,5.216452466142984e-08,6.730114412791784e-10,4.560619244966873e-10,1.722600205771517e-10,3.482219805012129e-14,4.534388656347881e-14
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,1,1,IRR|BR16|unico,IRR|BR16|unico,True,1.3124086923869068e-06,0.4968690173240675,5.87050010293977e-06,0.23512470323268297,9.978710757694443e-06,0.2679891178230973,5.610711369464665e-13,1.3523162006087938e-14,1.2151134671126047e-14,1.2181448379900543e-14,1.4710630323868022e-16,4.3690008993677506e-18
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.0009612691417473616,0.5306552350496185,0.00028780927806353675,0.3712005145929584,0.0011441506763205382,0.0957510036542039,1.552792037029749e-08,4.5311970976887435e-10,1.8863505318681873e-10,1.4359815891269802e-09,1.4310107492239723e-12,2.933208747871254e-17
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,1,5,IRR|BR16|unico,IRR|EMB48|unico,False,1.2259716022542893e-05,0.2446871307446405,0.0005593024754293909,0.3014439383088657,0.00025047912093112136,0.4530468846110037,3.1931947439607623e-09,2.4055163864727425e-10,1.023962883240259e-09,4.788582495285079e-10,8.290055948715784e-11,3.6388918069539e-12
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.025980390080965195,4.055785294737603e-06,0.008660732739823714,1.576234106437542e-08,0.006376931436305738,1.207240971265057e-09,0.4023353709957005,0.39896868113594514,0.11315157482454406,0.044148559521887176,0.00020991651395140687,0.0001637699960004384
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.01347370047302979,3.044882821284228e-10,0.001715194579872419,1.064642947976741e-11,0.001297928586305815,2.121534250204938e-11,0.6805024119698172,0.2230506546653853,0.047703552635803254,0.03071362781654953,0.000809848614465229,0.000733080322421582
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,7,9,NIRR|BR16|unico,NIRR|CD202|unico,False,0.0025920507124538843,1.1395302321580107e-08,0.002274798417339631,2.9850041775956504e-10,0.003920524366113543,5.7264720707185885e-11,0.053308171941719766,0.17576374444134774,0.2870613095514972,0.303402975872271,0.13255049877947145,0.039125914166718206
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.0011202676168113588,4.7910873118696294e-11,0.002480254264315296,3.140741180438509e-10,0.0012039710055558907,1.0823454163310038e-10,0.20498495883674764,0.43726906651280156,0.1735862027184288,0.16834532068942754,0.010945532327733156,6.442555795910586e-05
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,3,1,IRR|CD202|unico,IRR|BR16|unico,False,3.7651836844606777e-05,0.4132623223334262,0.00042371339811497744,0.20804472639291705,0.0003408418376169977,0.3778907368276848,6.093391360447926e-09,2.2019857992964863e-10,6.034573197248854e-10,4.1453162141001357e-10,4.0811103409789866e-11,1.0054113420125534e-12
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,3,3,IRR|CD202|unico,IRR|CD202|unico,True,4.12289237763109e-06,0.2836769274902145,6.51078155080065e-05,0.3870600473512358,5.500201677756793e-05,0.3291387924022121,1.5948508488383288e-11,4.516446861023284e-12,5.513879945227358e-12,5.351711863598485e-12,3.3135208489258786e-13,1.2426007547022878e-14
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,8.794796477819833e-07,0.009253857290969825,0.0017427479139355702,0.10621460044929461,0.000296138238808891,0.8824913732312567,4.257735557432072e-10,2.3438859482281047e-10,1.1534090758474746e-07,1.2193960426312233e-07,1.619816737134277e-07,3.4737388281460864e-09
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,3,1,IRR|CD202|unico,IRR|BR16|unico,False,0.0026431906139014077,0.6040993622342917,0.0013188239781104052,0.14453167307227735,0.003917645816893324,0.24348913440870454,1.5383442433177976e-07,5.305774210557558e-09,7.656214432982993e-09,3.0736067218233612e-09,2.6222285028668527e-12,3.179313210826227e-12
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.00361645470457789,3.0631734682909864e-09,0.007885450496207931,1.981114948079558e-09,0.005061698103517028,2.9072449095083165e-09,0.10646174246495102,0.23296764388351862,0.28546091617280395,0.2502593198888099,0.06301368740699702,0.045273078927083425
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.02642058578426287,6.2179019349116334e-06,0.020278104271700688,6.000658810678398e-08,0.020472977790974536,3.86949790105363e-09,0.29828666060503645,0.35069161292048623,0.1701832127354288,0.11160588293755089,0.0010953637289005712,0.0009593174476379619
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.0002173899509239654,1.4097764532089146e-11,0.003103960005116645,2.079367516077848e-10,0.0010312326992755242,1.3343567798281887e-10,0.05859326170213817,0.18818375773768103,0.348996760375721,0.31710851356712405,0.08106677107450928,0.0016983525320401149
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.011850725575948923,1.2862775355030884e-07,0.005292890608258725,1.7105458938893912e-09,0.008326651888430632,4.242598913292726e-10,0.15420018046841608,0.326297269127052,0.22968166764543818,0.19786963612155886,0.05517316954128251,0.011307678261054943
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,9.995743925732049e-09,0.19245459422787642,2.797105405804269e-07,0.44239772562847846,3.32158378131115e-07,0.3651470582789809,1.109056888654165e-15,1.2609235791990737e-16,2.3217815486767094e-16,2.5712867291497214e-16,1.1945930538536449e-17,2.421950688872598e-19
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.0008990149964592599,0.08329890219121257,0.010505695118728743,0.5339606086149907,0.009655523351890611,0.36167928357676093,1.7609590694360266e-07,4.912371829202976e-08,4.792779033930426e-07,2.5365544234152685e-07,6.291991173190468e-09,7.704995221470044e-09
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,3.536617468810275e-06,0.3178513119499337,1.284159783570267e-05,0.39171469059786357,2.9903122703180202e-05,0.2903877160972817,8.132363551933697e-12,2.633487997752203e-13,1.1223754362720913e-12,7.361170978222212e-12,3.413368072779367e-14,2.26156201006155e-18
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,5,3,IRR|EMB48|unico,IRR|CD202|unico,False,4.777462897758324e-05,0.0520337948263213,0.06340753035655843,0.5811768912399987,0.009002995346348564,0.2943133784002251,3.6317375826552457e-07,4.482830144443041e-07,1.0209291825805828e-05,2.60384546416443e-06,3.0332630712525833e-06,9.773444365542172e-07
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,LDA,11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,1.359867463080352e-07,6.216155509293046e-13,2.6555623010462043e-05,1.5739831849269747e-12,2.0162271144753688e-05,9.807808837478481e-14,1.044344351258213e-05,0.00043493724161123356,0.04150119070698577,0.045747941257661434,0.25910277581107666,0.6531558576559572
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,LDA,11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.000431747488750154,7.794522814466777e-11,0.006092570279590269,1.0120537234113765e-09,0.0021261903788561774,7.002960490985989e-10,0.06262483488180116,0.17619755674294388,0.3491976358958187,0.324928014277444,0.07699429923703549,0.0014071490274651535
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,LDA,11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,1.1426710041161489e-08,6.531558032080046e-15,1.9243464771905725e-06,5.35838021171082e-13,8.823628616229037e-07,5.369192800556766e-13,8.364876348967586e-06,0.0007352806672862436,0.018908413911083534,0.027843460241670285,0.46377898636105797,0.48872267580542494
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,LDA,11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,2.2143072673494052e-09,2.5015542666490118e-14,3.661868043583926e-06,6.361598336572265e-13,1.352927622881197e-07,3.608381052516355e-15,1.0622736933440505e-06,0.0002922720814166878,0.013344724212563934,0.01360014113625146,0.5580510601669612,0.41470694075333553
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.7218201815156707,0.011519459172786723,0.027495844387806227,1.2301650103144267e-05,0.09159742201559884,4.339367718793137e-06,0.13560933457206184,0.010318841537510153,0.0011686392216095048,0.00045341109266447096,1.1447117291799257e-07,1.109952966106622e-07
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.41641064693145574,3.3624828921247955e-05,0.17296429445539327,4.138856867158485e-06,0.23784406049985987,8.01287144587732e-06,0.14598688883514013,0.012729921339739792,0.0074629627407376015,0.006354552821917591,0.00014481583603342556,5.6079982488373376e-05
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,0,4,IRR|BR16|manha + tarde,IRR|EMB48|manha + tarde,False,0.21508292131388485,0.004070769274744242,0.31515091027740527,0.010312151804860448,0.44070867992288415,0.0039543608681306755,0.005630937932753604,0.001286002091309979,0.0009410088923793399,0.002831470200234906,3.0774606372513304e-05,1.2815039977220548e-08
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,0,1,IRR|BR16|manha + tarde,IRR|BR16|unico,False,0.01428948982851739,0.5277056435447681,0.14844012939454465,0.12285530748032643,0.07401852486133656,0.1124716993226753,0.0001261799048313582,2.883737526800016e-05,4.276734987689699e-05,1.7878842037885484e-05,3.304839233907756e-06,2.3725658362036612e-07
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.020870180261377026,2.17234151588442e-09,0.0037495555391530294,5.248905981668815e-09,0.004762657835341721,7.553574357403869e-10,0.5191909485032956,0.38752072738689614,0.023059219669926693,0.040546016407905096,0.0003004908425327971,1.9537696714104528e-07
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.05954565226834118,4.109088449165218e-09,0.0036010791381595256,6.522606561886593e-11,0.0034213198113111224,1.443110751112012e-10,0.818295674444734,0.09383193516786416,0.01310407410441352,0.008046754078886068,8.724609623554351e-05,6.626057142933795e-05
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.41460490433261044,5.081069544494133e-06,0.002718311047526001,4.475422245525536e-09,0.023214865246926376,2.6818805010934815e-09,0.4594743280746851,0.06559605573712074,0.00969858463492113,0.02370873184654179,0.0009526327239746424,2.6498128846570714e-05
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.04151330540285689,5.345031391564914e-06,0.005102144587111659,5.4838335777888005e-09,0.010662955942407208,4.619453227474383e-10,0.6138921093812383,0.26642364049869066,0.038176313069249755,0.024150651206202668,3.9084459878415196e-05,3.444447519389644e-05
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,2,1,IRR|CD202|manha + tarde,IRR|BR16|unico,False,0.00011284844119778634,0.5481365742564202,7.182926392735024e-05,0.317113711553898,0.00015535887818397733,0.1344096758931261,1.41599743136306e-09,5.7174800640562146e-11,4.574575718632471e-11,1.939490138659643e-10,3.7943740817156077e-13,1.4496544973435295e-17
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,2,0,IRR|CD202|manha + tarde,IRR|BR16|manha + tarde,False,0.35667181855068336,0.0038520159395127986,0.1909051727230822,9.112993099277253e-05,0.3197335399524558,5.271761801100599e-05,0.07140128769413026,0.023238266661337055,0.016573859662841636,0.015341011398878572,0.0020031107769679667,0.00013606909110652524
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,2,2,IRR|CD202|manha + tarde,IRR|CD202|manha + tarde,True,0.08500115564767995,0.009949694810120332,0.44191332472765577,0.010856024289808376,0.43496426620098216,0.013709805830551832,0.001231458745804744,0.0005162121311241679,0.0008676416574039062,0.0008788495264690459,9.416506311602275e-05,1.740136928374395e-05
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.15925961280881654,0.0014795762650256722,0.28299748812511316,9.615247597757561e-05,0.2924223427948011,1.1874730280154901e-05,0.07876276848768189,0.061987285351712024,0.07351578193277536,0.04817650696152103,0.0006521241258703641,0.000638485940425196
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.000398274932784272,5.5355322175842564e-09,0.0024880291004704827,5.760401485505829e-10,0.0020984101595629,8.570092642213041e-11,0.011459387327208238,0.09067501532160348,0.32633639071854237,0.22746376307657123,0.212078874482495,0.12700184868348885
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,8,9,NIRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.0011196053941910523,2.5333667737031405e-07,0.016218254246117916,5.992492592249688e-08,0.008218445918676669,1.8791576968171737e-09,0.018635973959981147,0.110556407495092,0.33616286352649427,0.37047843879617937,0.07117495348956696,0.06743474203293967
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,8,7,NIRR|CD202|manha + tarde,NIRR|BR16|unico,False,0.00938631746440468,1.9216425235785587e-09,0.009681875310878519,9.254715941369287e-09,0.007624386785766773,2.399932795038137e-09,0.3379785494367241,0.39125076548169263,0.0974436439117768,0.1427336978800915,0.0038921980053283297,8.552147045327624e-06
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.0015701170643504306,1.200771637088777e-09,0.004535757373250872,9.719121914522171e-10,0.0025532911716348527,1.3433182121166338e-09,0.06259799974900405,0.22460340969411804,0.29297353796978126,0.25530062119115143,0.08993950268057783,0.06592575959012917
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,4,2,IRR|EMB48|manha + tarde,IRR|CD202|manha + tarde,False,0.04696480250268096,0.0702579660832866,0.281125059142344,0.19733222604405418,0.25567031108689664,0.14790331163483605,0.0002133156725860619,4.865331021829678e-05,0.00014019435676409698,0.000335917599553953,8.236599180683534e-06,5.967598527608751e-09
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,4,0,IRR|EMB48|manha + tarde,IRR|BR16|manha + tarde,False,0.3837822317459863,0.008274897114475903,0.1422210024766633,0.00010860627907567024,0.3661488726808621,2.271960746752598e-05,0.0708050740287381,0.015781887635503075,0.007516974627279545,0.00531206738850077,1.2354041194256626e-05,1.3312374253547741e-05
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,4,1,IRR|EMB48|manha + tarde,IRR|BR16|unico,False,0.012239699917018267,0.4618682225291027,0.09863603015565135,0.16320113774059336,0.10999071644066766,0.15398327705436013,3.7470504274035396e-05,4.619199128142813e-06,1.8584923049208967e-05,1.7125443364788025e-05,2.962966322820742e-06,1.5312646751309134e-07
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.30726926225747353,2.476298443739267e-05,0.20256879045616197,5.713097374072014e-06,0.31125147090278443,1.118910577813727e-05,0.14024282235817134,0.013239202564006682,0.012760908688947458,0.012059215764691381,0.0004021639523924573,0.0001644978677812337
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,10,9,NIRR|EMB48|manha + tarde,NIRR|CD202|unico,False,0.0005400341096085511,2.697630280842157e-11,0.0075394573710590865,5.979824547311555e-10,0.004969100342653824,3.2032753632204855e-10,0.060367447752781626,0.11692907535957688,0.2416383410606852,0.4798708102011406,0.08700202013026644,0.0011437127269415196
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,10,9,NIRR|EMB48|manha + tarde,NIRR|CD202|unico,False,0.003815181506007489,3.2577873490226125e-07,0.009770292265396732,8.074769304490011e-09,0.01082311026538372,2.933181320471257e-10,0.11534240345247336,0.27884570501771583,0.2557947771963081,0.3037694390984439,0.011081241820363224,0.010757515231085285
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,10,8,NIRR|EMB48|manha + tarde,NIRR|CD202|manha + tarde,False,0.0003539238734412157,2.5913710365063067e-09,0.0015896561560092897,2.594995875723976e-10,0.002000260670016499,3.83294707865333e-11,0.008817753728884969,0.0569345542255634,0.2785210517087565,0.27595429069174776,0.24495252417303703,0.1308759818833432
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,LDA,10,8,NIRR|EMB48|manha + tarde,NIRR|CD202|manha + tarde,False,0.0002655045483436778,1.2147442481656483e-11,0.0006759086508576012,1.3449289005046315e-11,0.0005284732006093016,2.2291667892915655e-11,0.058886733704119634,0.13376603242349713,0.2891339679769329,0.28576325156505517,0.11113009470120523,0.11985003318149083
