cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.044452410444571475,0.22197652521094152,0.026917538649995385,0.26353558628850804,0.025518570181242275,0.29229706912753634,0.02096448676551563,0.017468438172788387,0.01728455150795821,0.019443820166588823,0.024045642768110075,0.026095360716243986
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.028605318818002864,0.06633650244020876,0.18493643207199642,0.2672474876441921,0.15090953009275385,0.20577732987003272,0.01014946546490931,0.014733053039257857,0.015859044297104687,0.016740011835194617,0.020182065253951536,0.018523759172395137
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,0.017169270914509507,0.03144975555467166,0.03782406941587642,0.025306275206910773,0.03129149945636478,0.02224424851427114,0.017176555997174672,0.04632273081139745,0.1305385929343279,0.2080466029829915,0.252772646642515,0.17985775156898862
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),11,9,NIRR|EMB48|unico,NIRR|CD202|unico,False,0.05728409902396698,0.024318696657074684,0.12852483276450952,0.017231797608826524,0.11502453344165575,0.0166729178432544,0.14006316743296043,0.12398305200620205,0.11317783076918553,0.1298912149369873,0.10199061210328382,0.03183724541209256
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.05735845248962731,0.06954552613370694,0.05637006490232113,0.0650440963682696,0.05040713653389144,0.05204084228162945,0.06163767662507239,0.054664308138628326,0.07720357515853346,0.12616583884123422,0.1262846007848927,0.20327788174219286
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),11,9,NIRR|EMB48|unico,NIRR|CD202|unico,False,0.014877013368144442,0.013801860863724947,0.03281343904955208,0.01868737134201699,0.02708947395901707,0.017252936530203905,0.07552280101712879,0.12562991701180726,0.22934459307697508,0.16964595099652474,0.15076639203309872,0.12456825075180564
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),1,5,IRR|BR16|unico,IRR|EMB48|unico,False,0.061061158739387125,0.14135455347609835,0.07636747307136592,0.1791172611651021,0.04639753052688608,0.16803155549381774,0.051789153543327755,0.04905331599401748,0.03926322636056253,0.047503515003580556,0.06589721037362355,0.07416404625223086
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),1,0,IRR|BR16|unico,IRR|BR16|manha + tarde,False,0.31916673170163984,0.13059915635073102,0.14643979277388874,0.02675695194116781,0.14893951774190914,0.017708966422970433,0.07015910141621234,0.023606142890236416,0.02263117978373914,0.027965268966675397,0.023200865746340688,0.042826324264489124
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),1,4,IRR|BR16|unico,IRR|EMB48|manha + tarde,False,0.29562755541810654,0.11924123074094298,0.19297104296616674,0.04293829131107994,0.18688026788735973,0.035534702158221375,0.03109831654274534,0.021735655530146013,0.01770436883001703,0.021525634432496013,0.0194452381757963,0.015297696006922247
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),1,5,IRR|BR16|unico,IRR|EMB48|unico,False,0.02489301803321463,0.2556266282940362,0.08555077883699513,0.30859159368787775,0.0534609722457281,0.19209174404720372,0.010773955497691457,0.013710880005439123,0.01188868369598986,0.013569943293903354,0.01515722030411517,0.014684582057805533
