cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,XGBoost,0,3,IRR|BR16,NIRR|BR16,False,0.04850440472364426,0.00582367368042469,0.05234849080443382,0.8332880139350891,0.011337904259562492,0.04869749769568443
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,XGBoost,0,2,IRR|BR16,IRR|EMB48,False,0.04541501775383949,0.06594124436378479,0.5385751724243164,0.3248233199119568,0.008876008912920952,0.016369277611374855
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen_cond,XGBoost,0,0,IRR|BR16,IRR|BR16,True,0.38702771067619324,0.09827164560556412,0.2209814339876175,0.12048084288835526,0.05109018832445145,0.12214814871549606
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen_cond,XGBoost,0,2,IRR|BR16,IRR|EMB48,False,0.16080205142498016,0.03482972830533981,0.7161471843719482,0.023235371336340904,0.021848369389772415,0.043137311935424805
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.03853105008602142,0.007768069393932819,0.04276701435446739,0.7466593980789185,0.14597469568252563,0.01829974353313446
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.3898179829120636,0.007302271667867899,0.02013223245739937,0.5734511613845825,0.003544147126376629,0.005752230063080788
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen_cond,XGBoost,3,0,NIRR|BR16,IRR|BR16,False,0.550619900226593,0.21547344326972961,0.06282421946525574,0.15131033957004547,0.006465411279350519,0.013306703418493271
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.3717086911201477,0.03661748021841049,0.019715020433068275,0.5248839855194092,0.019202232360839844,0.027872582897543907
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,XGBoost,1,2,IRR|CD202,IRR|EMB48,False,0.07520632445812225,0.11694377660751343,0.7659955024719238,0.01112654060125351,0.011641685850918293,0.01908622682094574
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.024041205644607544,0.5544020533561707,0.3532620668411255,0.018424538895487785,0.01732471212744713,0.032545436173677444
