target,model,classe,classe_codigo,precision,recall,f1,support
gen_cond,k-NN (k=5),IRR|BR16,0,0.1111111111111111,0.25,0.15384615384615385,4
gen_cond,k-NN (k=5),IRR|CD202,1,0.2,0.25,0.2222222222222222,4
gen_cond,k-NN (k=5),IRR|EMB48,2,0.0,0.0,0.0,4
gen_cond,k-NN (k=5),NIRR|BR16,3,0.6666666666666666,0.5,0.5714285714285714,4
gen_cond,k-NN (k=5),NIRR|CD202,4,0.6,0.75,0.6666666666666666,4
gen_cond,k-NN (k=5),NIRR|EMB48,5,0.0,0.0,0.0,4
