target,model,classe,classe_codigo,precision,recall,f1,support
gen_cond,LDA,IRR|BR16,0,0.3333333333333333,0.25,0.2857142857142857,4
gen_cond,LDA,IRR|CD202,1,0.3333333333333333,0.25,0.2857142857142857,4
gen_cond,LDA,IRR|EMB48,2,0.3333333333333333,0.5,0.4,4
gen_cond,LDA,NIRR|BR16,3,0.75,0.75,0.75,4
gen_cond,LDA,NIRR|CD202,4,0.75,0.75,0.75,4
gen_cond,LDA,NIRR|EMB48,5,0.5,0.5,0.5,4
