cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,0,3,IRR|BR16,NIRR|BR16,False,1.054644192261395e-07,3.554372202692261e-10,7.557768774779521e-09,0.9999998866223594,1.3379554768727477e-17,1.539023352573453e-14
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,0,2,IRR|BR16,IRR|EMB48,False,0.1470926018234569,0.05588434524925441,0.7963199571488413,0.0006304382168837461,5.099368323451659e-06,6.75581932401184e-05
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.5485807419246261,0.19539794196022156,0.25147091920786935,0.0045414706059989035,7.401441750638052e-06,1.5248595333976168e-06
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,0,2,IRR|BR16,IRR|EMB48,False,0.05204580239103191,0.3318695535081173,0.615219301087535,2.4247797993058464e-06,5.310105682103086e-06,0.0008576081278343145
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,3.6246242353991614e-07,4.779008487776882e-12,8.195585558516677e-09,0.9999961911074395,3.419295197687725e-06,1.893457461560726e-08
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,0.003804614446223754,4.961472927472413e-06,3.1177857047265025e-06,0.9961873040245051,2.1965606551394046e-09,7.407839118587318e-11
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,3,0,NIRR|BR16,IRR|BR16,False,0.916701516359045,0.0062910005041509984,0.0013439802215037971,0.0756623469667675,4.0385797241734014e-11,1.1559081467942341e-06
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,0.06279926388993388,0.00884132214594719,0.0001376110623111397,0.918700150831123,0.0013768377669194053,0.00814481430376553
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,1,2,IRR|CD202,IRR|EMB48,False,0.08739099039844875,0.0025153978584844827,0.9100932923886772,3.1934864300811655e-07,7.668704002115898e-13,4.979755803730018e-12
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,1,2,IRR|CD202,IRR|EMB48,False,0.05084938550845176,0.19365751260964978,0.7536915738382152,7.213054855273926e-06,4.907544543605495e-07,0.0017938242343738288
