target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo,LDA,IRR|BR16,0,0.6666666666666666,0.5833333333333334,0.6222222222222222,24
condicao_genotipo,LDA,IRR|CD202,1,0.3333333333333333,0.125,0.18181818181818182,24
condicao_genotipo,LDA,IRR|EMB48,2,0.5172413793103449,0.625,0.5660377358490566,24
condicao_genotipo,LDA,NIRR|BR16,3,0.6071428571428571,0.7083333333333334,0.6538461538461539,24
condicao_genotipo,LDA,NIRR|CD202,4,0.42105263157894735,0.6666666666666666,0.5161290322580645,24
condicao_genotipo,LDA,NIRR|EMB48,5,0.7368421052631579,0.5833333333333334,0.6511627906976745,24
