target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo,SVM (RBF),IRR|BR16,0,0.6,0.625,0.6122448979591837,24
condicao_genotipo,SVM (RBF),IRR|CD202,1,0.14285714285714285,0.041666666666666664,0.06451612903225806,24
condicao_genotipo,SVM (RBF),IRR|EMB48,2,0.46153846153846156,0.75,0.5714285714285714,24
condicao_genotipo,SVM (RBF),NIRR|BR16,3,0.6956521739130435,0.6666666666666666,0.6808510638297872,24
condicao_genotipo,SVM (RBF),NIRR|CD202,4,0.5,0.7083333333333334,0.5862068965517241,24
condicao_genotipo,SVM (RBF),NIRR|EMB48,5,0.875,0.5833333333333334,0.7,24
