target,model,real,IRR|BR16,IRR|CD202,IRR|EMB48,NIRR|BR16,NIRR|CD202,NIRR|EMB48
condicao_genotipo,SVM (RBF),IRR|BR16,15,3,5,1,0,0
condicao_genotipo,SVM (RBF),IRR|CD202,6,1,16,0,1,0
condicao_genotipo,SVM (RBF),IRR|EMB48,2,3,18,0,1,0
condicao_genotipo,SVM (RBF),NIRR|BR16,2,0,0,16,6,0
condicao_genotipo,SVM (RBF),NIRR|CD202,0,0,0,5,17,2
condicao_genotipo,SVM (RBF),NIRR|EMB48,0,0,0,1,9,14
