target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo,XGBoost,IRR|BR16,0,0.5652173913043478,0.5416666666666666,0.5531914893617021,24
condicao_genotipo,XGBoost,IRR|CD202,1,0.35,0.2916666666666667,0.3181818181818182,24
condicao_genotipo,XGBoost,IRR|EMB48,2,0.4827586206896552,0.5833333333333334,0.5283018867924528,24
condicao_genotipo,XGBoost,NIRR|BR16,3,0.625,0.625,0.625,24
condicao_genotipo,XGBoost,NIRR|CD202,4,0.5416666666666666,0.5416666666666666,0.5416666666666666,24
condicao_genotipo,XGBoost,NIRR|EMB48,5,0.625,0.625,0.625,24
