wavelength,PC1,PC2,PC3,PC4,PC5
440,-0.01650219506426708,0.026419743967965946,0.0368110996556401,-0.04459759574094368,0.011582927892727954
441,-0.016487148593623203,0.026541130334477636,0.03673527934663269,-0.04451187331603252,0.011648360305859662
442,-0.016481795086863437,0.026412270679279853,0.03700284383756688,-0.044387808271392874,0.010691807093687134
443,-0.016486959617563277,0.026370448560166602,0.03711713324835,-0.04420342917793984,0.01018202461034097
444,-0.01648891578288418,0.026403821319027847,0.03709862975273003,-0.04407175405336829,0.009981332966568175
445,-0.01647150433464755,0.026323230400868706,0.03726216694392222,-0.04413100710376537,0.009110886411620377
446,-0.016445348593436528,0.02636936533613927,0.03741630823835321,-0.043906765356699254,0.008554013162437058
447,-0.016416050661569925,0.02644286576546929,0.037516733793738655,-0.043731031239076894,0.008265268338209732
448,-0.016387129916061245,0.02647594637653127,0.0375732476343964,-0.043752726528342216,0.00806930024831317
449,-0.016360089571977918,0.026509051719635482,0.037644979707816634,-0.043710742515929775,0.007802899860940175
450,-0.01633683277757879,0.026482888897789412,0.037781334399633194,-0.04369472373112547,0.007342082960487112
451,-0.01632962428332704,0.026419749324609845,0.037950634585278135,-0.043561737881856286,0.006882474077033036
452,-0.016335847658489857,0.026373238187196564,0.0380943219647,-0.04326224950197345,0.006591513954817302
453,-0.016290662644252312,0.02643307763480369,0.03816458677141161,-0.04333906086113351,0.0061947571847140006
454,-0.016262967254969906,0.02646135390112741,0.038224880492515635,-0.04339719106938527,0.005403490765221284
455,-0.01625436227241507,0.026451628645251777,0.03831326628641678,-0.043274001397094586,0.004744068807483235
456,-0.016227083538985703,0.026492475565392852,0.03844817627115577,-0.04303500581899826,0.005120296700693015
457,-0.016226096534586974,0.026473990142118924,0.03850985560712713,-0.042975291517580394,0.0047458378199996725
458,-0.01622299100013288,0.02642226090846162,0.03858712590855119,-0.04301108130069931,0.004298841314399034
459,-0.016202311921626494,0.02637780523579998,0.03871095855727574,-0.0430264658446038,0.004169586754666985
460,-0.016194054124358297,0.02637793606349805,0.03875934560222179,-0.04296688409945684,0.003514891325054654
461,-0.016184396948363707,0.026394994778002934,0.0388039790371041,-0.04287054932183369,0.003528802821867622
462,-0.016176049442984425,0.02638530293322354,0.038863914073015905,-0.042830678804558486,0.0035463095917632314
463,-0.016173754097071884,0.02632869585323812,0.03893193317815558,-0.042883408193898576,0.0027367277727548393
464,-0.016173986732732498,0.02634824045538307,0.03896578180719348,-0.04271874963156865,0.002525776034095778
465,-0.016172791469148316,0.02634727874203328,0.039002659878490754,-0.04262459052203777,0.0024345281405280636
466,-0.01616742204784971,0.026295814163075484,0.03907041396085361,-0.042677745376143356,0.0021360262783637297
467,-0.01615729864845422,0.026235735377474496,0.039181222852146626,-0.042739776053072755,0.0015514734714768635
468,-0.016142728761319617,0.026240867075384988,0.039264446077594724,-0.04264225119436189,0.0012819813456949648
469,-0.01613945126879457,0.026235424360894405,0.03930397382932498,-0.042569303962054904,0.000986292409806181
470,-0.01614809962882423,0.02618315548560216,0.039312668607648184,-0.0426251783346846,0.0005075248572670246
471,-0.016132479455740856,0.026211434202475074,0.03934200108117619,-0.042582378438033384,0.0005747398882926435
472,-0.01610614809027863,0.0262239479930761,0.03942634669048456,-0.04259134983110419,0.00030079284096348405
473,-0.016084883691301385,0.026212127273511708,0.03953880608208036,-0.04255682958306997,-0.0001479209804196831
474,-0.016080360885254816,0.02620668162951093,0.039631163162373556,-0.04235356795028718,-0.000272529233210699
475,-0.016059783893855498,0.02623085410623666,0.03970008317713048,-0.04227354243368974,-0.00041780494172642587
476,-0.01603427605320664,0.026287640960559546,0.0397455271356338,-0.0421771111954343,-0.0005377996289674534
477,-0.016014286982846942,0.026327248620712944,0.0397985265398058,-0.04204391610838601,-0.0007980500949737493
478,-0.01600758380121004,0.026254226616024088,0.039926198720028144,-0.04202315801360298,-0.0015976673530746185
479,-0.015983980524756577,0.026276887529621467,0.04001039597073714,-0.04192924112585792,-0.0017540613330742387
480,-0.015955389092275025,0.02634484286062487,0.04007179281034625,-0.041770350764284814,-0.0016536955725204785
481,-0.015936860305297975,0.026381610204482465,0.040146823318756374,-0.04158619783342022,-0.0017785033419396832
482,-0.015924365977542734,0.02642090474274294,0.04022091465538593,-0.04136098730328993,-0.0017205725980190508
483,-0.01590794168262509,0.02644930981993273,0.04029530408126734,-0.04118201431226163,-0.002031436534376259
484,-0.015883803410676058,0.026459924433833684,0.040395968656776596,-0.04106180218538501,-0.002515414116957023
485,-0.015850962225766107,0.02646032546945273,0.04054642085370905,-0.04094682892426804,-0.0026568005554184165
486,-0.015805825379211953,0.026564194564106986,0.04066039947994675,-0.04066513681700686,-0.003027469970790997
487,-0.01577157398270838,0.026641671106045685,0.040767698475368604,-0.04037459715658417,-0.0034277739286907
488,-0.015747037378079965,0.02665380415396999,0.04090531367080657,-0.04013339263879665,-0.003736634452733555
489,-0.015690110531095678,0.02673198048969597,0.041100777225359195,-0.03979324439374967,-0.004074400191474899
490,-0.01563533335406431,0.02685378720350222,0.04124095572121239,-0.039440971787982386,-0.004274978180038435
491,-0.01558043743351063,0.026993901949046953,0.04136518529007737,-0.039037159104066584,-0.004537528523773385
492,-0.015516501638102134,0.027119430134755672,0.041547478872447634,-0.038547163146813494,-0.0050244422177994985
493,-0.015452662222122103,0.027175458649801365,0.04181356753090747,-0.038091630139423786,-0.0053503848333649835
494,-0.015367638741445498,0.027320099468748756,0.04206076241836312,-0.03757403117049055,-0.005601615503312311
495,-0.015268224608056833,0.027554109024063245,0.04226067130098157,-0.036941842945306676,-0.005889606508115433
496,-0.015180665838698764,0.02775892282923817,0.042457170606924194,-0.03618235326544429,-0.006329963148972372
497,-0.015088341664385774,0.027925826993752734,0.04275223675459086,-0.03531164940422502,-0.006910189033815501
498,-0.014971444429261424,0.028122581084658482,0.04309340298659228,-0.03438374610024474,-0.007438287330972012
499,-0.014825343677388345,0.028389480879214377,0.04342969575598889,-0.03339728811370941,-0.007866195679429951
500,-0.014673693719352895,0.028687123085835254,0.043764012660951195,-0.03223029420303286,-0.008521169012238122
501,-0.014528056628359721,0.02898037403200921,0.04409240842925339,-0.030924607830426522,-0.008884515041852831
502,-0.014364800766048893,0.029305841027711034,0.04444774767011131,-0.02943524397253844,-0.009120706586315152
503,-0.014154007940221588,0.029709020489454757,0.04486288268545919,-0.027699250683746204,-0.009574059423162496
504,-0.013918186205144052,0.030135726005427226,0.045314033221261894,-0.025723863259019663,-0.010064253361875995
505,-0.0136666402324798,0.03056847733690024,0.04578992623106155,-0.02345429468062451,-0.010527394474887219
506,-0.013392756560432182,0.031016073306654478,0.046272556811570796,-0.020964145344793617,-0.010946582682191819
507,-0.013076269817370173,0.03151248428373904,0.04674300217516002,-0.01844465822367454,-0.01135133072297291
508,-0.012722342460282627,0.03202214969428719,0.04725241578978528,-0.015424925609708552,-0.011859823905111372
509,-0.012335221317857827,0.03255621021802871,0.047742684350434224,-0.011976778052625307,-0.01241183830911147
510,-0.011910525702211593,0.03312619033366776,0.04817334433144209,-0.008248005090641958,-0.012797162412830212
511,-0.011409809245497438,0.03372455671783597,0.048596775852498456,-0.004216317824492602,-0.01243184058888849
512,-0.010879621651417789,0.03424382724654982,0.04902478763776328,0.00012910199808215909,-0.012321055583745537
513,-0.01031809639899645,0.03470017713514459,0.049415481110594274,0.0047853908942759055,-0.012346205698946624
514,-0.009702962933886044,0.03516054321708076,0.04969086706671922,0.009699128021310528,-0.011918874649842197
515,-0.00905599143902429,0.03559971119806194,0.049801204340372156,0.014686967149915364,-0.011722451522711355
516,-0.008365917007608078,0.03594226195743332,0.049876628899458715,0.019795049483148582,-0.011444942368419267
517,-0.007638005996076424,0.036170146278340094,0.04991962019077322,0.02498761170076611,-0.010902240639097248
518,-0.0068998179105409715,0.03636607942678248,0.04975949901472893,0.030137472465542985,-0.010202039076866086
519,-0.006180355213305609,0.03646435008077732,0.04948314029475965,0.035181955211851926,-0.009676422292027044
520,-0.005473129269078576,0.03645875904101767,0.049134609881017456,0.04004868753560856,-0.009163781452531555
521,-0.004768737176287067,0.036367440195820985,0.048732083718269904,0.04465320524968424,-0.008439932232991004
522,-0.004094559156840661,0.03624876879175187,0.04825672708091049,0.04881972416218246,-0.007524885812752406
523,-0.003472267851948822,0.03606689038971568,0.04775542063581654,0.0526276793284593,-0.006942901290258359
524,-0.0028952563381307757,0.03583579597721675,0.04724856407918224,0.056088469395092724,-0.006570412718162469
525,-0.0023408758437065635,0.03560138863924901,0.04673535976192439,0.05917008229788159,-0.005889726216443521
526,-0.001847569143944343,0.035362984877789584,0.046217449290047646,0.061891126417047464,-0.005341281647045312
