target,model,classe,classe_codigo,precision,recall,f1,support
condicao,XGBoost,NIRR,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,72
condicao,XGBoost,IRR,1,0.9444444444444444,0.9444444444444444,0.9444444444444444,72
