wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
631,nao_irrigado,0.9474767369,-0.0054359491,0.0054359491,0.4245593699
2407,irrigado,0.9322241789,0.0056911454,0.0056911454,0.4245423246
2094,nao_irrigado,1.1550305895,-0.0019529347,0.0019529347,0.4212647446
2180,nao_irrigado,1.1299481887,-0.0023701461,0.0023701461,0.4204014576
1513,nao_irrigado,1.0645403692,-0.0034588741,0.0034588741,0.4184086843
1301,irrigado,1.1143125826,0.0026228660,0.0026228660,0.4173570408
401,nao_irrigado,0.9940220764,-0.0046249801,0.0046249801,0.4136414862
1604,irrigado,1.0942038700,0.0029430030,0.0029430030,0.4117784394
2413,irrigado,0.9034633802,0.0061327387,0.0061327387,0.4110147989
1036,irrigado,1.0556761378,0.0035805775,0.0035805775,0.4093344852
2016,nao_irrigado,0.9564854298,-0.0052377747,0.0052377747,0.4084059801
2138,nao_irrigado,1.1805670101,-0.0014870970,0.0014870970,0.4081509696
2310,nao_irrigado,1.0011942998,-0.0044841495,0.0044841495,0.4065535990
2056,irrigado,1.0713109047,0.0033102917,0.0033102917,0.4063900198
402,nao_irrigado,1.0447816914,-0.0037517938,0.0037517938,0.4055535900
2178,irrigado,1.1559797776,0.0018829395,0.0018829395,0.4028309399
1772,irrigado,0.9045542307,0.0060846956,0.0060846956,0.4008669636
1463,nao_irrigado,1.1742781123,-0.0015659062,0.0015659062,0.3991459766
2325,nao_irrigado,0.9689267763,-0.0050000205,0.0050000205,0.3983383885
1794,nao_irrigado,1.1420412047,-0.0020993884,0.0020993884,0.3971048575
822,irrigado,1.1527763168,0.0019096599,0.0019096599,0.3936709231
2089,irrigado,1.1352246473,0.0021996050,0.0021996050,0.3923845215
768,irrigado,0.8679738893,0.0066719496,0.0066719496,0.3923824353
2400,irrigado,0.9392389759,0.0054724587,0.0054724587,0.3900339207
1868,nao_irrigado,0.9606353370,-0.0051100728,0.0051100728,0.3885605106
449,nao_irrigado,1.2352463050,-0.0004975939,0.0004975939,0.3827836234
1395,irrigado,1.0330864483,0.0038783256,0.0038783256,0.3819847914
946,irrigado,0.9597111643,0.0051050402,0.0051050402,0.3815774226
714,irrigado,0.8249412780,0.0073450431,0.0073450431,0.3763565694
2140,nao_irrigado,1.1722166200,-0.0015303506,0.0015303506,0.3752808806
2062,irrigado,1.1029974896,0.0026821499,0.0026821499,0.3730463175
816,irrigado,0.9290870296,0.0055781800,0.0055781800,0.3681739514
1689,nao_irrigado,0.9309316072,-0.0055471929,0.0055471929,0.3681335116
1620,irrigado,1.0624610211,0.0033311908,0.0033311908,0.3630568854
2018,nao_irrigado,0.9647750311,-0.0049633023,0.0049633023,0.3621608012
596,nao_irrigado,0.8441408534,-0.0069595217,0.0069595217,0.3544778727
1182,nao_irrigado,1.1808114760,-0.0013235861,0.0013235861,0.3538418431
1516,nao_irrigado,1.0641450078,-0.0032707955,0.0032707955,0.3520825027
1586,irrigado,1.0844760235,0.0029284366,0.0029284366,0.3513581713
1595,irrigado,1.0708463769,0.0031549021,0.0031549021,0.3508056014
974,nao_irrigado,1.1920426429,-0.0011233181,0.0011233181,0.3496453995
1934,nao_irrigado,1.0670293581,-0.0032153193,0.0032153193,0.3496271364
2015,nao_irrigado,0.9486598638,-0.0051749562,0.0051749562,0.3423925775
1184,nao_irrigado,1.1834816273,-0.0012449522,0.0012449522,0.3422762264
1563,nao_irrigado,1.0606988094,-0.0032833470,0.0032833470,0.3367117810
953,nao_irrigado,0.9823101683,-0.0045950458,0.0045950458,0.3366748160
1290,nao_irrigado,0.9343884111,-0.0053751747,0.0053751747,0.3292396152
1564,nao_irrigado,1.0599080997,-0.0032662846,0.0032662846,0.3263913901
1514,nao_irrigado,1.0629524147,-0.0032141212,0.0032141212,0.3259764952
1151,irrigado,0.8883283791,0.0061356783,0.0061356783,0.3257322897
2267,irrigado,1.1180983352,0.0022690801,0.0022690801,0.3184161380
930,nao_irrigado,0.8711472102,-0.0063930036,0.0063930036,0.3154456000
1162,irrigado,0.9295864976,0.0054073504,0.0054073504,0.3128253254
814,irrigado,0.8961054464,0.0059668658,0.0059668658,0.3125600726
902,irrigado,0.9974616308,0.0042691695,0.0042691695,0.3120371692
2144,irrigado,1.1563405684,0.0016003130,0.0016003130,0.3086061757
1798,irrigado,1.1978003832,0.0008989185,0.0008989185,0.3060243912
