target,model,classes,n_classes,n_samples,n_groups,cv_splits,n_bandas,bandas,accuracy_media,accuracy_std,balanced_accuracy_media,balanced_accuracy_std,f1_macro_media,f1_macro_std,kappa_media,kappa_std,roc_auc_media,roc_auc_std,experiment_variant,augmentation_method,copies_per_sample,noise_std_fraction,scale_range,offset_std_fraction,clip_to_train_range,analysis_source
condicao_genotipo,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,144,24,4,5,band_400|band_530|band_550|band_401|band_720,0.5138888888888888,0.048112522432468836,0.5138888888888888,0.04811252243246879,0.4861625127395251,0.04844913010427116,0.41666666666666674,0.05773502691896258,,,baseline,none,0,0.0,0.0,0.0,False,gen_cond
condicao_genotipo,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,144,24,4,5,band_400|band_530|band_550|band_401|band_720,0.5486111111111112,0.12081470695092489,0.548611111111111,0.12081470695092489,0.5053904905007847,0.12636796425653699,0.45833333333333337,0.14497764834110985,,,baseline,none,0,0.0,0.0,0.0,False,gen_cond
condicao_genotipo,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,144,24,4,5,band_400|band_530|band_550|band_401|band_720,0.5486111111111112,0.09453971229936174,0.5486111111111112,0.09453971229936174,0.5119634751213699,0.09571670258333233,0.45833333333333326,0.11344765475923409,,,baseline,none,0,0.0,0.0,0.0,False,gen_cond
condicao_genotipo,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,144,24,4,5,band_400|band_530|band_550|band_401|band_720,0.5208333333333333,0.12292516710510881,0.5208333333333333,0.1229251671051088,0.4883209139788086,0.14003240270392003,0.425,0.14751020052613056,,,baseline,none,0,0.0,0.0,0.0,False,gen_cond
condicao_genotipo,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,144,24,4,5,band_400|band_530|band_550|band_401|band_720,0.5416666666666667,0.06612433730132271,0.5416666666666666,0.0661243373013227,0.5115741896991897,0.06903238134203032,0.45,0.07934920476158726,,,baseline,none,0,0.0,0.0,0.0,False,gen_cond
