target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo,k-NN (k=5),IRR|BR16,0,0.6,0.5,0.5454545454545454,24
condicao_genotipo,k-NN (k=5),IRR|CD202,1,0.35,0.2916666666666667,0.3181818181818182,24
condicao_genotipo,k-NN (k=5),IRR|EMB48,2,0.46153846153846156,0.5,0.48,24
condicao_genotipo,k-NN (k=5),NIRR|BR16,3,0.6071428571428571,0.7083333333333334,0.6538461538461539,24
condicao_genotipo,k-NN (k=5),NIRR|CD202,4,0.45161290322580644,0.5833333333333334,0.509090909090909,24
condicao_genotipo,k-NN (k=5),NIRR|EMB48,5,0.6842105263157895,0.5416666666666666,0.6046511627906976,24
