target,model,real,IRR|BR16,IRR|CD202,IRR|EMB48,NIRR|BR16,NIRR|CD202,NIRR|EMB48
condicao_genotipo,XGBoost,IRR|BR16,13,6,3,2,0,0
condicao_genotipo,XGBoost,IRR|CD202,5,9,7,1,1,1
condicao_genotipo,XGBoost,IRR|EMB48,6,6,11,0,0,1
condicao_genotipo,XGBoost,NIRR|BR16,0,0,1,19,3,1
condicao_genotipo,XGBoost,NIRR|CD202,0,1,1,3,12,7
condicao_genotipo,XGBoost,NIRR|EMB48,0,1,1,1,7,14
