target,model,real,IRR|BR16,IRR|CD202,IRR|EMB48,NIRR|BR16,NIRR|CD202,NIRR|EMB48
gen_cond,XGBoost,IRR|BR16,1,2,0,1,0,0
gen_cond,XGBoost,IRR|CD202,0,2,1,0,1,0
gen_cond,XGBoost,IRR|EMB48,0,0,4,0,0,0
gen_cond,XGBoost,NIRR|BR16,0,0,0,2,2,0
gen_cond,XGBoost,NIRR|CD202,0,0,0,1,1,2
gen_cond,XGBoost,NIRR|EMB48,0,0,0,0,4,0
