cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,gen_cond,XGBoost,0,0,IRR|BR16,IRR|BR16,True,0.6729964017868042,0.03869802877306938,0.06915760040283203,0.03072863630950451,0.1665649116039276,0.021854421123862267
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,gen_cond,XGBoost,0,1,IRR|BR16,IRR|CD202,False,0.13438650965690613,0.5854549407958984,0.02806396409869194,0.18997497856616974,0.018727054819464684,0.043392568826675415
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,gen_cond,XGBoost,0,3,IRR|BR16,NIRR|BR16,False,0.08178014308214188,0.02679642289876938,0.015216135419905186,0.8605303168296814,0.007288419175893068,0.008388583548367023
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,gen_cond,XGBoost,0,1,IRR|BR16,IRR|CD202,False,0.1851603388786316,0.24909834563732147,0.1880858838558197,0.1470021903514862,0.15975239872932434,0.07090077549219131
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.10737025737762451,0.00997192319482565,0.019499467685818672,0.7354936003684998,0.09838560968637466,0.029279189184308052
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.05721699446439743,0.019690437242388725,0.01118105836212635,0.6817293167114258,0.15448437631130219,0.07569780200719833
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen_cond,XGBoost,3,4,NIRR|BR16,NIRR|CD202,False,0.08141104131937027,0.02182592824101448,0.03699541091918945,0.06358319520950317,0.48384395241737366,0.3123404085636139
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen_cond,XGBoost,3,4,NIRR|BR16,NIRR|CD202,False,0.10588768124580383,0.05558465048670769,0.07009492814540863,0.21046516299247742,0.493908554315567,0.0640590488910675
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.09366045147180557,0.7263103723526001,0.07168661803007126,0.03649276867508888,0.030714308843016624,0.0411355197429657
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.07663754373788834,0.5341228246688843,0.16605150699615479,0.08386454731225967,0.09920474886894226,0.040118854492902756
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,gen_cond,XGBoost,1,4,IRR|CD202,NIRR|CD202,False,0.039397578686475754,0.2041991502046585,0.15477336943149567,0.01733224466443062,0.33004626631736755,0.2542513906955719
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,gen_cond,XGBoost,1,2,IRR|CD202,IRR|EMB48,False,0.2925240695476532,0.11065526306629181,0.5638821125030518,0.009295034222304821,0.01725446991622448,0.0063890572637319565
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen_cond,XGBoost,4,4,NIRR|CD202,NIRR|CD202,True,0.013550076633691788,0.01475466974079609,0.021446503698825836,0.029315389692783356,0.6938012838363647,0.22713208198547363
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen_cond,XGBoost,4,3,NIRR|CD202,NIRR|BR16,False,0.22797654569149017,0.09817665815353394,0.04439818859100342,0.31240156292915344,0.02813505008816719,0.28891199827194214
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen_cond,XGBoost,4,5,NIRR|CD202,NIRR|EMB48,False,0.007651946973055601,0.02277587167918682,0.015708357095718384,0.09706992655992508,0.23495420813560486,0.621839702129364
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen_cond,XGBoost,4,5,NIRR|CD202,NIRR|EMB48,False,0.03269944339990616,0.06997736543416977,0.038577813655138016,0.06975339353084564,0.0783909410238266,0.7106010317802429
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,gen_cond,XGBoost,2,2,IRR|EMB48,IRR|EMB48,True,0.028410153463482857,0.1213311180472374,0.7989286184310913,0.008039155974984169,0.006766191218048334,0.03652478754520416
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,gen_cond,XGBoost,2,2,IRR|EMB48,IRR|EMB48,True,0.014177372679114342,0.18740029633045197,0.7610626816749573,0.014719757251441479,0.01534130796790123,0.007298589218407869
