cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.2777587539004263,0.11772326539669214,0.1041922306491756,0.3573950890588565,0.07482902198912633,0.06810163900572323
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.35216128771500416,0.12630814769878249,0.08279372562113373,0.1751726685013232,0.1080200227268311,0.15554414773692507
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.35461358873119075,0.06772205053265842,0.07791541816966274,0.2502981746873145,0.08265909356679213,0.16679167431238165
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,2,IRR|BR16,IRR|EMB48,False,0.10718377526876836,0.17850641500642883,0.29380560283857177,0.09564534654683547,0.1753124213030624,0.14954643903633286
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.2404522486772421,0.11303724518287943,0.11379927172028446,0.31527293380837146,0.07972326337857122,0.13771503723265105
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.11086980976556483,0.0648504021420307,0.05660991896598262,0.3935330365700699,0.14353889377013104,0.2305979387862211
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,0,NIRR|BR16,IRR|BR16,False,0.2997845434459861,0.1317744945199168,0.08445207864115097,0.12106891543999428,0.15698161791714954,0.2059383500358024
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.1959673132919164,0.09143463026104773,0.04439540396702343,0.26202061207769545,0.1811838205318044,0.22499821987051258
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,4,IRR|CD202,NIRR|CD202,False,0.10419749803814914,0.10432838114412785,0.0934465724295303,0.12101937886925127,0.36411087498670847,0.2128972945322326
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.07932255782507276,0.16793590497624514,0.36714909021944325,0.08745070943397142,0.16596244334922622,0.1321792941960415
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.12230397874145206,0.17848127595302918,0.23447433121018466,0.12933341249685457,0.15055582545778243,0.18485117614069685
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.18618057187427572,0.32216382584986036,0.2364352515609133,0.11091672407383482,0.06959724357256275,0.07470638306855328
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,4,NIRR|CD202,NIRR|CD202,True,0.13623240244005813,0.08420953031430503,0.08588793209510018,0.17431442238092065,0.3094747632434277,0.20988094952618802
