cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.7506666666666667,0.02,0.04933333333333333,0.12533333333333332,0.05466666666666667,0.0
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.7306666666666667,0.012,0.05333333333333334,0.11866666666666667,0.064,0.021333333333333333
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.5533333333333333,0.0013333333333333333,0.004,0.24266666666666667,0.104,0.09466666666666666
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,0,2,IRR|BR16,IRR|EMB48,False,0.32666666666666666,0.12933333333333333,0.54,0.0013333333333333333,0.0026666666666666666,0.0
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.02266666666666667,0.010666666666666666,0.013333333333333334,0.6826666666666666,0.064,0.20666666666666667
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,3,5,NIRR|BR16,NIRR|EMB48,False,0.0,0.0,0.005333333333333333,0.4013333333333333,0.09466666666666666,0.49866666666666665
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,3,0,NIRR|BR16,IRR|BR16,False,0.44266666666666665,0.028,0.12133333333333333,0.16133333333333333,0.08533333333333333,0.16133333333333333
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.07066666666666667,0.008,0.034666666666666665,0.5973333333333334,0.10533333333333333,0.184
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,1,4,IRR|CD202,NIRR|CD202,False,0.08533333333333333,0.06133333333333333,0.10266666666666667,0.010666666666666666,0.6426666666666667,0.09733333333333333
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.0013333333333333333,0.5453333333333333,0.4493333333333333,0.0026666666666666666,0.0013333333333333333,0.0
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.03333333333333333,0.404,0.2906666666666667,0.013333333333333334,0.168,0.09066666666666667
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,1,0,IRR|CD202,IRR|BR16,False,0.38266666666666665,0.36133333333333334,0.252,0.004,0.0,0.0
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.132,0.012,0.164,0.036,0.5533333333333333,0.10266666666666667
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.028,0.21333333333333335,0.08933333333333333,0.006666666666666667,0.54,0.12266666666666666
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,4,5,NIRR|CD202,NIRR|EMB48,False,0.0,0.13333333333333333,0.006666666666666667,0.14133333333333334,0.16266666666666665,0.556
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.08533333333333333,0.08933333333333333,0.048,0.012,0.4226666666666667,0.3426666666666667
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,2,1,IRR|EMB48,IRR|CD202,False,0.04533333333333334,0.6573333333333333,0.2613333333333333,0.0013333333333333333,0.02266666666666667,0.012
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.032,0.20933333333333334,0.6493333333333333,0.013333333333333334,0.084,0.012
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.196,0.04666666666666667,0.6266666666666667,0.03866666666666667,0.092,0.0
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.036,0.12266666666666666,0.7933333333333333,0.016,0.025333333333333333,0.006666666666666667
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0,0.018666666666666668,0.0,0.32133333333333336,0.1,0.56
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,5,3,NIRR|EMB48,NIRR|BR16,False,0.096,0.02,0.037333333333333336,0.5866666666666667,0.248,0.012
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0,0.096,0.0,0.037333333333333336,0.308,0.5586666666666666
