target,model,real,IRR|BR16,IRR|CD202,IRR|EMB48,NIRR|BR16,NIRR|CD202,NIRR|EMB48
gen_cond,XGBoost,IRR|BR16,3,0,1,0,0,0
gen_cond,XGBoost,IRR|CD202,1,2,0,0,1,0
gen_cond,XGBoost,IRR|EMB48,0,1,3,0,0,0
gen_cond,XGBoost,NIRR|BR16,0,0,0,3,0,1
gen_cond,XGBoost,NIRR|CD202,0,0,0,1,2,1
gen_cond,XGBoost,NIRR|EMB48,0,0,0,1,0,3
