cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.9997620173079881,2.9037774152903617e-10,4.249809540588003e-06,0.00023370283785084021,2.9754242737686292e-08,1.8739068806348164e-38
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.8274226917212248,0.0010422306321950536,0.009801175789429647,0.15806653777528504,0.003638829864721137,2.853421714450141e-05
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.8051976502550429,9.510853826190394e-07,0.002373473969167289,0.17958254473446753,0.012779332551985058,6.604740395452219e-05
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,0,1,IRR|BR16,IRR|CD202,False,9.691794632522476e-10,0.7577293503225498,0.24227064870827078,1.8476338967299407e-23,2.771920326078672e-21,2.3554531064519265e-20
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,1.2175361570201614e-07,3.1075746148522336e-12,4.635178411293483e-11,0.9999961712066588,3.7069901555992714e-06,1.1026291733163983e-13
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,0.00015049169557278895,6.013090160447034e-11,5.576825185272365e-08,0.915161972762286,0.07917739084410032,0.005510088869658285
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,3,4,NIRR|BR16,NIRR|CD202,False,0.018008028581025924,2.917972274266684e-15,2.269851500689245e-09,0.0046843010865497935,0.8568032222536724,0.12050444580889741
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,0.0008321589413599485,2.4599148001939244e-08,6.283609136911909e-07,0.9971819070446921,0.0018897581500561297,9.552290383008034e-05
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,0.10348584572933102,0.6239827936024747,0.06628330902202048,4.178875092719524e-05,0.18344443288155451,0.02276183001369206
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,8.88408003018155e-10,0.7902750356520957,0.2097249634594921,1.117706791277548e-21,1.7443703720309622e-15,2.4256637007431513e-15
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,3.5734403832363224e-08,0.8572193349496885,0.13011722102260936,3.0834878396128778e-09,0.010066984139943915,0.0025964210698665256
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,1,2,IRR|CD202,IRR|EMB48,False,0.02432282852151941,0.006704234666458524,0.9689729329553868,2.505048360822606e-11,3.8315850305300395e-09,1.9153070502157005e-34
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,0.0010614523043084966,3.677960334641299e-05,0.0003067227910746145,0.0007528214021556742,0.98338387711797,0.014458346781144707
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,6.193781990671315e-09,6.994005486036323e-06,9.943164584709801e-06,5.5479932729259384e-05,0.8546472143414852,0.14528036236193287
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,7.634057871977316e-11,4.10667833280024e-05,4.964436025486327e-07,0.012332446560262694,0.6075301803123635,0.38009580982410274
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,0.005974582562751146,1.4580714095683243e-10,1.1260109349109883e-06,0.0002644548682427326,0.7736584586249339,0.2201013777873302
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,2,1,IRR|EMB48,IRR|CD202,False,0.0020315967720748074,0.9673584923937624,0.030608098952875876,2.975839444600991e-11,1.785646206394676e-06,2.6205322402902066e-08
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,1.6399701863250436e-09,0.24274550812789117,0.7572544902321379,8.652110850440863e-22,1.0211508073305128e-17,7.523602639687571e-16
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,0.03126117880844838,0.013783067008414888,0.9545824211495815,1.4760478259810335e-05,0.00035857255529544345,1.7863899578259324e-23
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,0.002244490967623,0.12671694702768788,0.8166836551950838,9.851142419068912e-05,0.04967243464916636,0.004583960736248383
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,2.393544501088577e-06,8.421319405512904e-08,4.379988218784778e-08,0.0018126941748889188,0.03368406116773709,0.9645007230997967
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,5,3,NIRR|EMB48,NIRR|BR16,False,0.00041456502446605373,7.519060292639119e-06,0.0001009705294327387,0.6686031307971497,0.3308738145886589,2.001495801621208e-18
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,1.3970047968044094e-18,6.764744286675893e-11,8.911600881377235e-11,2.3570134456947856e-11,0.0025319379734036964,0.9974680618462626
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,2.9144582086514464e-07,1.1099271393713445e-11,8.83607590971463e-06,0.008795508588847924,0.1260552596817987,0.8651401041965234
