cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,0,2,BR16,EMB48,False,0.07333333333333333,0.32133333333333336,0.6053333333333333
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.7893333333333333,0.20266666666666666,0.008
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.7853333333333333,0.10266666666666667,0.112
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,0,2,BR16,EMB48,False,0.18533333333333332,0.2733333333333333,0.5413333333333333
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.9173333333333333,0.04933333333333333,0.03333333333333333
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.8906666666666667,0.076,0.03333333333333333
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.6346666666666667,0.156,0.20933333333333334
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,0,1,BR16,CD202,False,0.14533333333333334,0.43333333333333335,0.42133333333333334
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,1,1,CD202,CD202,True,0.30666666666666664,0.43733333333333335,0.256
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.09333333333333334,0.284,0.6226666666666667
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.06133333333333333,0.19866666666666666,0.74
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.14266666666666666,0.31866666666666665,0.5386666666666666
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.3586666666666667,0.2653333333333333,0.376
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.016,0.368,0.616
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.04533333333333334,0.36133333333333334,0.5933333333333334
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.08533333333333333,0.4533333333333333,0.4613333333333333
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,2,0,EMB48,BR16,False,0.6453333333333333,0.34,0.014666666666666666
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.15066666666666667,0.47333333333333333,0.376
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.108,0.19333333333333333,0.6986666666666667
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.013333333333333334,0.5253333333333333,0.4613333333333333
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.08533333333333333,0.3333333333333333,0.5813333333333334
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.04,0.8693333333333333,0.09066666666666667
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.016,0.3546666666666667,0.6293333333333333
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.11066666666666666,0.37466666666666665,0.5146666666666667
