cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,0,1,BR16,CD202,False,0.003585266939175939,0.5372754557825418,0.45913927727828224
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.9275190866527536,0.07129541621357031,0.0011854971336760231
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.9450258093582724,0.04671300138308014,0.00826118925864748
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.4448077051388597,0.2576336685192444,0.2975586263418959
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.9947741811206049,0.0041556370425905416,0.0010701818368045524
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.9064100426589817,0.09044358184200733,0.0031463754990109292
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.6171755394185852,0.24652865227516196,0.13629580830625299
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.5897156638023175,0.2386405926716205,0.17164374352606201
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.10541762513583927,0.4998265187278614,0.3947558561362992
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,1,2,CD202,EMB48,False,0.19935862237709986,0.35100467085301384,0.44963670676988626
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,1,2,CD202,EMB48,False,0.0009321514077671937,0.07776073351628454,0.9213071150759483
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.0942549614893,0.5545815803217494,0.35116345818895073
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,1,0,CD202,BR16,False,0.4324679737827752,0.35951161831852574,0.20802040789869894
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.17814583645909116,0.43923668406434463,0.3826174794765642
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,1,2,CD202,EMB48,False,0.013264112428821327,0.20080878901215823,0.7859270985590204
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.14499427645523835,0.4443149316139158,0.4106907919308459
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,2,1,EMB48,CD202,False,0.37532604115849805,0.500233982358389,0.12443997648311302
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.05314125866401808,0.4234515110696377,0.5234072302663443
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.053960796134109604,0.3869950793830032,0.5590441244828872
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.00042082471503285767,0.4337059162994049,0.5658732589855622
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.0007911086858039192,0.058221308650040084,0.9409875826641559
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,LDA,2,1,EMB48,CD202,False,0.307657694397861,0.4573537932629799,0.23498851233915904
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,LDA,2,1,EMB48,CD202,False,0.0001918565320776342,0.5071639335934852,0.49264420987443713
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.30271015832841963,0.34118511295143455,0.3561047287201458
