cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),0,1,BR16,CD202,False,0.12885277904948694,0.29076938345323955,0.5803778374972736
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.3117809163408451,0.357984388255876,0.3302346954032788
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.4379659800117248,0.2647800833813826,0.2972539366068925
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),0,2,BR16,EMB48,False,0.2506781831191951,0.4665129972803253,0.28280881960047966
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.681770845085891,0.14010443935607278,0.178124715558036
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.27380026550296244,0.4504692217538499,0.2757305127431874
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.39906552332264694,0.23429586838702213,0.36663860829033085
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),0,2,BR16,EMB48,False,0.365901261223633,0.36334014664602454,0.2707585921303424
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.2846527924285266,0.304205564721015,0.4111416428504585
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.19770107114122934,0.5815334473570014,0.2207654815017691
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.3399444299302907,0.3975697659400483,0.26248580412966094
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.23290520756850988,0.3916758313384199,0.3754189610930701
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.36145545085089287,0.230465324119545,0.40807922502956206
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.2009403573808481,0.3884493087776564,0.41061033384149526
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.33659625076410743,0.288799296132668,0.37460445310322454
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.23788414497497037,0.27989280226113367,0.48222305276389615
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),2,1,EMB48,CD202,False,0.4091954130235433,0.19704660035360685,0.39375798662284994
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.2595245370313212,0.40362352833887905,0.33685193462979957
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.16395071531681363,0.6292733017746996,0.2067759829084868
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.10839114920622636,0.39176328327459914,0.4998455675191744
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.3481346787879968,0.33748688182893666,0.31437843938306664
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen,SVM (RBF),2,1,EMB48,CD202,False,0.32124228022357665,0.19098936923555476,0.4877683505408687
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.191513917033856,0.4965714116315909,0.3119146713345529
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen,SVM (RBF),2,1,EMB48,CD202,False,0.307598272058876,0.2578676901987067,0.4345340377424174
