target,model,classe,classe_codigo,precision,recall,f1,support
gen,Random Forest,BR16,0,0.8333333333333334,0.625,0.7142857142857143,8
gen,Random Forest,CD202,1,0.2,0.125,0.15384615384615385,8
gen,Random Forest,EMB48,2,0.3076923076923077,0.5,0.38095238095238093,8
