number,objective,datetime_start,datetime_complete,duration,params_lda_shrinkage,params_lda_shrinkage_mode,params_lda_solver,user_attrs_accuracy,user_attrs_f1_macro,user_attrs_kappa,state,accuracy,f1_macro,kappa
47,0.41007378547378553,2026-05-21 17:05:21.692234,2026-05-21 17:05:21.741348,0 days 00:00:00.049114,0.0005291367109271601,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
40,0.41007378547378553,2026-05-21 17:05:21.348345,2026-05-21 17:05:21.396865,0 days 00:00:00.048520,0.00044929618553949676,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
43,0.41007378547378553,2026-05-21 17:05:21.495066,2026-05-21 17:05:21.544008,0 days 00:00:00.048942,0.0004408268603466433,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
180,0.41007378547378553,2026-05-21 17:05:28.519493,2026-05-21 17:05:28.572512,0 days 00:00:00.053019,0.0004791267891349348,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
185,0.41007378547378553,2026-05-21 17:05:28.780224,2026-05-21 17:05:28.830866,0 days 00:00:00.050642,0.000456234629936892,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
189,0.41007378547378553,2026-05-21 17:05:28.982533,2026-05-21 17:05:29.032857,0 days 00:00:00.050324,0.0004537391234737786,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
126,0.41007378547378553,2026-05-21 17:05:25.694419,2026-05-21 17:05:25.746174,0 days 00:00:00.051755,0.0004714684327911572,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
124,0.41007378547378553,2026-05-21 17:05:25.589968,2026-05-21 17:05:25.642383,0 days 00:00:00.052415,0.00046256314963193573,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
123,0.41007378547378553,2026-05-21 17:05:25.539287,2026-05-21 17:05:25.589747,0 days 00:00:00.050460,0.0005470479078207423,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
128,0.41007378547378553,2026-05-21 17:05:25.797936,2026-05-21 17:05:25.849607,0 days 00:00:00.051671,0.00045789115796797614,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
133,0.41007378547378553,2026-05-21 17:05:26.056902,2026-05-21 17:05:26.107586,0 days 00:00:00.050684,0.0004813988787131784,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
