cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,gen_cond,XGBoost,0,0,IRR|BR16,IRR|BR16,True,0.31386592984199524,0.159128800034523,0.072812020778656,0.11634553223848343,0.2961064875125885,0.04174123331904411
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,gen_cond,XGBoost,0,1,IRR|BR16,IRR|CD202,False,0.1487044245004654,0.8110625147819519,0.019473150372505188,0.005991702899336815,0.007032695692032576,0.00773546751588583
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,gen_cond,XGBoost,0,0,IRR|BR16,IRR|BR16,True,0.5522462129592896,0.2571343183517456,0.10237742960453033,0.019825462251901627,0.030194947496056557,0.03822166100144386
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,gen_cond,XGBoost,0,1,IRR|BR16,IRR|CD202,False,0.16563931107521057,0.5827831625938416,0.1280668079853058,0.027151046320796013,0.03914545103907585,0.05721423029899597
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,gen_cond,XGBoost,3,4,NIRR|BR16,NIRR|CD202,False,0.019441740587353706,0.01798582449555397,0.0057258945889770985,0.10911698639392853,0.8161649107933044,0.03156469017267227
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.062209296971559525,0.038459017872810364,0.03339637815952301,0.634225070476532,0.17839433252811432,0.05331594869494438
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,gen_cond,XGBoost,3,4,NIRR|BR16,NIRR|CD202,False,0.03191555291414261,0.011621659621596336,0.010860512033104897,0.03038504719734192,0.8972108364105225,0.018006417900323868
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.013395863585174084,0.008047385141253471,0.0021771301981061697,0.5710316300392151,0.21593227982521057,0.18941567838191986
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,gen_cond,XGBoost,1,0,IRR|CD202,IRR|BR16,False,0.6710455417633057,0.15689261257648468,0.12764663994312286,0.009958376176655293,0.01516699604690075,0.01928984373807907
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.0339687280356884,0.5662182569503784,0.2856210172176361,0.02171350084245205,0.03130577877163887,0.06117270141839981
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.2639217972755432,0.3124854266643524,0.21175020933151245,0.03823486343026161,0.04487776383757591,0.1287299245595932
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,gen_cond,XGBoost,1,0,IRR|CD202,IRR|BR16,False,0.48788490891456604,0.24735574424266815,0.1131817176938057,0.04145651310682297,0.045237015932798386,0.06488412618637085
