subset_family,subset_name,subset_label,dates,shift,genotype,n_samples,irrigated_count,non_irrigated_count,best_components,rmsecv,auc,rank,wavelength,direction_label,vip,coefficient,optimal_score,pearson_r,pearson_p_value,welch_p_value,pearson_p_lt_0_005,welch_p_lt_0_005
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,12,1666,irrigado,1.6382120597,0.0108218538,5.5939052521,0.6436474105,2.6847884748e-46,1.0153078638e-45,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,13,1826,irrigado,1.6765451547,0.0098591820,5.4853487735,0.1756252419,5.4576551992e-04,5.4637497789e-04,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,14,2277,nao_irrigado,1.8189323962,-0.0065908961,5.1793816811,-0.6848517112,1.8339778293e-54,3.7074772533e-52,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,15,2267,nao_irrigado,1.5181702204,-0.0109570579,5.0231740456,-0.5084454452,1.2318237154e-26,6.4304473319e-26,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,16,1827,irrigado,1.6083672247,0.0093140578,4.9645089468,0.1456171317,4.2436955096e-03,4.2446291128e-03,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,17,1663,irrigado,1.4654846256,0.0114639622,4.9142345940,0.6457305419,1.1124023481e-46,3.3041337277e-46,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,18,1670,irrigado,1.3362361505,0.0132200841,4.8090981521,0.5304777417,2.9607859470e-29,4.5749421213e-29,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,19,2292,irrigado,1.7039157310,0.0070065256,4.7230223583,0.3024644363,1.4481654679e-09,1.4853847372e-09,1,1
genotipo,BR16,Genotipo BR16,"2017-02-23,2017-02-24,2017-03-02",,BR16,384,192,192,15,0.2042619030,0.9990505642,20,1667,irrigado,1.5906879988,0.0079355110,4.4381644262,0.6257056860,4.0294714420e-43,1.7982204476e-42,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,1,2280,nao_irrigado,1.6434807380,-0.0127569484,7.3337720881,-0.6833902210,1.0648519356e-54,1.4093889873e-54,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,2,873,irrigado,1.2905355851,0.0176553418,7.1776108069,-0.2409746058,1.5686567356e-06,1.5446654162e-06,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,3,2279,nao_irrigado,1.6131135118,-0.0126181242,7.1131893728,-0.6681703393,1.6260405798e-51,2.5516635085e-51,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,4,2281,nao_irrigado,1.6230566558,-0.0119788391,6.9322524382,-0.6869203878,1.8232406329e-55,1.8923753325e-55,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,5,2278,nao_irrigado,1.5752546873,-0.0124564811,6.8424143934,-0.6515458789,3.0193365422e-48,5.0465369919e-48,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,6,874,irrigado,1.2740615798,0.0164649939,6.6456946157,-0.2467400306,8.6181922871e-07,8.5920645321e-07,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,7,423,nao_irrigado,1.2315874623,-0.0168486554,6.5508057039,-0.3391534620,6.7208159437e-12,6.4131972085e-12,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,8,2277,nao_irrigado,1.5140400920,-0.0116654534,6.2087661250,-0.6302034701,2.4361160923e-44,3.7369547048e-44,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,9,422,nao_irrigado,1.2036485039,-0.0160159340,6.0872095300,-0.3485054642,1.6023486822e-12,1.5435588369e-12,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,10,2308,nao_irrigado,1.5685572618,-0.0095639963,5.7356751034,-0.5066083445,1.0979877434e-26,1.1361965393e-26,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,11,2276,nao_irrigado,1.4586456766,-0.0111049239,5.6927773796,-0.6085499956,1.1235261283e-40,1.7183657060e-40,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,12,990,nao_irrigado,1.2191074422,-0.0144536629,5.5957691718,0.2298554683,4.7755987732e-06,4.9890267508e-06,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,13,875,irrigado,1.1961719438,0.0146374832,5.5358965697,-0.2468257711,8.5408079088e-07,8.5660845263e-07,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,14,2307,nao_irrigado,1.5456196345,-0.0092740976,5.5006471478,-0.5465264322,1.3448194502e-31,1.3736408660e-31,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,15,989,nao_irrigado,1.1740152756,-0.0148653526,5.4966507753,0.2279277570,5.7603167360e-06,6.0750836512e-06,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,16,368,nao_irrigado,1.3850677997,-0.0112200964,5.3252609127,-0.3394732745,6.4042896349e-12,6.1617631782e-12,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,17,811,nao_irrigado,1.0685318817,-0.0158411080,5.2694786518,-0.1787108980,4.0415411616e-04,3.9888755320e-04,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,18,628,irrigado,1.3042383979,0.0121018018,5.2007295796,0.1897517122,1.7002916596e-04,1.7548961414e-04,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,19,2115,irrigado,1.3144868985,0.0118686716,5.1716583148,0.5736031889,2.5256362098e-35,3.4666746572e-35,1,1
genotipo,CD202,Genotipo CD202,"2017-02-23,2017-02-24,2017-03-02",,CD202,388,196,192,12,0.2119168130,0.9990699405,20,2309,nao_irrigado,1.5185826237,-0.0087320772,5.1495561684,-0.4498612836,9.9568740123e-21,1.0183295591e-20,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,1,1661,irrigado,1.5810757399,0.0151694677,6.8954396375,0.4969532003,2.4148981263e-25,3.0559265701e-25,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,2,1660,irrigado,1.5139576994,0.0141739040,6.2129171537,0.5214710777,3.6749221446e-28,4.9133474059e-28,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,3,391,nao_irrigado,1.3544294922,-0.0168435095,6.1707831007,-0.5076417560,1.5223958909e-26,3.5261024468e-26,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,4,1663,irrigado,1.5114342235,0.0132620236,5.9128808652,0.4103876830,4.9417292628e-17,5.3585154952e-17,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,5,2307,nao_irrigado,1.5961779495,-0.0115885957,5.8551596835,-0.4410199294,1.0477723248e-19,1.0494345624e-19,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,6,1662,irrigado,1.5278039023,0.0125673716,5.7851968776,0.4533580590,7.3172839769e-21,8.5983153021e-21,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,7,2308,nao_irrigado,1.5188839035,-0.0116309896,5.4421969036,-0.3930897818,1.2215986010e-15,1.2380169302e-15,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,8,1664,irrigado,1.4699363239,0.0121685170,5.3409180153,0.3745249998,3.1169041249e-14,3.2733471710e-14,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,9,1784,irrigado,1.5958190667,0.0093958686,5.1651708878,0.3392274375,8.5298702744e-12,1.1158298511e-11,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,10,1187,nao_irrigado,0.9284362537,-0.0207170422,5.0368908081,-0.2267218953,7.2266521167e-06,7.2268453022e-06,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,11,2306,nao_irrigado,1.5786228471,-0.0090315518,4.9560251219,-0.4605862739,1.4622045844e-21,1.4894187051e-21,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,12,2304,nao_irrigado,1.4969704412,-0.0104346134,4.9459619220,-0.4486626651,2.0407912398e-20,2.6723565474e-20,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,13,383,nao_irrigado,1.2414227600,-0.0145939361,4.8417223750,-0.4859300297,3.7791915478e-24,1.5932224920e-23,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,14,380,nao_irrigado,1.3272967443,-0.0130566372,4.8329474376,-0.4036607249,1.7591037562e-16,2.2833050208e-16,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,15,1731,nao_irrigado,1.0766200397,-0.0173001547,4.7819882740,-0.2370209541,2.6453707564e-06,2.7162551191e-06,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,16,2305,nao_irrigado,1.5536462797,-0.0088413391,4.7586004131,-0.4678750358,2.7718339674e-22,3.1774871841e-22,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,17,1659,irrigado,1.3911222763,0.0115111632,4.7000136199,0.5400683863,1.8621940400e-30,2.9689852954e-30,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,18,979,nao_irrigado,1.4287907666,-0.0104988350,4.5901123727,-0.3527861217,1.0724801400e-12,1.1165364254e-12,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,19,1808,irrigado,1.5993790925,0.0074250002,4.5664066586,0.4866740361,3.1487028716e-24,3.2828470106e-24,1,1
genotipo,EMB48,Genotipo EMB48,"2017-02-23,2017-02-24,2017-03-02",,EMB48,384,192,192,13,0.2383022563,0.9942491319,20,880,irrigado,1.0615330637,0.0168681257,4.5632286845,-0.1674344181,9.8907911685e-04,9.8987930489e-04,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,1,1826,irrigado,1.5904382169,0.0073773859,7.5808275390,0.2390776270,8.3872201141e-04,8.3883230266e-04,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,2,1816,irrigado,1.4135490608,0.0086079812,7.4699335386,0.4753344843,3.2433574638e-12,3.3303354006e-12,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,3,1827,irrigado,1.5142112759,0.0071152711,6.9604227442,0.2103970475,3.3986932604e-03,3.3987222040e-03,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,4,1815,irrigado,1.3852724600,0.0079315390,6.8212427601,0.4841105567,1.1275099279e-12,1.1675967935e-12,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,5,1817,irrigado,1.3247317024,0.0079775441,6.5121834528,0.4391319655,1.8694594802e-10,1.9278565034e-10,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,6,2186,irrigado,1.4689736155,0.0065354923,6.2856834555,0.4668133530,8.7946088253e-12,8.7978050933e-12,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,7,2185,irrigado,1.4590516243,0.0063041788,6.0624313446,0.4790490299,2.0814479631e-12,2.0818025542e-12,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,8,2187,irrigado,1.4222260162,0.0063789797,5.9082683964,0.4472465548,7.8496672684e-11,7.8872058305e-11,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,9,436,irrigado,1.3769643982,0.0064705791,5.7185463346,-0.4831358554,1.2697898955e-12,1.4341156387e-12,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,10,2184,irrigado,1.4269923438,0.0059931487,5.6564077073,0.4930238187,3.7368024438e-13,3.7378775072e-13,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,11,2183,irrigado,1.4107776152,0.0058713457,5.4767104119,0.5096766273,4.3480291752e-14,4.3610738333e-14,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,12,826,irrigado,1.4050867544,0.0058574701,5.4345069319,-0.4031133737,6.7473437915e-09,1.2675288504e-08,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,13,825,irrigado,1.3864881190,0.0058838739,5.3484283347,-0.3975617239,1.1303369481e-08,2.1495537180e-08,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,14,1661,irrigado,1.3621351762,0.0058749038,5.2042523428,0.7389418992,2.0353263363e-34,7.2288861589e-33,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,15,435,irrigado,1.2852026214,0.0064599416,5.1920290173,-0.4482357046,7.0506483655e-11,8.0906784671e-11,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,16,1818,irrigado,1.2064022737,0.0070658887,5.1843546132,0.3755335646,7.9916441066e-08,8.1326758243e-08,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,17,2188,irrigado,1.3396690525,0.0057815619,5.0097756551,0.4260664305,7.2107604277e-10,7.3010714877e-10,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,18,2182,irrigado,1.3742991522,0.0054860496,4.9920340526,0.5196733494,1.1287698425e-14,1.1395465679e-14,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,19,827,irrigado,1.3736202064,0.0054607692,4.9699270515,-0.4031534090,6.7220533885e-09,1.2156952124e-08,1,1
turno_genotipo,manha_BR16,manha / BR16,"2017-02-23,2017-02-24,2017-03-02",manha,BR16,192,96,96,10,0.1490170431,1.0000000000,20,1801,irrigado,1.4879893389,0.0045154908,4.9335027210,0.6617199625,1.4883666150e-25,2.3750215894e-25,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,1,2149,irrigado,1.4902737561,0.0114193652,6.9215463115,0.7945932302,6.5220764837e-44,7.3155778987e-43,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,2,2150,irrigado,1.4622316354,0.0114409616,6.7569469183,0.7907521615,3.2112806218e-43,4.3648207014e-42,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,3,2170,irrigado,1.5129594006,0.0106340659,6.7164845926,0.7812282796,1.4529213251e-41,1.8902431728e-41,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,4,2148,irrigado,1.4982480930,0.0107269027,6.6660363092,0.7966973169,2.6845346970e-44,2.6722881569e-43,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,5,2151,irrigado,1.4386108148,0.0114181367,6.6002320496,0.7910618346,2.8275122162e-43,4.1885407036e-42,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,6,2169,irrigado,1.5394527221,0.0095796313,6.4165133429,0.7932810769,1.1285761660e-43,2.1347576252e-43,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,7,2152,irrigado,1.4165888847,0.0112820538,6.4035557126,0.7901872372,4.0482881926e-43,5.8912444571e-42,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,8,2171,irrigado,1.4392738490,0.0104214668,6.1653263351,0.7596603101,4.1871786250e-38,4.3171670814e-38,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,9,2168,irrigado,1.5420715553,0.0084942981,5.9546958372,0.8000672934,6.3366073483e-45,1.6372141306e-44,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,10,2153,irrigado,1.3907871922,0.0103664532,5.8400417290,0.7868877829,1.5440459513e-42,2.7263522687e-41,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,11,2147,irrigado,1.4727716699,0.0090729513,5.7793062333,0.7958284191,3.8781027144e-44,3.6773974662e-43,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,12,422,nao_irrigado,1.4089657865,-0.0099698267,5.7782021553,-0.4368045753,1.5479711829e-10,1.4253666008e-10,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,13,464,nao_irrigado,1.2573306335,-0.0112413908,5.3968160757,-0.5984850517,1.9739705820e-20,7.0027025240e-20,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,14,2167,irrigado,1.5257724797,0.0072379051,5.3000678065,0.8047868477,8.0037904961e-46,2.3019902883e-45,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,15,423,nao_irrigado,1.3968122685,-0.0090227221,5.2855519828,-0.4238616382,5.9998158454e-10,5.4645310559e-10,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,16,2172,irrigado,1.3536097577,0.0092310100,5.1090579419,0.7320699167,3.5477896676e-34,3.2784611318e-34,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,17,465,nao_irrigado,1.2729477669,-0.0103323729,5.0933695311,-0.6183361210,4.6288689399e-22,1.4414704850e-21,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,18,2154,irrigado,1.3732308864,0.0087612996,5.0239822871,0.7842187551,4.4818781249e-42,9.2583532443e-41,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,19,874,irrigado,1.2696576943,0.0100457959,4.9467074868,-0.3256205893,3.2072460418e-06,3.6654951813e-06,1,1
turno_genotipo,manha_CD202,manha / CD202,"2017-02-23,2017-02-24,2017-03-02",manha,CD202,196,100,96,14,0.1801537365,0.9984375000,20,2146,irrigado,1.4464896154,0.0075264288,4.9348953202,0.7938404178,8.9377158870e-44,8.1310573136e-43,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,1,383,nao_irrigado,1.7115496692,-0.0189935360,10.1218253992,-0.6475491232,3.3239354351e-24,1.5269155346e-23,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,2,382,nao_irrigado,1.5183839550,-0.0127181924,6.7019566375,-0.6112936224,4.6524623579e-21,1.7012293068e-20,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,3,384,nao_irrigado,1.6101879772,-0.0104419215,6.5033628650,-0.6633795052,1.0231232189e-25,4.5934983005e-25,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,4,408,nao_irrigado,1.3943789714,-0.0135322632,6.1861368106,-0.5778789366,1.6953933932e-18,2.3709544543e-18,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,5,385,nao_irrigado,1.5049854408,-0.0105202120,5.8533694294,-0.6978219643,2.4022845518e-29,4.4140493562e-29,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,6,388,nao_irrigado,1.3547119819,-0.0129608532,5.7326283825,-0.6178583088,1.3433184552e-21,2.3063476468e-21,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,7,386,nao_irrigado,1.3870494844,-0.0113876989,5.3951403535,-0.6786592442,2.8901714721e-27,3.8100125649e-27,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,8,389,nao_irrigado,1.3516862389,-0.0118858989,5.3403163433,-0.6137815450,2.9154130232e-21,4.6958374323e-21,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,9,409,nao_irrigado,1.5032577658,-0.0089399485,5.2941514038,-0.5937237989,1.1262073346e-19,2.3077896005e-19,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,10,2286,irrigado,1.0874072232,0.0165725818,5.2647817862,-0.2985690410,2.5944126716e-05,2.7904412919e-05,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,11,669,nao_irrigado,1.5463766775,-0.0079838246,5.2400695473,0.2233125255,1.8487167857e-03,1.8523156584e-03,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,12,668,nao_irrigado,1.5668037509,-0.0072384005,5.1130082151,0.2719216276,1.3596397365e-04,1.3819370305e-04,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,13,407,nao_irrigado,1.2228014017,-0.0133129127,5.0056795654,-0.5311096441,2.2834911240e-15,2.5436949978e-15,1,1
