wavelength,vip,coefficient,mean_diff,cohen_d,p_value,q_value,combined_score,direction_label
1874,1.0282388193,-0.000763833,-0.0013916022,-1.1311934141,1.6961585339e-106,8.9339330623e-106,2.1180527734,nao_irrigado
1526,1.0554212395,-0.0050884148,0.0006028383,1.1463885588,2.1169608005e-106,1.1123102104e-105,2.2934813967,irrigado
1665,1.6205395788,0.0113596032,0.0001385361,1.1346184481,4.3788556899e-106,2.2951611897e-105,5.2573249587,irrigado
2302,0.9938131071,-0.0065988249,-0.0002291002,-1.1332966592,5.2089678154e-106,2.7236184514e-105,1.931590097,nao_irrigado
381,1.0464339228,-0.0053136452,-0.0031211795,-1.1435983021,1.4026770572e-105,7.3163907668e-105,2.2252681933,nao_irrigado
404,1.259240011,-0.0041032605,-0.0014562114,-1.1329162902,1.5446787563e-105,8.0375657319e-105,3.3291417205,nao_irrigado
831,1.043194625,-0.0027322276,-0.0001890582,-1.1262370963,2.7933172632e-105,1.4499610625e-104,2.165063773,nao_irrigado
1458,1.2237024591,0.0025306147,-0.0002920069,-1.1233246049,3.122944753e-105,1.6171586203e-104,3.1145472425,nao_irrigado
1525,1.0608554786,-0.0078033922,0.0005994271,1.1388165959,3.318923355e-105,1.7145111274e-104,2.2847371145,irrigado
503,0.9649799671,-0.0001658152,-0.0015250507,-1.1464149343,3.5994449841e-105,1.8549657724e-104,1.7925362232,nao_irrigado
398,1.0817362161,-0.011913148,-0.0017659552,-1.1309293205,3.9637390061e-105,2.0378170153e-104,2.3769127408,nao_irrigado
422,1.0125782571,0.0022806289,-0.0009114376,-1.1372067284,6.5932555214e-105,3.3735490751e-104,2.0201597525,nao_irrigado
2284,0.9764394284,-0.0047072682,-0.0001816254,-1.12343482,6.5834190136e-105,3.3735490751e-104,1.7986712907,nao_irrigado
1404,1.1794400223,0.0091428844,-0.0011220379,-1.1315975308,6.9362921418e-105,3.5406393855e-104,2.8919234604,nao_irrigado
1876,1.0328917599,-0.0008307122,-0.001306114,-1.1234804939,7.7480051188e-105,3.945607346e-104,2.0967513859,nao_irrigado
832,1.0455913023,-0.0015964793,-0.0001920964,-1.1238883187,8.6185889298e-105,4.378569175e-104,2.1641417621,nao_irrigado
836,1.0702391359,-0.0034357768,-0.0002022922,-1.1247232968,1.2741176715e-104,6.4577331981e-104,2.2935938609,nao_irrigado
1524,1.0649470896,-0.0091294528,0.0005968921,1.134268095,1.7490508125e-104,8.8440239909e-104,2.2838877185,irrigado
1523,1.0655198308,-0.0086804849,0.0005952524,1.1321940153,3.6723517038e-104,1.8525548853e-103,2.2767147345,irrigado
2182,1.1327952271,-0.0094000055,0.0002277238,1.1173946601,4.8689318415e-104,2.4504296317e-103,2.5989136944,irrigado
835,1.0624776435,-0.0048286648,-0.000199894,-1.1199069288,6.7230077744e-104,3.3756410531e-103,2.2292400812,nao_irrigado
852,1.0814557114,0.0021243784,-0.0001727268,-1.1216952401,8.2313930233e-104,4.1233714702e-103,2.3321692699,nao_irrigado
1522,1.0681157199,-0.0087611997,0.0005936596,1.1296119302,8.7896564469e-104,4.3927841173e-103,2.2782037533,irrigado
833,1.0481763276,-0.0068455773,-0.0001950481,-1.1180214134,9.2815836154e-104,4.6278708096e-103,2.1469131608,nao_irrigado
406,1.0927763282,-0.0084331419,-0.0013408196,-1.1224812725,1.3801035384e-103,6.8653761668e-103,2.3899487398,nao_irrigado
830,1.0427260976,-0.0009067293,-0.0001853321,-1.1142947715,1.9365627163e-103,9.6112546821e-103,2.1042905809,nao_irrigado
1521,1.0727104777,-0.0093879068,0.0005919988,1.1269672634,2.2722205748e-103,1.1251156717e-102,2.2895562195,irrigado
1873,1.0260475734,-0.0011193174,-0.0014172032,-1.1126561941,2.4357099675e-103,1.2032967173e-102,2.0106015617,nao_irrigado
2098,1.0526386422,0.0009989535,0.0004044534,1.1155020441,2.9553270729e-103,1.4566508898e-102,2.1562482851,irrigado
837,1.077871739,-0.0021966185,-0.000203129,-1.1158273145,3.0881747074e-103,1.5186470128e-102,2.2903657659,nao_irrigado
834,1.0542726246,-0.0084417131,-0.0001976076,-1.1146904888,3.7885159536e-103,1.8587946996e-102,2.1612644896,nao_irrigado
838,1.0847326876,-0.0016760257,-0.0002026085,-1.1124960759,9.1073386702e-103,4.4582393627e-102,2.3111840499,nao_irrigado
408,1.0432753806,0.0100285584,-0.0012783991,-1.1176350442,1.0307121231e-102,5.0340917101e-102,2.1017108191,nao_irrigado
403,1.2158169933,-0.0097419756,-0.0015460474,-1.113576373,1.1582323694e-102,5.6440847208e-102,3.0064409653,nao_irrigado
839,1.0910546679,-0.000188834,-0.0002016923,-1.1112535871,1.1936725551e-102,5.8036251605e-102,2.3399547609,nao_irrigado
428,1.0397873737,0.0023287095,-0.0008444266,-1.1261856514,1.3637119769e-102,6.6153883485e-102,2.0997212063,nao_irrigado
846,1.1064468827,0.0044204434,-0.000192514,-1.1096800906,1.9146411786e-102,9.2670357945e-102,2.4145024771,nao_irrigado
1520,1.0779121006,-0.0103624028,0.0005882517,1.1197524705,3.1658307164e-102,1.5288472381e-101,2.2813272804,irrigado
423,1.003066759,0.0021436816,-0.0008870185,-1.1193534406,5.1378890919e-102,2.4756331073e-101,1.8800787356,nao_irrigado
829,1.0507787382,0.0016122276,-0.0001818264,-1.1046059777,5.8508097575e-102,2.8128389639e-101,2.099878915,nao_irrigado
409,1.0566007304,-0.0023561638,-0.0012272144,-1.1116414318,8.4255748519e-102,4.0416429368e-101,2.1432467379,nao_irrigado
402,1.1383957043,-0.0077622104,-0.001588574,-1.108594063,8.6123326553e-102,4.1220273667e-101,2.5699649397,nao_irrigado
399,1.0550318035,-0.0078255861,-0.0017192857,-1.1086918189,1.3747503417e-101,6.5651966316e-101,2.124777675,nao_irrigado
2183,1.1319046348,-0.0091932356,0.0002268941,1.1002946643,2.5085282416e-101,1.1953053639e-100,2.5093069819,irrigado
853,1.0785985092,0.0013334024,-0.0001684617,-1.1046502389,3.4018634467e-101,1.6173903865e-100,2.2339389739,nao_irrigado
2309,1.3572989055,-0.0034324541,-0.0003215376,-1.0975974618,4.170700116e-101,1.9785506732e-100,3.6941072341,nao_irrigado
1937,1.017935186,-0.0015406341,-0.0006503204,-1.115858151,4.1835327449e-101,1.9802669314e-100,1.9352558395,nao_irrigado
828,1.062631711,0.0023528863,-0.0001778881,-1.0976285087,6.4307434993e-101,3.037289622e-100,2.1291880899,nao_irrigado
1519,1.082174405,-0.0112327558,0.0005842951,1.1113192665,6.7306355684e-101,3.1719596133e-100,2.2622091661,irrigado
2271,1.6479229951,-0.0139334129,-0.0003862451,-1.101034401,2.5099383761e-100,1.1802751795e-99,5.2280813831,nao_irrigado
2097,1.0537451026,7.9538e-05,0.0004046152,1.09569327,4.0702897699e-100,1.9098368374e-99,2.0637156029,irrigado
421,0.9944777963,0.0012352138,-0.0009341417,-1.1043182074,4.1487979112e-100,1.9424328347e-99,1.7682412693,nao_irrigado
1518,1.079810729,-0.0106456265,0.0005818774,1.1062288027,4.4543918276e-100,2.0809756603e-99,2.2241163771,irrigado
380,1.0270329266,-0.0021881853,-0.0031853014,-1.103426934,7.6258524349e-100,3.5548713411e-99,1.934182704,nao_irrigado
1872,1.0237471906,-0.0018311568,-0.0014316365,-1.0893439492,2.1957853498e-99,1.0213728824e-98,1.8780021129,nao_irrigado
504,0.9500370095,-0.0013046151,-0.0016176364,-1.1061614429,3.8482083379e-99,1.7861338484e-98,1.5196293782,nao_irrigado
1517,1.0737172808,-0.0089139519,0.0005791013,1.0993633653,5.5022973753e-99,2.548370056e-98,2.1575868285,irrigado
427,1.0454934634,0.002695341,-0.0008518666,-1.1021834339,5.6400392535e-99,2.6065471733e-98,2.0139663127,nao_irrigado
426,1.0532043316,0.0022753603,-0.0008566307,-1.1007301483,9.7316254901e-99,4.4878247164e-98,2.047485144,nao_irrigado
407,1.0198244747,0.0088266858,-0.0013241719,-1.0903772185,1.454684112e-98,6.6940388794e-98,1.8449757876,nao_irrigado
840,1.099650548,0.0008667354,-0.0001996852,-1.0837224982,2.2759765944e-98,1.0451012182e-97,2.2501315044,nao_irrigado
842,1.0912743663,0.0032508921,-0.0001962766,-1.0828017901,2.2930373161e-98,1.0506902329e-97,2.2036952338,nao_irrigado
378,1.0000042142,0.006821213,-0.0032364326,-1.0912950193,2.4830747245e-98,1.1353462942e-97,1.7378582742,nao_irrigado
425,1.0571721288,0.0035216492,-0.0008581792,-1.0972697525,2.9820286146e-98,1.3605901259e-97,2.0524411817,nao_irrigado
417,1.0569550072,-0.0051021794,-0.0010231766,-1.0913482648,3.5853837631e-98,1.6324130735e-97,2.0370058132,nao_irrigado
1516,1.0678190319,-0.0064747547,0.0005769107,1.093176316,5.3954449568e-98,2.4513342943e-97,2.095427628,irrigado
845,1.1036755543,0.0057279776,-0.0001928012,-1.080759587,5.6741911616e-98,2.5725394106e-97,2.2580781588,nao_irrigado
1877,1.0352029585,-0.0016935386,-0.0012485329,-1.0830782291,7.1542733658e-98,3.236743887e-97,1.8984598124,nao_irrigado
843,1.1020544178,0.0110984373,-0.0001945741,-1.0793175871,8.0819958762e-98,3.6487834324e-97,2.2436569304,nao_irrigado
377,1.0059399977,0.0023778135,-0.0033079316,-1.087681008,1.1155108146e-97,5.0256451586e-97,1.7499942499,nao_irrigado
379,0.9933209598,0.005950004,-0.0031902217,-1.0872248685,1.1760563844e-97,5.2873329917e-97,1.6817322171,nao_irrigado
2184,1.127744647,-0.0086060984,0.0002257352,1.0768446951,1.2020754614e-97,5.3930274875e-97,2.3714210903,irrigado
844,1.1024026597,0.0094851276,-0.0001933173,-1.0784154238,1.2092366782e-97,5.4138533782e-97,2.2405002042,nao_irrigado
841,1.0985091295,0.0002750274,-0.0001978536,-1.0773219816,1.9273210482e-97,8.6108376978e-97,2.2139113377,nao_irrigado
420,0.9947498584,0.0037122915,-0.0009417992,-1.0841942723,3.1385343532e-97,1.3993174948e-96,1.6752143476,nao_irrigado
1515,1.0621855072,-0.0041850664,0.0005744241,1.0875337723,4.5323062925e-97,2.0165478722e-96,2.0370610349,irrigado
2096,1.0523289238,-0.0012254598,0.0004042764,1.0756696451,5.4809195463e-97,2.4335735754e-96,1.9575658319,irrigado
827,1.077392782,0.0032662623,-0.0001725923,-1.0710403506,9.3790763514e-97,4.1558010473e-96,2.076206642,nao_irrigado
854,1.0689420237,-0.0009987936,-0.0001644236,-1.0739617537,1.5024074942e-96,6.6433615328e-96,2.0341601075,nao_irrigado
419,1.0281902739,0.0014835097,-0.0009685245,-1.0795686947,2.1534536903e-96,9.5026118694e-96,1.8276224217,nao_irrigado
418,1.0529173872,-0.0038324526,-0.0009990211,-1.078755537,2.5483320633e-96,1.1222060664e-95,1.9556215697,nao_irrigado
416,1.044690574,0.0012401349,-0.0010684264,-1.0767057295,5.5164979853e-96,2.4243260062e-95,1.9016276253,nao_irrigado
1403,1.157959878,0.0085033123,-0.001162364,-1.07518065,5.7403838874e-96,2.517568362e-95,2.4983267907,nao_irrigado
424,1.0224051945,0.0007663118,-0.0008699412,-1.0802756126,6.2146573888e-96,2.7200201077e-95,1.7903981792,nao_irrigado
376,0.9969655942,0.0009325277,-0.0033478396,-1.0780874288,8.3789885413e-96,3.6598468242e-95,1.6485261773,nao_irrigado
375,1.003874152,0.0016682711,-0.0034739808,-1.0764736667,1.8210636679e-95,7.9380645483e-95,1.6756648672,nao_irrigado
415,1.0245639683,0.0076938123,-0.001120255,-1.0718699584,2.2661752413e-95,9.8583210394e-95,1.7736334386,nao_irrigado
410,1.0116291543,-0.0021609055,-0.0012102398,-1.071103984,2.3797583235e-95,1.0331516439e-94,1.7030537106,nao_irrigado
1514,1.0595067385,-0.0037074248,0.0005693491,1.0764871482,2.4260255096e-95,1.0511146815e-94,1.9683741153,irrigado
1871,1.0218781404,-0.0025563283,-0.0014361644,-1.0646765656,2.7759612374e-95,1.2003099998e-94,1.7422341802,nao_irrigado
1938,1.0147600002,-0.0010882233,-0.0006504925,-1.0756042728,4.5112195184e-95,1.946708985e-94,1.7245556475,nao_irrigado
2185,1.1236146335,-0.0070344022,0.0002252501,1.0571619486,1.3475659203e-94,5.8034452158e-94,2.2529319941,irrigado
708,1.011940723,0.003097379,-0.0038024551,-1.0555906003,1.672078967e-94,7.1865954001e-94,1.6560146225,nao_irrigado
2095,1.0498925157,0.0002761797,0.0004041454,1.0575404187,3.6593569132e-94,1.5696522967e-93,1.8553754135,irrigado
709,1.0370554797,0.0041172,-0.0032049729,-1.0530950661,3.8517452353e-94,1.6488845639e-93,1.7772916922,nao_irrigado
826,1.1104383861,0.0092302704,-0.0001687026,-1.0527659379,6.1707478979e-94,2.6363692311e-93,2.1618767156,nao_irrigado
505,0.9352641891,-0.0033063745,-0.0017160576,-1.0697069561,9.0581573391e-94,3.8622976432e-93,1.2673951188,nao_irrigado
1513,1.057447495,-0.0037421149,0.0005639157,1.0661133013,1.0061704602e-93,4.281703602e-93,1.9063335661,irrigado
1666,1.6167433945,0.0050551397,0.0001342808,1.0535450361,2.2157126032e-93,9.4102102455e-93,4.8370969524,irrigado
400,1.0280744793,0.0039237087,-0.0016478204,-1.0535667735,2.5720432507e-93,1.09020137e-92,1.7161681051,nao_irrigado
401,1.0524268823,0.0048394603,-0.0016014553,-1.0528061999,2.9387607659e-93,1.2431883634e-92,1.8425653736,nao_irrigado
1918,1.3329826213,0.0017188986,-0.0004386042,-1.044675899,9.8114628917e-93,4.1424034881e-92,3.3025026903,nao_irrigado
1512,1.0529883093,-0.0031507045,0.000558636,1.0577389407,2.018499159e-92,8.5054013583e-92,1.8414560998,irrigado
825,1.1264733155,0.0127036054,-0.0001645127,-1.0406568734,4.5505465104e-92,1.9137229845e-91,2.1875064354,nao_irrigado
2270,1.6321506073,-0.0174194491,-0.0003741751,-1.0462603191,7.5044416661e-92,3.149813504e-91,4.8758584089,nao_irrigado
414,0.9913255591,0.0086630332,-0.0011503581,-1.0471952216,1.0420235197e-91,4.3651238672e-91,1.4791174271,nao_irrigado
707,0.9865479617,0.002225564,-0.0043618777,-1.0371715453,1.3607753141e-91,5.681392195e-91,1.4299613727,nao_irrigado
1459,1.2082048702,0.0028530621,-0.0002720881,-1.0368883056,1.3615248862e-91,5.681392195e-91,2.6040881283,nao_irrigado
411,1.0255434255,-0.0070980116,-0.0011849039,-1.0441447946,2.0519665765e-91,8.5458840559e-91,1.6486546603,nao_irrigado
1870,1.020175139,-0.0030065768,-0.0014284211,-1.0401012254,2.643533115e-91,1.0988303025e-90,1.609470741,nao_irrigado
2186,1.1191374983,-0.0051246738,0.0002239961,1.0342668431,4.319218385e-91,1.7918919516e-90,2.1174944968,irrigado
2094,1.0484329977,0.0028638494,0.0004033642,1.0373944434,4.7841276223e-91,1.9809422467e-90,1.7488039434,irrigado
1511,1.0503826781,-0.0037162532,0.0005526886,1.0474117537,7.2812021543e-91,3.0090968134e-90,1.7777073962,irrigado
1510,1.0491395864,-0.0046216695,0.0005470007,1.039295456,1.2313301946e-89,5.0789416282e-89,1.7316909599,irrigado
855,1.0602336126,-0.0046599928,-0.0001592269,-1.0275270754,1.5094376689e-89,6.2141409013e-89,1.7633326743,nao_irrigado
1939,1.012548701,-0.000104801,-0.0006493101,-1.0375129135,1.8657557249e-89,7.6663653016e-89,1.5307158611,nao_irrigado
374,0.9817859111,0.0084016431,-0.003515302,-1.0338107894,2.3473789535e-89,9.6269415477e-89,1.3578705473,nao_irrigado
506,0.9209930918,-0.0031013097,-0.0018184891,-1.0332081293,1.5816249816e-88,6.474118258e-88,1.0196853793,nao_irrigado
1402,1.1385657165,0.0080813237,-0.0012066123,-1.0265153393,1.6211423345e-88,6.6232602222e-88,2.1580475434,nao_irrigado
824,1.1027284083,0.0089474611,-0.0001582945,-1.0168704943,2.189668234e-88,8.9290266317e-88,1.9448335887,nao_irrigado
1803,1.3466735843,0.0050936489,0.0001609511,1.0166095142,2.2079513287e-88,8.986529177e-88,3.2370832374,irrigado
1509,1.047155005,-0.0045960099,0.0005403192,1.0306069199,2.4423533716e-88,9.9217720143e-88,1.6793738442,irrigado
710,1.0607223659,0.0057243821,-0.0025817058,-1.0115143216,9.4764050778e-88,3.8424140589e-87,1.6993139625,nao_irrigado
2093,1.0478935931,0.0039680438,0.0004005731,1.0157758322,9.6671071766e-88,3.9123565579e-87,1.6404550888,irrigado
1869,1.0183730679,-0.0026965542,-0.0014111442,-1.0155934895,1.9141356616e-87,7.7321006329e-87,1.4783564105,nao_irrigado
706,0.9613768145,0.0016049699,-0.004868475,-1.0066036264,7.4675457088e-87,3.0108359715e-86,1.146256746,nao_irrigado
1801,1.3433248493,0.0078707931,0.0001659072,1.006114573,8.8538038406e-87,3.5630757403e-86,3.1681533287,irrigado
2187,1.1160547912,-0.0042666023,0.0002201455,1.0055548198,9.578107191e-87,3.8473555801e-86,1.9618526537,irrigado
1804,1.3384400874,-0.0006660192,0.0001577651,1.0055675751,9.9159729366e-87,3.9756391494e-86,3.1402309429,irrigado
1878,1.0382189139,-0.0028641868,-0.0011827953,-1.0122947634,1.2242073179e-86,4.8991089874e-86,1.5621361167,nao_irrigado
1508,1.0468258275,-0.005287339,0.0005323874,1.0186783029,1.3509382566e-86,5.3962199135e-86,1.6208932376,irrigado
1802,1.3438716072,0.0104567721,0.0001637388,1.0043275375,1.6194620354e-86,6.456816167e-86,3.1625833715,irrigado
412,0.9814264114,-0.0062324465,-0.0011600853,-1.0033934868,1.9985943929e-85,7.9536654635e-85,1.2203094492,nao_irrigado
1800,1.3408157042,0.0046137609,0.0001672232,0.996037894,2.7629232525e-85,1.0975087005e-84,3.1065281113,irrigado
1799,1.3612557548,0.003899361,0.0001676155,0.9951011342,3.4394630255e-85,1.363728052e-84,3.2111458273,irrigado
1507,1.0462113045,-0.0063870182,0.0005245925,1.0089038958,3.6194121462e-85,1.4324340152e-84,1.5711126734,irrigado
2092,1.0472463639,0.005042791,0.0003975796,0.9947144671,1.4617470758e-84,5.7744383563e-84,1.5349909596,irrigado
1940,1.0106845977,0.0006385567,-0.0006471651,-1.0030117243,1.8514863603e-84,7.3006315383e-84,1.3574627999,nao_irrigado
856,1.0609423442,-0.0080820816,-0.0001550551,-0.9909262203,3.5150729776e-84,1.3834966719e-83,1.5926048562,nao_irrigado
2310,1.2780305917,-0.0006658763,-0.0003165793,-0.9877502979,3.6174946794e-84,1.4212058621e-83,2.7360186773,nao_irrigado
1805,1.3536855892,-0.0032465733,0.0001542159,0.9871556625,5.6816010914e-84,2.2280585302e-83,3.132219419,irrigado
507,0.9084031593,-0.0010854678,-0.0019230154,-1.0007143489,5.7200837828e-84,2.2390637612e-83,0.8017574852,nao_irrigado
1506,1.0447356681,-0.0065950418,0.00051652,0.999430684,8.3039081999e-84,3.2445634039e-83,1.5186458793,irrigado
1868,1.0166679984,-0.0022155783,-0.0013832524,-0.9918568513,8.3360758745e-84,3.251220881e-83,1.3534004597,nao_irrigado
413,0.9523154457,0.0029509808,-0.0011488776,-0.9920883101,1.220309795e-83,4.7508075172e-83,1.0099246119,nao_irrigado
858,1.0583827882,-0.0044980524,-0.0001467111,-0.9854031358,1.6199600769e-83,6.2952878939e-83,1.5553516651,nao_irrigado
2301,0.9126673286,-0.0083209205,-0.0001985854,-0.9838955283,7.0675574633e-83,2.7415489149e-82,0.7684703909,nao_irrigado
859,1.0587890265,-0.0015459376,-0.0001415285,-0.9805661963,8.5547861802e-83,3.3124748651e-82,1.5341899315,nao_irrigado
2269,1.5968992758,-0.0192330341,-0.0003589208,-0.9848392213,1.0699907132e-82,4.1356295731e-82,4.3936657947,nao_irrigado
1505,1.0437295496,-0.0063861057,0.000508589,0.9894499213,2.1613115653e-82,8.3387047647e-82,1.4665901372,irrigado
1401,1.1216184828,0.0075976476,-0.0012549991,-0.9851696099,2.2695657177e-82,8.7406751384e-82,1.8697139168,nao_irrigado
857,1.0616710748,-0.0079529734,-0.0001510889,-0.9770456252,3.1875578033e-82,1.2254135455e-81,1.5317274089,nao_irrigado
2091,1.0477468204,0.0052733116,0.0003956507,0.9778044752,4.9104498964e-82,1.8843851478e-81,1.4562667918,irrigado
727,0.9458193721,-0.0011887819,0.0040475083,0.9757205859,6.1125746196e-82,2.3415192259e-81,0.9098625569,irrigado
1798,1.3713738967,0.0038750603,0.0001663457,0.9729305729,6.5861106851e-82,2.5184255983e-81,3.1585967894,irrigado
823,1.0742867213,0.0028051517,-0.0001508983,-0.9740166363,6.6079764057e-82,2.5222986316e-81,1.5864373906,nao_irrigado
373,0.9534823527,0.0034715912,-0.0034669716,-0.9812519296,6.6286217842e-82,2.5256929458e-81,0.9619244043,nao_irrigado
728,0.9442411331,-0.0017350935,0.0040205201,0.9745957994,8.2781584227e-82,3.1486305222e-81,0.8967696173,irrigado
2188,1.1081711841,-0.0052275564,0.0002150729,0.9710962259,1.2730423871e-81,4.8335125262e-81,1.754655349,irrigado
726,0.9464808566,-0.000541628,0.0040315365,0.9734038993,1.4663510525e-81,5.5576515198e-81,0.9016693729,irrigado
1735,1.0660916655,-0.0078189184,-0.0002562782,-0.9756036477,1.4959539391e-81,5.6598679844e-81,1.5402306285,nao_irrigado
1732,1.1116467038,-0.018873351,-0.0002378373,-0.973903101,1.7179701922e-81,6.4884322373e-81,1.7769125145,nao_irrigado
1733,1.0872729367,-0.0138611284,-0.0002439722,-0.9736868424,2.0176037923e-81,7.6067202625e-81,1.6460403157,nao_irrigado
1734,1.0778445695,-0.0112671074,-0.0002500853,-0.9740483433,2.1253294848e-81,7.9988319841e-81,1.5964707764,nao_irrigado
729,0.9418312182,-0.0021133292,0.003957323,0.9708018048,2.8056860096e-81,1.0540942718e-80,0.8664352198,irrigado
705,0.9368300205,0.0011734058,-0.0053105806,-0.9696502568,2.9490077092e-81,1.1060065562e-80,0.8370543345,nao_irrigado
1504,1.0409422794,-0.0057849528,0.0005012061,0.9804941053,4.1349364573e-81,1.5480798688e-80,1.4098298982,irrigado
725,0.946265456,-2.98751e-05,0.0039695369,0.967643602,1.1371209756e-80,4.2498660462e-80,0.8723244671,irrigado
1736,1.0546515278,-0.0047580081,-0.0002609774,-0.9686376099,1.8191551772e-80,6.7870911037e-80,1.4453074669,nao_irrigado
730,0.9387102934,-0.0024214361,0.0038639336,0.964858682,1.9826176203e-80,7.3841339099e-80,0.8219690628,irrigado
1867,1.0152750904,-0.0012342403,-0.0013478511,-0.9686895587,2.4743524708e-80,9.1996253629e-80,1.2343890872,nao_irrigado
860,1.039378514,-0.0013883055,-0.0001361995,-0.962425755,3.8377751996e-80,1.4244177727e-79,1.3451387925,nao_irrigado
1941,1.008699772,0.0009134335,-0.0006453849,-0.9725454727,3.9754317322e-80,1.4729659987e-79,1.204302732,nao_irrigado
508,0.8976740509,0.0005203302,-0.0020267424,-0.9721442548,5.0964223709e-80,1.8850622504e-79,0.6131125184,nao_irrigado
1667,1.5652263324,-0.0030201442,0.000129005,0.963501414,6.0004405176e-80,2.215626576e-79,4.1309768721,irrigado
2090,1.049241729,0.0054696333,0.0003939759,0.9617600467,1.1650959264e-79,4.2946674885e-79,1.3874615531,irrigado
1503,1.0392199995,-0.0052429708,0.0004930471,0.9686086666,2.0483187272e-79,7.5373920287e-79,1.344912805,irrigado
1731,1.1195258065,-0.0199121482,-0.0002288556,-0.9584214115,2.9452093837e-79,1.0819239258e-78,1.7455738541,nao_irrigado
731,0.9349232485,-0.0028913318,0.0037432822,0.9562395731,3.4350822295e-79,1.259725548e-78,0.7612940199,irrigado
724,0.9450614201,0.0004635659,0.0038597163,0.9577976442,3.469439901e-79,1.2701578104e-78,0.8183504,irrigado
1460,1.1930849545,0.0041072464,-0.0002529214,-0.9517052685,8.9846928967e-79,3.2836913325e-78,2.1122610354,nao_irrigado
1737,1.0394660993,-0.0027927824,-0.0002647295,-0.9555589424,1.6193661829e-78,5.9083496216e-78,1.3019656811,nao_irrigado
2089,1.0548180836,0.0075897679,0.0003936534,0.9498458415,6.6954087657e-78,2.4387175318e-77,1.3599782981,irrigado
544,0.9027819268,-0.0003280955,-0.0004519966,-0.9456053494,9.0847248384e-78,3.3033965614e-77,0.542650533,nao_irrigado
732,0.9304967134,-0.0033844642,0.0035997878,0.9452981121,1.2842836858e-77,4.6620365554e-77,0.6862116153,irrigado
1502,1.0390931454,-0.0053763413,0.0004840623,0.9550777624,1.7262545402e-77,6.2558533e-77,1.280762562,irrigado
1400,1.106562447,0.0073434843,-0.0013055377,-0.9499067794,2.9191111331e-77,1.0560891961e-76,1.623055075,nao_irrigado
1797,1.3863364157,0.007967816,0.0001641141,0.9408894166,3.1437727205e-77,1.1354567355e-76,3.0856338999,irrigado
543,0.9028838129,0.0031901004,-0.0004715555,-0.942359339,3.2315358514e-77,1.1651964001e-76,0.5264179666,nao_irrigado
1866,1.0139353616,-0.0003321841,-0.0013066572,-0.9468169478,4.021957195e-77,1.4477698513e-76,1.1229958845,nao_irrigado
1806,1.3528136735,-0.0031055906,0.0001501203,0.94033578,4.2410367307e-77,1.5240782499e-76,2.9044970999,irrigado
545,0.9048761921,-0.0043058692,-0.0004262493,-0.9404084364,4.3369046446e-77,1.5559278934e-76,0.5305053879,nao_irrigado
723,0.9428226166,0.0010851403,0.0036998965,0.9432245785,5.0114397198e-77,1.7949306596e-76,0.7366400783,irrigado
546,0.9123956552,-0.0068792298,-0.0003972171,-0.9366949045,1.2943134285e-76,4.6280857867e-76,0.5538808441,nao_irrigado
861,1.0213057041,-0.0012093305,-0.0001313125,-0.936464425,2.0450281927e-76,7.3002750599e-76,1.1270723913,nao_irrigado
2189,1.1024338342,-0.0078238661,0.0002091349,0.9351429589,2.1677406676e-76,7.7254970062e-76,1.5537264726,irrigado
1942,1.0063256639,0.0009255636,-0.0006435641,-0.9456197694,2.2972366639e-76,8.1734463422e-76,1.0667266399,nao_irrigado
372,1.010120115,-0.0288508287,-0.0035036152,-0.9391578304,4.173867597e-76,1.4825853663e-75,1.0681917796,nao_irrigado
2088,1.0615152831,0.0093960778,0.0003931116,0.936765627,5.533115764e-76,1.9621560688e-75,1.3332141297,irrigado
509,0.8859376457,-0.0004799186,-0.0021258181,-0.9428398469,5.5526009649e-76,1.9658219891e-75,0.4158826018,nao_irrigado
547,0.9225532617,-0.0085693808,-0.0003635515,-0.9314044746,6.9060794768e-76,2.4409810519e-75,0.5833949491,nao_irrigado
1501,1.0374831563,-0.0054863012,0.0004753506,0.9426720157,1.0036781534e-75,3.5417148631e-75,1.2141468049,irrigado
733,0.9252880845,-0.0038420447,0.003437496,0.9320362232,1.0159655677e-75,3.5791967297e-75,0.596314641,irrigado
704,0.9133138255,0.000826036,-0.0056796008,-0.9302072828,1.9142667283e-75,6.7328301132e-75,0.5240066106,nao_irrigado
1730,1.1055778561,-0.0168208073,-0.000217662,-0.9310609267,2.3680079543e-75,8.3151128982e-75,1.5432032003,nao_irrigado
1738,1.0188246709,0.0013980548,-0.0002662543,-0.9319765139,4.1988349065e-75,1.4719895945e-74,1.0810181674,nao_irrigado
822,1.071703938,0.0012696089,-0.0001427635,-0.9273707103,4.3555485741e-75,1.5244420009e-74,1.3509799774,nao_irrigado
548,0.9371288818,-0.0096588693,-0.0003248019,-0.9230567071,1.1176249561e-74,3.9053268791e-74,0.6211237288,nao_irrigado
542,0.8977954904,0.0062850018,-0.0004857037,-0.9227143896,2.5675750828e-74,8.9573358001e-74,0.4055234918,nao_irrigado
1865,1.0128040776,0.0003042585,-0.0012616787,-0.9265783826,3.2892091124e-74,1.1456256698e-73,1.0215588196,nao_irrigado
722,0.9396114435,0.0018856579,0.0034878482,0.9230336999,4.3727789457e-74,1.5205666593e-73,0.6237583529,irrigado
2087,1.069528564,0.0109875389,0.0003919407,0.9224314245,6.7832854699e-74,2.3549726131e-73,1.3076160785,irrigado
