cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9705328941345215,0.01732865907251835,0.012138488702476025
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9658226370811462,0.01941239833831787,0.014764970168471336
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9725788235664368,0.017902934923768044,0.009518228471279144
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,1,BR16,CD202,False,0.322192519903183,0.4113340973854065,0.26647335290908813
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9761905074119568,0.006080960854887962,0.017728539183735847
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,2,BR16,EMB48,False,0.11556466668844223,0.0205425713211298,0.8638927936553955
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.964669406414032,0.021155955269932747,0.014174623414874077
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9440745115280151,0.00974946841597557,0.046176083385944366
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.03176130726933479,0.8612956404685974,0.10694307833909988
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.008863268420100212,0.3575120270252228,0.6336246728897095
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.004705832339823246,0.9156705141067505,0.07962367683649063
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.40756016969680786,0.49386587738990784,0.09857402741909027
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,0,CD202,BR16,False,0.4772043228149414,0.3978792428970337,0.12491640448570251
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.03038814477622509,0.8732495307922363,0.09636234492063522
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.00894764345139265,0.15015585720539093,0.8408965468406677
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.044917598366737366,0.762193500995636,0.19288887083530426
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.0046104383654892445,0.9223810434341431,0.07300859689712524
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.15092968940734863,0.1483716070652008,0.700698733329773
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.33296290040016174,0.34869635105133057,0.3183407783508301
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.3653365969657898,0.20603187382221222,0.4286315441131592
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.008364008739590645,0.13505403697490692,0.8565819263458252
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.564736545085907,0.28495487570762634,0.1503085345029831
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.023982981219887733,0.23952750861644745,0.736489474773407
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.018206361681222916,0.2871626019477844,0.694631040096283
