cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9959682822227478,0.004031706135720015
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9913970828056335,0.008602891117334366
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.004016399383544922,0.9959836006164551
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.0025354623794555664,0.9974645376205444
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,1,1,IRR,IRR,True,0.0026897192001342773,0.9973102807998657
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9553160667419434,0.044683922082185745
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9807243943214417,0.019275598227977753
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9959682822227478,0.004031706135720015
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9946362376213074,0.005363761447370052
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.009088575839996338,0.9909114241600037
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.006641089916229248,0.9933589100837708
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.01216346025466919,0.9878365397453308
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.003925919532775879,0.9960740804672241
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9940603971481323,0.005939596798270941
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9388206005096436,0.06117936968803406
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9687325954437256,0.03126738592982292
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,0,1,NIRR,IRR,False,0.2245214581489563,0.7754785418510437
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.004770994186401367,0.9952290058135986
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.021652579307556152,0.9783474206924438
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0028263330459594727,0.9971736669540405
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.875680685043335,0.12431934475898743
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9307717680931091,0.06922822445631027
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9707804918289185,0.029219510033726692
