cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9722316265106201,0.021043937653303146,0.006724484730511904
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,2,BR16,EMB48,False,0.1893308460712433,0.0560537651181221,0.7546153664588928
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.6931129693984985,0.2437133938074112,0.06317358464002609
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,2,BR16,EMB48,False,0.05899551138281822,0.4448886811733246,0.4961158037185669
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,1,BR16,CD202,False,0.27988946437835693,0.690311074256897,0.029799431562423706
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9573820233345032,0.007856009528040886,0.03476192429661751
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9761658310890198,0.016128409653902054,0.007705716881901026
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.980878472328186,0.014331039041280746,0.004790539387613535
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.11059001088142395,0.022266175597906113,0.8671438097953796
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.015841564163565636,0.05634249746799469,0.9278159141540527
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,0,CD202,BR16,False,0.6512922048568726,0.2871633470058441,0.06154441460967064
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.04993204399943352,0.8329713344573975,0.11709656566381454
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.010593235492706299,0.6449147462844849,0.34449201822280884
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.013679465278983116,0.8483739495277405,0.13794654607772827
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.35457491874694824,0.2703814208507538,0.375043660402298
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.018128739669919014,0.836895763874054,0.14497552812099457
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.058906253427267075,0.8664680123329163,0.07462574541568756
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.20982985198497772,0.0629756823182106,0.7271944880485535
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.0710948035120964,0.6063910722732544,0.3225141167640686
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.7258985638618469,0.11523966491222382,0.15886177122592926
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.36516711115837097,0.3836159110069275,0.2512170076370239
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.03507690131664276,0.4856887459754944,0.4792343080043793
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.014073598198592663,0.8480350375175476,0.13789144158363342
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.015606689266860485,0.8791334629058838,0.10525984317064285
