cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9922674031597776,0.004744259041241443,0.002988337798980841
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.13260437334327,0.10457168290901123,0.7628239437477187
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.18799426324899118,0.4045139815973126,0.4074917551536962
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,0,2,BR16,EMB48,False,0.0029348800595799737,0.33717674406813203,0.659888375872288
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9384617280616545,0.04485497460922631,0.016683297329119343
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9994652880036065,0.00021876990632653266,0.00031594209006700907
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.997794012534579,0.0015682037078240847,0.0006377837575968741
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.976679352981546,0.010336313648567614,0.012984333369886553
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.08211043488359109,0.2444661477072455,0.6734234174091634
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.020284090412426476,0.12569342065390304,0.8540224889336705
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.0143034486182392,0.5869894504650847,0.39870710091667605
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.22012760278959015,0.5066759093332813,0.2731964878771284
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.00029193666590422664,0.6744657448430323,0.32524231849106344
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.00021089880935249098,0.8672047206908533,0.13258438049979426
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.2540629016063705,0.2805317910911507,0.4654053073024787
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.026067244820561206,0.7123011436281149,0.2616316115513239
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.00400341106286562,0.43713752733293954,0.5588590616041949
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.3043405418443452,0.2329371709460414,0.46272228720961334
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.000570579166350926,0.09047050279646668,0.9089589180371823
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,2,0,EMB48,BR16,False,0.49622175319275214,0.16240063166522734,0.34137761514202064
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.011837566288713849,0.42331736334528147,0.5648450703660047
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.019765562925436717,0.535498541854509,0.44473589522005436
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.0003714472430579485,0.908433858109996,0.09119469464694607
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.024463332991672877,0.6230919318661745,0.3524447351421526
