cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.4525273806539995,0.2646096682114012,0.28286295113459914
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),0,1,BR16,CD202,False,0.3305350324498232,0.2640214917797647,0.4054434757704122
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.6717340917622041,0.21284649688986515,0.1154194113479305
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),0,1,BR16,CD202,False,0.1916935346151662,0.37502324954026617,0.43328321584456797
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.5346422855100446,0.24167761740719995,0.2236800970827555
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.671518803564797,0.16723844511578445,0.16124275131941837
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.610568557034734,0.2190138750224818,0.17041756794278412
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),0,0,BR16,BR16,True,0.5327459756923681,0.17923170137094305,0.2880223229366888
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.1515477964873544,0.4638402589895491,0.3846119445230964
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.04604602526749792,0.6882365255946219,0.26571744913787987
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.20483400992773476,0.41603983696018865,0.3791261531120764
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),1,2,CD202,EMB48,False,0.21708100642402586,0.39366697718049687,0.3892520163954771
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.35594150019946025,0.20456689766731811,0.43949160213322147
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),1,0,CD202,BR16,False,0.46186726854874405,0.24006027775520544,0.2980724536960506
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.3060870307715528,0.27826558758378284,0.4156473816446643
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),1,1,CD202,CD202,True,0.34377029112022656,0.27739513102863883,0.3788345778511345
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.1306886504916537,0.4998296625891721,0.3694816869191743
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.15368373084644693,0.4967809058441682,0.34953536330938495
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.04701752195765936,0.7000397490346786,0.25294272900766207
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.18271481837590403,0.41880387065363933,0.39848131097045647
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,SVM (RBF),2,0,EMB48,BR16,False,0.29060802950569076,0.32376046090875316,0.3856315095855559
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,SVM (RBF),2,1,EMB48,CD202,False,0.4406732051202999,0.21405518093541595,0.3452716139442843
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,SVM (RBF),2,2,EMB48,EMB48,True,0.18828006749566414,0.4304184667430754,0.3813014657612604
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,SVM (RBF),2,1,EMB48,CD202,False,0.28648901514042396,0.26302366423552376,0.45048732062405233
