target,model,classe,classe_codigo,precision,recall,f1,support
gen,Random Forest,BR16,0,0.7142857142857143,0.625,0.6666666666666666,8
gen,Random Forest,CD202,1,0.375,0.375,0.375,8
gen,Random Forest,EMB48,2,0.4444444444444444,0.5,0.47058823529411764,8
