target,model,classe,classe_codigo,precision,recall,f1,support
gen,LDA,BR16,0,0.8571428571428571,0.75,0.8,8
gen,LDA,CD202,1,0.3,0.375,0.3333333333333333,8
gen,LDA,EMB48,2,0.42857142857142855,0.375,0.4,8
