cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.5,0.22,0.28
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,0,1,BR16,CD202,False,0.35333333333333333,0.48533333333333334,0.16133333333333333
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.848,0.09333333333333334,0.058666666666666666
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,0,1,BR16,CD202,False,0.088,0.4613333333333333,0.45066666666666666
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.9186666666666666,0.025333333333333333,0.056
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.9186666666666666,0.06133333333333333,0.02
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,0,0,BR16,BR16,True,0.6973333333333334,0.21733333333333332,0.08533333333333333
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,0,2,BR16,EMB48,False,0.2786666666666667,0.3586666666666667,0.3626666666666667
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.072,0.3893333333333333,0.5386666666666666
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.028,0.36133333333333334,0.6106666666666667
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.06666666666666667,0.36666666666666664,0.5666666666666667
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,1,1,CD202,CD202,True,0.11066666666666666,0.5546666666666666,0.33466666666666667
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,1,2,CD202,EMB48,False,0.31466666666666665,0.20533333333333334,0.48
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,1,0,CD202,BR16,False,0.6746666666666666,0.06533333333333333,0.26
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,1,1,CD202,CD202,True,0.25866666666666666,0.6453333333333333,0.096
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,1,1,CD202,CD202,True,0.18133333333333335,0.6733333333333333,0.14533333333333334
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.042666666666666665,0.24,0.7173333333333334
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.02666666666666667,0.15333333333333332,0.82
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.0026666666666666666,0.14,0.8573333333333333
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,2,2,EMB48,EMB48,True,0.016,0.376,0.608
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,gen,Random Forest,2,0,EMB48,BR16,False,0.636,0.15466666666666667,0.20933333333333334
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.20133333333333334,0.6386666666666667,0.16
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.052,0.64,0.308
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,gen,Random Forest,2,1,EMB48,CD202,False,0.15333333333333332,0.676,0.17066666666666666
