wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2262,nao_irrigado,1.2386861463,-0.0046341325,0.0046341325,1.9134666276
654,irrigado,1.0839907304,0.0068653253,0.0068653253,1.9076056258
668,irrigado,1.3758211681,0.0025811271,0.0025811271,1.8911280465
2291,irrigado,1.4395709157,0.0016105098,0.0016105098,1.8747885385
591,nao_irrigado,1.1565671632,-0.0057159908,0.0057159908,1.8727494147
395,nao_irrigado,1.0620001585,-0.0070784757,0.0070784757,1.8686283226
964,nao_irrigado,1.2047298475,-0.0050022973,0.0050022973,1.8675936270
1662,irrigado,1.2470741207,0.0043800880,0.0043800880,1.8649911916
2146,irrigado,1.2838668199,0.0038415834,0.0038415834,1.8635108687
573,nao_irrigado,1.2178086897,-0.0047683368,0.0047683368,1.8514697707
2290,nao_irrigado,1.3845356993,-0.0023362175,0.0023362175,1.8477417612
459,nao_irrigado,1.1854250240,-0.0052279777,0.0052279777,1.8475171868
2207,irrigado,0.9851735156,0.0081322308,0.0081322308,1.8457967331
1438,nao_irrigado,1.1509014661,-0.0056952324,0.0056952324,1.8349579415
2380,nao_irrigado,1.1723925917,-0.0053796017,0.0053796017,1.8336962178
1180,nao_irrigado,0.9504611049,-0.0085839949,0.0085839949,1.8265512608
1783,nao_irrigado,1.0212069782,-0.0074721490,0.0074721490,1.7956909224
377,irrigado,0.8726561345,0.0096251409,0.0096251409,1.7938847635
2145,irrigado,1.2780582463,0.0037245857,0.0037245857,1.7896682076
598,nao_irrigado,1.1776819555,-0.0051704562,0.0051704562,1.7851794159
1248,nao_irrigado,1.2279298134,-0.0044312431,0.0044312431,1.7817729606
1590,nao_irrigado,1.0221467885,-0.0074015937,0.0074015937,1.7748250359
958,irrigado,0.9665079505,0.0081582503,0.0081582503,1.7559116234
1672,irrigado,1.0922571521,0.0063284901,0.0063284901,1.7547859539
1642,irrigado,1.0929624211,0.0063099528,0.0063099528,1.7517452514
581,nao_irrigado,1.2018838487,-0.0046828268,0.0046828268,1.7352868495
2261,nao_irrigado,1.1955874117,-0.0046861803,0.0046861803,1.7029771942
574,nao_irrigado,1.2014164072,-0.0045943766,0.0045943766,1.7003630530
1183,nao_irrigado,0.8774490602,-0.0092840619,0.0092840619,1.6943447676
669,irrigado,1.3269990780,0.0027481763,0.0027481763,1.6923218676
1677,nao_irrigado,0.8432988522,-0.0097725078,0.0097725078,1.6915448292
775,irrigado,1.0687785831,0.0064967964,0.0064967964,1.6914385883
2147,irrigado,1.2875019950,0.0033108357,0.0033108357,1.6882540524
352,irrigado,0.9666773633,0.0079584423,0.0079584423,1.6835462681
931,nao_irrigado,0.9117080274,-0.0087193466,0.0087193466,1.6697566928
393,nao_irrigado,1.1342632749,-0.0054844356,0.0054844356,1.6690336627
1278,irrigado,0.9010360435,0.0088712420,0.0088712420,1.6686087058
580,nao_irrigado,1.1897391274,-0.0046702478,0.0046702478,1.6659827184
458,nao_irrigado,1.1588393267,-0.0051179028,0.0051179028,1.6655391768
1785,nao_irrigado,1.0629986052,-0.0064975118,0.0064975118,1.6609125798
1801,nao_irrigado,1.0840543098,-0.0061825374,0.0061825374,1.6575721784
1643,irrigado,1.1171808002,0.0056917286,0.0056917286,1.6540525733
804,irrigado,1.0560677602,0.0065695722,0.0065695722,1.6504178107
989,nao_irrigado,0.9839664171,-0.0075977994,0.0075977994,1.6433957350
2124,nao_irrigado,1.2419767117,-0.0038487812,0.0038487812,1.6430133647
1697,irrigado,1.0462442698,0.0066787555,0.0066787555,1.6381273342
1437,nao_irrigado,1.1497121987,-0.0051748975,0.0051748975,1.6378209532
1659,irrigado,1.2086767781,0.0043164125,0.0043164125,1.6371100938
1655,irrigado,1.3631369397,0.0020245588,0.0020245588,1.6194741492
1678,nao_irrigado,0.8361973805,-0.0096728269,0.0096728269,1.6171652156
1591,nao_irrigado,1.0232615714,-0.0069455825,0.0069455825,1.6135480089
1441,nao_irrigado,1.1473682099,-0.0051106917,0.0051106917,1.6017914853
1713,irrigado,1.1989735595,0.0043570578,0.0043570578,1.6003280327
1189,irrigado,1.1630817955,0.0048777043,0.0048777043,1.6000589869
653,irrigado,1.0722873864,0.0061873328,0.0061873328,1.5966514840
1196,irrigado,1.0798135777,0.0060750236,0.0060750236,1.5955586523
710,irrigado,1.3845998244,0.0016416145,0.0016416145,1.5933787089
717,irrigado,1.0203341443,0.0069226837,0.0069226837,1.5895576070
2222,nao_irrigado,1.0201792175,-0.0069114919,0.0069114919,1.5846284408
2141,irrigado,1.2448828800,0.0036446465,0.0036446465,1.5836393589
871,irrigado,1.0574744532,0.0063654467,0.0063654467,1.5830598948
579,nao_irrigado,1.1808496523,-0.0045674504,0.0045674504,1.5809360979
1795,irrigado,1.0745989013,0.0061087877,0.0061087877,1.5801625158
2483,irrigado,0.7738030623,0.0104664403,0.0104664403,1.5758189735
2142,irrigado,1.2494328795,0.0035486899,0.0035486899,1.5726895204
582,nao_irrigado,1.1986697684,-0.0042857380,0.0042857380,1.5725574896
1736,nao_irrigado,1.1377056464,-0.0051701339,0.0051701339,1.5721186496
1240,nao_irrigado,1.1224466459,-0.0053644564,0.0053644564,1.5620945017
926,nao_irrigado,1.2120855459,-0.0040472361,0.0040472361,1.5565631023
1175,irrigado,1.0121150192,0.0069466882,0.0069466882,1.5545788869
590,nao_irrigado,1.1473325781,-0.0049740993,0.0049740993,1.5515145071
990,nao_irrigado,0.9558258521,-0.0077545442,0.0077545442,1.5509757111
827,nao_irrigado,1.1142826769,-0.0054520922,0.0054520922,1.5507426006
575,nao_irrigado,1.1870894402,-0.0043887936,0.0043887936,1.5486618631
578,nao_irrigado,1.1818425494,-0.0044632161,0.0044632161,1.5480031996
1641,irrigado,1.0515587447,0.0063538171,0.0063538171,1.5472840886
577,nao_irrigado,1.1859941642,-0.0043686225,0.0043686225,1.5354310964
585,nao_irrigado,1.2046635607,-0.0040883430,0.0040883430,1.5321017861
415,nao_irrigado,1.1525114572,-0.0048229226,0.0048229226,1.5236658121
1730,nao_irrigado,1.1079750313,-0.0054669246,0.0054669246,1.5225824174
2258,nao_irrigado,1.1198154494,-0.0052704300,0.0052704300,1.5136002235
1249,nao_irrigado,1.2184867333,-0.0038313465,0.0038313465,1.5114956676
447,irrigado,1.0993205808,0.0055575809,0.0055575809,1.5097254401
2197,irrigado,1.0085118968,0.0068713904,0.0068713904,1.5077750449
1436,nao_irrigado,1.1493684823,-0.0048109641,0.0048109641,1.5025389761
1277,irrigado,0.9325378111,0.0079434196,0.0079434196,1.4961857478
2378,nao_irrigado,1.1916946822,-0.0041722124,0.0041722124,1.4937743619
2148,irrigado,1.2891161304,0.0027553833,0.0027553833,1.4931727357
584,nao_irrigado,1.1976889928,-0.0040818566,0.0040818566,1.4925717015
2376,nao_irrigado,1.1039827716,-0.0054237650,0.0054237650,1.4854905651
576,nao_irrigado,1.1819558551,-0.0042833331,0.0042833331,1.4826453032
1824,irrigado,0.9092390537,0.0082388433,0.0082388433,1.4804089886
934,nao_irrigado,0.9408532676,-0.0077788727,0.0077788727,1.4801419873
1797,irrigado,1.1448913322,0.0048124294,0.0048124294,1.4792277912
2121,nao_irrigado,1.1901360730,-0.0041546750,0.0041546750,1.4790412676
951,nao_irrigado,0.8352035711,-0.0092897481,0.0092897481,1.4713999524
2198,irrigado,1.0002398390,0.0068648925,0.0068648925,1.4613293852
2379,nao_irrigado,1.1820735120,-0.0042177286,0.0042177286,1.4592154334
2140,irrigado,1.2425039433,0.0033246228,0.0033246228,1.4536176454
2295,irrigado,1.2529124733,0.0031534976,0.0031534976,1.4463108913
2311,irrigado,1.4473141824,0.0003094289,0.0003094289,1.4389401543
583,nao_irrigado,1.1933325634,-0.0039804184,0.0039804184,1.4321697744
1435,nao_irrigado,1.1488563854,-0.0046149061,0.0046149061,1.4279185068
2381,nao_irrigado,1.1226766927,-0.0049944297,0.0049944297,1.4276344556
1653,nao_irrigado,1.2593360840,-0.0029992542,0.0029992542,1.4239680274
1434,nao_irrigado,1.1489986411,-0.0045948645,0.0045948645,1.4213271711
452,nao_irrigado,1.1647618116,-0.0043581628,0.0043581628,1.4184968178
2259,nao_irrigado,1.1399079538,-0.0047128302,0.0047128302,1.4161605887
2144,irrigado,1.2641156855,0.0028994692,0.0028994692,1.4128373803
1772,nao_irrigado,0.9527529271,-0.0074219482,0.0074219482,1.4126471772
1638,irrigado,1.0125898269,0.0065524436,0.0065524436,1.4125421362
2260,nao_irrigado,1.1642549009,-0.0043489105,0.0043489105,1.4124039171
383,nao_irrigado,1.1142077011,-0.0050747395,0.0050747395,1.4119713808
2125,nao_irrigado,1.2433641502,-0.0031973153,0.0031973153,1.4115172008
2143,irrigado,1.2560692804,0.0030089091,0.0030089091,1.4101070542
407,nao_irrigado,1.0535127696,-0.0059461396,0.0059461396,1.4082009909
1819,nao_irrigado,0.9601918406,-0.0072913560,0.0072913560,1.4043852073
2257,nao_irrigado,1.0991240249,-0.0052553419,0.0052553419,1.3978501568
1690,nao_irrigado,0.9886884543,-0.0068476048,0.0068476048,1.3934591384
2303,nao_irrigado,1.3085434615,-0.0021899826,0.0021899826,1.3893293718
396,nao_irrigado,1.0858882089,-0.0054222092,0.0054222092,1.3885353658
1640,irrigado,1.0196368062,0.0063606605,0.0063606605,1.3797542876
549,nao_irrigado,1.0854318820,-0.0054043596,0.0054043596,1.3795593706
2357,irrigado,0.8291807678,0.0091217660,0.0091217660,1.3777206381
378,irrigado,0.9178796222,0.0078075284,0.0078075284,1.3682756194
1433,nao_irrigado,1.1492191821,-0.0044313639,0.0044313639,1.3625477632
859,nao_irrigado,1.1106689993,-0.0049664291,0.0049664291,1.3534053003
709,irrigado,1.3588152390,0.0013610265,0.0013610265,1.3531423974
802,nao_irrigado,1.1443302494,-0.0044584580,0.0044584580,1.3464409435
467,irrigado,1.1037178199,0.0050410292,0.0050410292,1.3437334656
2139,irrigado,1.2394923145,0.0030651482,0.0030651482,1.3424285444
1639,irrigado,1.0073143961,0.0064122670,0.0064122670,1.3330398896
2154,nao_irrigado,1.2400992674,-0.0030244243,0.0030244243,1.3307285294
1282,irrigado,0.8693932964,0.0083794228,0.0083794228,1.3197109944
2206,irrigado,0.9785069208,0.0067543379,0.0067543379,1.3050248289
1272,nao_irrigado,1.0021673639,-0.0063941147,0.0063941147,1.2989668116
1589,nao_irrigado,1.0066090693,-0.0063252981,0.0063252981,1.2973921071
2153,nao_irrigado,1.2511607665,-0.0027521737,0.0027521737,1.2898182196
586,nao_irrigado,1.1933171391,-0.0035643414,0.0035643414,1.2795159258
905,irrigado,0.9465225447,0.0071308369,0.0071308369,1.2727117934
353,irrigado,0.9013303626,0.0077512079,0.0077512079,1.2594701157
1452,nao_irrigado,1.0873479362,-0.0050459145,0.0050459145,1.2583271023
1689,nao_irrigado,0.9815672044,-0.0065767444,0.0065767444,1.2562041966
872,irrigado,1.0345233261,0.0057668870,0.0057668870,1.2413192505
778,irrigado,1.0829786431,0.0050529822,0.0050529822,1.2376447658
2318,nao_irrigado,1.0383165921,-0.0056928532,0.0056928532,1.2343774066
354,irrigado,0.9335010447,0.0071861886,0.0071861886,1.2236468847
1446,nao_irrigado,1.1338152410,-0.0042630302,0.0042630302,1.2187688246
1766,nao_irrigado,0.9538658390,-0.0068694953,0.0068694953,1.2159958819
1588,nao_irrigado,1.0055466367,-0.0061165121,0.0061165121,1.2151729140
1432,nao_irrigado,1.1488724734,-0.0040220070,0.0040220070,1.2105934593
1106,nao_irrigado,0.9005592215,-0.0076171858,0.0076171858,1.2062177599
2126,nao_irrigado,1.2366890703,-0.0027256031,0.0027256031,1.2029883579
2256,nao_irrigado,1.0730126070,-0.0050987109,0.0050987109,1.2013267768
471,irrigado,1.1111412595,0.0045252608,0.0045252608,1.1941484646
2356,irrigado,0.8212801764,0.0087167099,0.0087167099,1.1871060083
599,nao_irrigado,1.1437683535,-0.0040246715,0.0040246715,1.1843822987
1794,irrigado,1.0593645195,0.0052397983,0.0052397983,1.1803626901
708,irrigado,1.3359259522,0.0012220117,0.0012220117,1.1802420943
2133,nao_irrigado,1.1787399727,-0.0034996926,0.0034996926,1.1781613430
1691,nao_irrigado,0.9575316045,-0.0067125742,0.0067125742,1.1779808175
1442,nao_irrigado,1.1431978829,-0.0040113948,0.0040113948,1.1764751155
589,nao_irrigado,1.1484836617,-0.0039263059,0.0039263059,1.1734296566
2220,nao_irrigado,1.0273250037,-0.0056859984,0.0056859984,1.1733146860
821,irrigado,1.0533319111,0.0053027693,0.0053027693,1.1713195872
1039,irrigado,0.8186051036,0.0086999738,0.0086999738,1.1667196645
1260,irrigado,1.1080485475,0.0044786647,0.0044786647,1.1605880786
