wavelength,anova_f,anova_p,anova_q,mutual_info,rf_importance,lasso_coef,rfe_rank,pls_coef,vip,combined_score,direction
1873,630.0240381279191,8.055979313867441e-119,1.019918275699168e-118,0.18678930693508589,0.00021982934377214825,0.0,nan,-0.03566176020522289,0.9770083552992977,-1.5864394392510937,nao_irrigado
825,758.217803008442,1.0156647470979622e-138,1.54177478546769e-138,0.24441713261654097,2.8610009207819734e-05,0.0,nan,0.006253369498709451,0.9541553483443371,-1.5902937536795,irrigado
754,778.2553989827993,9.766387211413339e-142,1.5653873987891275e-141,0.2514276773993298,8.725650430570588e-05,0.0,nan,-0.000270977432129285,0.9515201140700922,-1.591743829008849,nao_irrigado
2270,740.0181830074822,5.864730714225438e-136,8.23973596753685e-136,0.22861268950274338,8.476221981422934e-05,0.0,nan,0.014341045278477443,0.9527075134469218,-1.600589072798064,irrigado
2060,804.8752072613236,1.0443961095993636e-145,1.8643120595421007e-145,0.22329271066637402,4.5657650274546436e-05,0.0,nan,-0.012101042338746901,0.9510422907730638,-1.608598161273843,nao_irrigado
816,754.040608710259,4.352853228886977e-138,6.520186138813292e-138,0.23912318293265145,0.00027484022843999044,0.0,nan,-0.002969816061815762,0.9533093907647809,-1.6141173362604782,nao_irrigado
1875,592.2693692776171,9.425557600674476e-113,1.1625214678354816e-112,0.191186669530238,0.00033009250272726063,0.0,nan,-0.03473462386914411,0.9725162873605978,-1.616896868703835,nao_irrigado
2272,741.1234499846142,3.980702337178846e-136,5.61474801788308e-136,0.22639416439280668,0.00011418912941863798,0.0,nan,-0.01458399728833185,0.9504571149165676,-1.6236078360661554,nao_irrigado
1881,486.43897727721594,3.379957224923391e-95,3.8712928598563446e-95,0.16899422713183876,0.00038310610435640576,0.0,nan,-0.05750877126525687,0.9560631858534832,-1.6401055508084976,nao_irrigado
1869,703.2955150216593,2.5298641537948857e-130,3.4485030385378956e-130,0.18790478418719037,0.0001846823590364685,0.0,nan,-0.025685041760129333,0.9853144597782081,-1.6405881051609195,nao_irrigado
2048,780.5852274403453,4.370273101129612e-142,7.078657711242316e-142,0.2282275386468946,6.764807298062812e-05,0.0,nan,-0.012432970750400415,0.9426699249249054,-1.6511348342883503,nao_irrigado
2338,653.1885884517146,1.7025761696848393e-122,2.207499301381609e-122,0.19960019859637534,7.585122065000733e-05,0.0,nan,-0.04356710229671109,0.919463082583848,-1.6558048900762485,nao_irrigado
633,283.0972123369432,5.945281866091581e-59,6.343403419624499e-59,0.13664779550237283,0.0019061182975505262,0.0,nan,0.04474125140039793,0.9962645119266134,-1.6728791889783687,irrigado
2047,778.4364102194854,9.174658846710803e-142,1.4716399089690483e-141,0.22733278028023785,0.0001536033798506869,0.0,nan,-0.010541212412361962,0.9419206996252841,-1.6770091863866756,nao_irrigado
809,752.0684044239679,8.660565673000742e-138,1.2856367676069425e-137,0.24243669387978017,4.302708101477039e-05,0.0,nan,0.005168524365879596,0.952892670732878,-1.688394360088445,irrigado
1891,353.58676599074033,6.377453752392746e-72,6.963402548932384e-72,0.157329046530724,0.00036374967116858427,0.0,nan,-0.08267598468956211,0.9237439130045711,-1.6914901801599669,nao_irrigado
638,327.77212141513104,3.1745787620483576e-67,3.445266860325942e-67,0.16584156516373438,0.0006562054320431608,0.0,nan,0.05074812963736661,1.0147534373757368,-1.6947883921013391,irrigado
812,752.4644882363837,7.542647104676441e-138,1.122007878434234e-137,0.23972965790136413,0.00025596983922262514,0.0,nan,-0.0011766184299501002,0.9529930058448075,-1.6963830446604327,nao_irrigado
2044,771.3829074416836,1.0514148892627627e-140,1.653211569301318e-140,0.24193472930262927,1.5275246866288742e-05,0.0,nan,-0.007462529860416306,0.9395083398288574,-1.697556201273859,nao_irrigado
1879,520.2485275146407,6.769285951063248e-101,7.939331559834813e-101,0.17191333556988075,0.0005425844262213533,0.0,nan,-0.04607503864288401,0.9619314188742889,-1.7029509058416812,nao_irrigado
1404,696.2823208527176,3.082740462055769e-129,4.173048920001233e-129,0.19978517020573183,0.0004612505813125492,0.0,nan,0.016254835888323507,0.970018812807003,-1.7046452438939523,irrigado
1874,610.9389849515951,9.147257348683169e-116,1.143274291517577e-115,0.18939931234592366,0.00017631699663686135,0.0,nan,-0.03455395726871906,0.9748159065900511,-1.7070395821221929,nao_irrigado
806,751.869337923688,9.283599442042194e-138,1.3743305161619244e-137,0.24245743371296435,8.853453146930823e-21,0.0,nan,0.005578076147097627,0.9529865446346498,-1.710790106485211,irrigado
1880,503.21198330071235,4.9097427176780464e-98,5.699328972328914e-98,0.18053167607514187,0.00020885621779284907,0.0,nan,-0.051871626145685884,0.9590135652057268,-1.7113413483145092,nao_irrigado
2305,693.1807515090528,9.335840916764129e-129,1.259021555608755e-128,0.2187913875942067,0.00016400571185871317,0.0,nan,-0.02290749566923485,0.9356564751014406,-1.7125754573773104,nao_irrigado
2041,764.3372218430177,1.2099931500784394e-139,1.8657313733467547e-139,0.24097543987936842,0.00017556959931054828,0.0,nan,-0.004978087929753589,0.9371267295727598,-1.71332531731847,nao_irrigado
808,752.0347654245278,8.762829274808203e-138,1.2999203979387894e-137,0.24060970746933608,0.00022680650649318571,0.0,nan,0.0009865621324934215,0.952972663777905,-1.715241926000785,irrigado
810,752.1163103418726,8.516989143617192e-138,1.266070742772673e-137,0.24177110079630593,5.595682080918813e-05,0.0,nan,0.004341579326909905,0.952873541303091,-1.7203858160783885,irrigado
1400,748.0616665938352,3.5096842000445706e-137,5.036244639290108e-137,0.2032450610739851,0.0003539579100466938,0.0,nan,-0.009549045644278272,0.9790621147959012,-1.7240258289462465,nao_irrigado
2045,773.7691377511502,4.6037554314441764e-141,7.281380833115017e-141,0.23719068688889,2.4284379066349734e-05,0.0,nan,-0.008052477945976001,0.9403240660193096,-1.7379547292253916,nao_irrigado
817,754.4739099989204,3.7425229487434914e-138,5.617701927946441e-138,0.23679916526609368,0.00020474684786768425,0.0,nan,-0.0022019226800178513,0.9534060125590665,-1.7461357185487338,nao_irrigado
1402,720.5051483055821,5.6471855720980815e-133,7.79159471814174e-133,0.21199664965787934,0.000692635248955855,0.0,nan,0.0003911606546361028,0.9745492287843172,-1.7468750074088404,irrigado
1892,344.18683738648514,3.2217954946642463e-70,3.510679893121983e-70,0.16231987602221043,0.00019570143089477036,0.0,nan,-0.08431581091490493,0.9202974070179921,-1.7541957614120862,nao_irrigado
2038,757.4305063744498,1.335947810002266e-138,2.02510481981316e-138,0.23056085981110064,0.00046581229897628906,0.0,nan,-0.0030987700698474814,0.9348614161851043,-1.7616286346427208,nao_irrigado
635,295.15752199331354,3.331258284566651e-61,3.580977796153357e-61,0.1528839294042461,0.0010605619582417624,0.0,nan,0.05177246257453562,1.0013592616840223,-1.77437316444586,irrigado
2298,702.972047419613,2.838637041420102e-130,3.866946343315161e-130,0.23060406218200313,0.00019510784393787404,0.0,nan,-0.012950799290088858,0.939251791245188,-1.7767205923066862,nao_irrigado
822,756.8203023399117,1.6522595397252622e-138,2.4993039873059345e-138,0.2421907784941033,7.422636270077042e-05,0.0,nan,-0.0002866426321830925,0.9539164988111506,-1.8235925882707749,nao_irrigado
807,752.0174902696884,8.815815223128891e-138,1.3062850605596449e-137,0.23803096968311954,9.456079591618854e-05,0.0,nan,-0.0022895787226235144,0.9530544686681888,-1.83078455603871,nao_irrigado
2037,755.1679683670988,2.9382962838300076e-138,4.419772941621221e-138,0.23141667574647773,0.0003566448665517344,0.0,nan,-0.0036691452057123104,0.9341408331406283,-1.8368542581344076,nao_irrigado
1877,555.3930787958944,9.952927649924796e-107,1.1980272733625202e-106,0.18749162027320665,0.0002445957853645191,0.0,nan,-0.03714090696685165,0.9675723828922377,-1.8459394365994939,nao_irrigado
690,407.0728831125295,1.8114411167550947e-81,1.9991841160288397e-81,0.16740660636570848,0.0006844564685887217,0.0,nan,0.04845292653042027,0.973650161949333,-1.8488804116708981,irrigado
1893,335.4919654464763,1.2324931282893446e-68,1.3402895444642974e-68,0.15465664061113804,0.0003223007210875848,0.0,nan,-0.08383521960931177,0.9167791612491809,-1.8638207855812987,nao_irrigado
