cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,1.066017616229749e-36
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,2.3778697378562107e-39
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,2.102857788538339e-24
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,2.4342968177593833e-35
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,2.4265804443846404e-39
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,2.6518670124366426e-33
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,1.0079394463170887e-29
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,7.291932139706423e-33
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,7.283981282842547e-61
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,3.081881962198578e-28
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,1.1946307737539863e-39
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,0,0,IRR,IRR,True,1.0,4.534909242730827e-23
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,cond,LDA,1,1,NIRR,NIRR,True,0.0,1.0
