cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.719959434611781,0.244009130817391,0.03603143457082794
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,0,1,BR16,CD202,False,0.40986079025084193,0.5422415793573132,0.047897630391844824
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.6348772814048547,0.35070669655826914,0.014416022036876244
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,0,1,BR16,CD202,False,0.32639096804710127,0.5319233340865932,0.14168569786630547
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.6845122943191222,0.27282297115783766,0.042664734523040225
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.7421619727449842,0.25773690352900475,0.00010112372601102105
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,0,1,BR16,CD202,False,0.405193950173252,0.5358649963266244,0.05894105350012358
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,0,0,BR16,BR16,True,0.5905085933634516,0.3733158696726655,0.03617553696388287
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,1,0,CD202,BR16,False,0.5481388707163628,0.42128780315937986,0.030573326124257297
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.12374169571255612,0.4828669825867502,0.3933913217006935
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,1,2,CD202,EMB48,False,0.0001867352253950955,0.0015817399297945796,0.9982315248448104
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,1,0,CD202,BR16,False,0.5701191956337905,0.34440282893126906,0.08547797543494046
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.36829311978933915,0.5411782295365258,0.09052865067413507
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,1,0,CD202,BR16,False,0.5948572094313833,0.37301631036800087,0.032126480200615884
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,1,1,CD202,CD202,True,0.47541500450173935,0.4872985653233195,0.037286430174941154
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,1,0,CD202,BR16,False,0.5433682016659995,0.36439104584363735,0.0922407524903631
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.05065652209743156,0.16359832925497506,0.7857451486475934
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.0797607539235191,0.45358065753499854,0.46665858854148234
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,2,1,EMB48,CD202,False,0.25235536203722364,0.5439982356974986,0.2036464022652777
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.03239324735104438,0.2781694081945411,0.6894373444544145
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.0022102091155413194,0.010506538127762853,0.9872832527566957
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,gen,LDA,2,1,EMB48,CD202,False,0.3919668722249833,0.5333333537330026,0.07469977404201424
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.0004210628473430639,0.02704862456129351,0.9725303125913634
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,gen,LDA,2,2,EMB48,EMB48,True,0.002472977348520112,0.10265540653457098,0.894871616116909
