target,model,classes,n_classes,n_samples,n_groups,cv_splits,n_bandas,bandas,accuracy_media,accuracy_std,balanced_accuracy_media,balanced_accuracy_std,f1_macro_media,f1_macro_std,kappa_media,kappa_std,roc_auc_media,roc_auc_std,scenario_id,analysis,dia_code,dia,turno_code,turno,validation_mode,split_seed
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_707|band_1349|band_740|band_1490|band_519,0.625,0.2097176232019653,0.625,0.2097176232019653,0.5277777777777777,0.2432208432696981,0.55,0.2516611478423584,,,TOP5_gen_cond_D03T_TARDE,gen_cond,03,dia3,T,TARDE,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_707|band_1349|band_740|band_1490|band_519,0.6666666666666666,0.23570226039551584,0.6666666666666666,0.23570226039551584,0.5902777777777778,0.28452454745943434,0.5999999999999999,0.28284271247461906,,,TOP5_gen_cond_D03T_TARDE,gen_cond,03,dia3,T,TARDE,cv_grouped,42
gen_cond,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_417|band_706|band_730|band_572|band_1349,0.625,0.2097176232019653,0.625,0.2097176232019653,0.5555555555555555,0.20786985482077455,0.5499999999999999,0.2516611478423584,,,TOP5_gen_cond_D04M_MANHA,gen_cond,04,dia4,M,MANHA,cv_grouped,42
gen_cond,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_417|band_706|band_730|band_572|band_1349,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.43749999999999994,0.17029235331249554,0.44999999999999996,0.19148542155126763,,,TOP5_gen_cond_D04M_MANHA,gen_cond,04,dia4,M,MANHA,cv_grouped,42
gen_cond,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_417|band_706|band_730|band_572|band_1349,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.611111111111111,0.14344382763731175,0.6000000000000001,0.16329931618554516,,,TOP5_gen_cond_D04M_MANHA,gen_cond,04,dia4,M,MANHA,cv_grouped,42
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_417|band_706|band_730|band_572|band_1349,0.375,0.15957118462605638,0.375,0.15957118462605638,0.24999999999999997,0.13795985579399386,0.25,0.19148542155126763,,,TOP5_gen_cond_D04M_MANHA,gen_cond,04,dia4,M,MANHA,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_417|band_706|band_730|band_572|band_1349,0.41666666666666663,0.2151657414559676,0.41666666666666663,0.2151657414559676,0.36111111111111105,0.17272924172386692,0.30000000000000004,0.2581988897471611,,,TOP5_gen_cond_D04M_MANHA,gen_cond,04,dia4,M,MANHA,cv_grouped,42
gen_cond,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_1522|band_400|band_1590|band_530|band_1729,0.375,0.15957118462605635,0.375,0.15957118462605635,0.25,0.13608276348795434,0.25000000000000006,0.19148542155126758,,,TOP5_gen_cond_D05M_MANHA,gen_cond,05,dia5,M,MANHA,cv_grouped,42
gen_cond,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_1522|band_400|band_1590|band_530|band_1729,0.3333333333333333,0.13608276348795434,0.3333333333333333,0.13608276348795434,0.22916666666666666,0.11424965443752838,0.2000000000000001,0.16329931618554513,,,TOP5_gen_cond_D05M_MANHA,gen_cond,05,dia5,M,MANHA,cv_grouped,42
gen_cond,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_1522|band_400|band_1590|band_530|band_1729,0.4583333333333333,0.24999999999999994,0.4583333333333333,0.24999999999999994,0.36111111111111105,0.26156383133010247,0.35000000000000003,0.29999999999999993,,,TOP5_gen_cond_D05M_MANHA,gen_cond,05,dia5,M,MANHA,cv_grouped,42
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_1522|band_400|band_1590|band_530|band_1729,0.5416666666666666,0.2097176232019653,0.5416666666666666,0.2097176232019653,0.45138888888888884,0.22722946651496342,0.45000000000000007,0.25166114784235827,,,TOP5_gen_cond_D05M_MANHA,gen_cond,05,dia5,M,MANHA,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_1522|band_400|band_1590|band_530|band_1729,0.2916666666666667,0.15957118462605635,0.2916666666666667,0.15957118462605635,0.20416666666666664,0.15604255776995882,0.15000000000000002,0.19148542155126758,,,TOP5_gen_cond_D05M_MANHA,gen_cond,05,dia5,M,MANHA,cv_grouped,42
gen_cond,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_401|band_530|band_1526|band_729|band_1600,0.41666666666666663,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.3194444444444445,0.14433756729740643,0.30000000000000004,0.20000000000000004,,,TOP5_gen_cond_D06M_MANHA,gen_cond,06,dia6,M,MANHA,cv_grouped,42
gen_cond,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_401|band_530|band_1526|band_729|band_1600,0.6249999999999999,0.08333333333333333,0.6249999999999999,0.08333333333333333,0.5069444444444443,0.09722222222222218,0.55,0.10000000000000003,,,TOP5_gen_cond_D06M_MANHA,gen_cond,06,dia6,M,MANHA,cv_grouped,42
gen_cond,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_401|band_530|band_1526|band_729|band_1600,0.4583333333333333,0.08333333333333334,0.4583333333333333,0.08333333333333334,0.3680555555555555,0.06944444444444445,0.35000000000000014,0.09999999999999996,,,TOP5_gen_cond_D06M_MANHA,gen_cond,06,dia6,M,MANHA,cv_grouped,42
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_401|band_530|band_1526|band_729|band_1600,0.5833333333333333,0.09622504486493762,0.5833333333333333,0.09622504486493762,0.4722222222222222,0.11340230290662863,0.5,0.11547005383792516,,,TOP5_gen_cond_D06M_MANHA,gen_cond,06,dia6,M,MANHA,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_401|band_530|band_1526|band_729|band_1600,0.41666666666666663,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.3055555555555556,0.15044515564140667,0.3000000000000001,0.20000000000000007,,,TOP5_gen_cond_D06M_MANHA,gen_cond,06,dia6,M,MANHA,cv_grouped,42
gen_cond,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_400|band_1521|band_719|band_1969|band_530,0.5416666666666666,0.25,0.5416666666666666,0.25,0.4999999999999999,0.2605786533235238,0.45,0.30000000000000016,,,TOP5_gen_cond_D09M_MANHA,gen_cond,09,dia9,M,MANHA,cv_grouped,42
gen_cond,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_400|band_1521|band_719|band_1969|band_530,0.375,0.15957118462605635,0.375,0.15957118462605635,0.3194444444444444,0.12318643236713028,0.25000000000000006,0.19148542155126758,,,TOP5_gen_cond_D09M_MANHA,gen_cond,09,dia9,M,MANHA,cv_grouped,42
gen_cond,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_400|band_1521|band_719|band_1969|band_530,0.5833333333333333,0.3469443332443555,0.5833333333333333,0.3469443332443555,0.5277777777777778,0.3671153259555372,0.49999999999999994,0.41633319989322665,,,TOP5_gen_cond_D09M_MANHA,gen_cond,09,dia9,M,MANHA,cv_grouped,42
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_400|band_1521|band_719|band_1969|band_530,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3055555555555556,0.13028932666176193,0.3,0.20000000000000015,,,TOP5_gen_cond_D09M_MANHA,gen_cond,09,dia9,M,MANHA,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,5,band_400|band_1521|band_719|band_1969|band_530,0.5416666666666667,0.2097176232019653,0.5416666666666667,0.2097176232019653,0.47222222222222215,0.22452510468485443,0.45000000000000007,0.25166114784235827,,,TOP5_gen_cond_D09M_MANHA,gen_cond,09,dia9,M,MANHA,cv_grouped,42
gen_cond,Random Forest,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,4,band_717|band_550|band_1349|band_1951,0.375,0.15957118462605635,0.375,0.15957118462605635,0.26388888888888884,0.12318643236713027,0.25,0.19148542155126752,,,TOP5_gen_cond_D09T_TARDE,gen_cond,09,dia9,T,TARDE,cv_grouped,42
gen_cond,SVM (RBF),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,4,band_717|band_550|band_1349|band_1951,0.3333333333333333,0.2721655269759087,0.3333333333333333,0.2721655269759087,0.27083333333333326,0.22722946651496342,0.20000000000000004,0.32659863237109027,,,TOP5_gen_cond_D09T_TARDE,gen_cond,09,dia9,T,TARDE,cv_grouped,42
gen_cond,LDA,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,4,band_717|band_550|band_1349|band_1951,0.5,0.3600411499115478,0.5,0.3600411499115478,0.43055555555555547,0.32827959076362656,0.4,0.4320493798938572,,,TOP5_gen_cond_D09T_TARDE,gen_cond,09,dia9,T,TARDE,cv_grouped,42
gen_cond,k-NN (k=5),IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,4,band_717|band_550|band_1349|band_1951,0.29166666666666663,0.20971762320196524,0.29166666666666663,0.20971762320196524,0.20416666666666666,0.15538184745496664,0.15000000000000005,0.25166114784235816,,,TOP5_gen_cond_D09T_TARDE,gen_cond,09,dia9,T,TARDE,cv_grouped,42
gen_cond,XGBoost,IRR|BR16; IRR|CD202; IRR|EMB48; NIRR|BR16; NIRR|CD202; NIRR|EMB48,6,24,24,4,4,band_717|band_550|band_1349|band_1951,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3194444444444444,0.13888888888888887,0.30000000000000004,0.19999999999999987,,,TOP5_gen_cond_D09T_TARDE,gen_cond,09,dia9,T,TARDE,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_522|band_710|band_630|band_730|band_679,0.5833333333333334,0.21516574145596762,0.5833333333333334,0.21516574145596762,0.5722222222222223,0.21573875376608448,0.375,0.3227486121839514,,,TOP5_gen_D02M_MANHA,gen,02,dia2,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_522|band_710|band_630|band_730|band_679,0.6249999999999999,0.08333333333333333,0.6249999999999999,0.08333333333333333,0.6031746031746031,0.12698412698412695,0.4375,0.125,,,TOP5_gen_D02M_MANHA,gen,02,dia2,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_522|band_710|band_630|band_730|band_679,0.5416666666666666,0.08333333333333331,0.5416666666666666,0.08333333333333331,0.517063492063492,0.10930024725369403,0.3125,0.125,,,TOP5_gen_D02M_MANHA,gen,02,dia2,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_522|band_710|band_630|band_730|band_679,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6444444444444445,0.1599897116033717,0.5,0.20412414523193156,,,TOP5_gen_D02M_MANHA,gen,02,dia2,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_522|band_710|band_630|band_730|band_679,0.5833333333333334,0.21516574145596762,0.5833333333333334,0.21516574145596762,0.5722222222222223,0.21573875376608448,0.375,0.3227486121839514,,,TOP5_gen_D02M_MANHA,gen,02,dia2,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_550|band_610|band_720|band_679|band_2189,0.625,0.3695592971013909,0.625,0.3695592971013909,0.6194444444444445,0.3551357475345938,0.4374999999999999,0.5543389456520864,,,TOP5_gen_D02T_TARDE,gen,02,dia2,T,TARDE,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_550|band_610|band_720|band_679|band_2189,0.5833333333333334,0.16666666666666669,0.5833333333333334,0.16666666666666669,0.5476190476190477,0.18913549328418996,0.375,0.25,,,TOP5_gen_D02T_TARDE,gen,02,dia2,T,TARDE,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_550|band_610|band_720|band_679|band_2189,0.5833333333333334,0.16666666666666669,0.5833333333333334,0.16666666666666669,0.5476190476190477,0.18913549328418996,0.375,0.25,,,TOP5_gen_D02T_TARDE,gen,02,dia2,T,TARDE,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_550|band_610|band_720|band_679|band_2189,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6472222222222223,0.16034299655179793,0.5,0.20412414523193156,,,TOP5_gen_D02T_TARDE,gen,02,dia2,T,TARDE,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_550|band_610|band_720|band_679|band_2189,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.4888888888888889,0.15071844406945037,0.3125,0.23935677693908453,,,TOP5_gen_D02T_TARDE,gen,02,dia2,T,TARDE,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_707|band_730|band_1349|band_580|band_1451,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.12272623352430297,0.5,0.2041241452319315,,,TOP5_gen_D03M_MANHA,gen,03,dia3,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_707|band_730|band_1349|band_580|band_1451,0.75,0.09622504486493767,0.75,0.09622504486493767,0.7444444444444445,0.08981004187394186,0.625,0.14433756729740643,,,TOP5_gen_D03M_MANHA,gen,03,dia3,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_707|band_730|band_1349|band_580|band_1451,0.7916666666666666,0.08333333333333337,0.7916666666666666,0.08333333333333337,0.7833333333333333,0.07777777777777783,0.6875,0.125,,,TOP5_gen_D03M_MANHA,gen,03,dia3,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_707|band_730|band_1349|band_580|band_1451,0.7083333333333334,0.15957118462605638,0.7083333333333334,0.15957118462605638,0.7083333333333334,0.14412357523414282,0.5625,0.23935677693908453,,,TOP5_gen_D03M_MANHA,gen,03,dia3,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_707|band_730|band_1349|band_580|band_1451,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.5111111111111111,0.1330243333042072,0.3125,0.2393567769390845,,,TOP5_gen_D03M_MANHA,gen,03,dia3,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,4,band_705|band_1349|band_740|band_519,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6277777777777778,0.06318045225641473,0.5,6.409875621278546e-17,,,TOP5_gen_D03T_TARDE,gen,03,dia3,T,TARDE,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,4,band_705|band_1349|band_740|band_519,0.75,0.09622504486493767,0.75,0.09622504486493767,0.7444444444444445,0.08981004187394186,0.625,0.14433756729740643,,,TOP5_gen_D03T_TARDE,gen,03,dia3,T,TARDE,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,4,band_705|band_1349|band_740|band_519,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6361111111111111,0.14036255230842376,0.5,0.2041241452319315,,,TOP5_gen_D03T_TARDE,gen,03,dia3,T,TARDE,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,4,band_705|band_1349|band_740|band_519,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6361111111111111,0.14036255230842376,0.5,0.2041241452319315,,,TOP5_gen_D03T_TARDE,gen,03,dia3,T,TARDE,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,4,band_705|band_1349|band_740|band_519,0.6666666666666666,0.23570226039551584,0.6666666666666666,0.23570226039551584,0.6777777777777778,0.22534838141001864,0.5,0.3535533905932738,,,TOP5_gen_D03T_TARDE,gen,03,dia3,T,TARDE,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_704|band_730|band_580|band_1349|band_1799,0.5,0.2721655269759087,0.5,0.2721655269759087,0.48055555555555557,0.28158501994387086,0.25,0.408248290463863,,,TOP5_gen_D04M_MANHA,gen,04,dia4,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_704|band_730|band_580|band_1349|band_1799,0.5833333333333333,0.09622504486493762,0.5833333333333333,0.09622504486493762,0.5666666666666667,0.11863420280034788,0.375,0.14433756729740643,,,TOP5_gen_D04M_MANHA,gen,04,dia4,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_704|band_730|band_580|band_1349|band_1799,0.5,0.13608276348795434,0.5,0.13608276348795434,0.44999999999999996,0.09139972355002268,0.24999999999999997,0.2041241452319315,,,TOP5_gen_D04M_MANHA,gen,04,dia4,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_704|band_730|band_580|band_1349|band_1799,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.5472222222222222,0.15801625170364322,0.3125,0.23935677693908453,,,TOP5_gen_D04M_MANHA,gen,04,dia4,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_704|band_730|band_580|band_1349|band_1799,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.49444444444444435,0.14069199935720428,0.31249999999999994,0.2393567769390845,,,TOP5_gen_D04M_MANHA,gen,04,dia4,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_706|band_1730|band_980|band_553|band_1349,0.41666666666666663,0.09622504486493763,0.41666666666666663,0.09622504486493763,0.3476190476190476,0.11805939036055271,0.12499999999999997,0.1443375672974064,,,TOP5_gen_D05M_MANHA,gen,05,dia5,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_706|band_1730|band_980|band_553|band_1349,0.5416666666666667,0.20971762320196527,0.5416666666666667,0.20971762320196527,0.4944444444444444,0.2685887519898651,0.3125,0.3145764348029479,,,TOP5_gen_D05M_MANHA,gen,05,dia5,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_706|band_1730|band_980|band_553|band_1349,0.6666666666666666,0.13608276348795434,0.6666666666666666,0.13608276348795434,0.6527777777777778,0.14554424609724864,0.5,0.2041241452319315,,,TOP5_gen_D05M_MANHA,gen,05,dia5,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_706|band_1730|band_980|band_553|band_1349,0.5416666666666666,0.08333333333333331,0.5416666666666666,0.08333333333333331,0.4888888888888889,0.1143958904554111,0.3125,0.125,,,TOP5_gen_D05M_MANHA,gen,05,dia5,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_706|band_1730|band_980|band_553|band_1349,0.5416666666666666,0.08333333333333331,0.5416666666666666,0.08333333333333331,0.4777777777777778,0.12035612451312534,0.3124999999999999,0.12499999999999997,,,TOP5_gen_D05M_MANHA,gen,05,dia5,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,5,band_721|band_551|band_1349|band_1799|band_1694,0.37499999999999994,0.08333333333333334,0.37499999999999994,0.08333333333333334,0.28055555555555556,0.1156036224815823,0.06249999999999989,0.12500000000000006,,,TOP5_gen_D06M_MANHA,gen,06,dia6,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,5,band_721|band_551|band_1349|band_1799|band_1694,0.625,0.15957118462605635,0.625,0.15957118462605635,0.5972222222222222,0.18534252575124754,0.4375,0.23935677693908455,,,TOP5_gen_D06M_MANHA,gen,06,dia6,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,5,band_721|band_551|band_1349|band_1799|band_1694,0.5833333333333333,0.0962250448649376,0.5833333333333333,0.0962250448649376,0.5638888888888889,0.06309898162000303,0.37499999999999994,0.14433756729740652,,,TOP5_gen_D06M_MANHA,gen,06,dia6,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,5,band_721|band_551|band_1349|band_1799|band_1694,0.5833333333333333,0.0962250448649376,0.5833333333333333,0.0962250448649376,0.5583333333333333,0.13064417795894276,0.375,0.14433756729740646,,,TOP5_gen_D06M_MANHA,gen,06,dia6,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,5,band_721|band_551|band_1349|band_1799|band_1694,0.41666666666666663,0.09622504486493764,0.41666666666666663,0.09622504486493764,0.3416666666666667,0.12218012743116065,0.12499999999999994,0.14433756729740652,,,TOP5_gen_D06M_MANHA,gen,06,dia6,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,2,band_721|band_552,0.625,0.2097176232019653,0.625,0.2097176232019653,0.5916666666666667,0.20435082397499474,0.4375,0.3145764348029479,,,TOP5_gen_D09M_MANHA,gen,09,dia9,M,MANHA,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,2,band_721|band_552,0.41666666666666663,0.09622504486493763,0.41666666666666663,0.09622504486493763,0.41944444444444445,0.10862969908194418,0.12499999999999992,0.14433756729740646,,,TOP5_gen_D09M_MANHA,gen,09,dia9,M,MANHA,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,2,band_721|band_552,0.5416666666666666,0.15957118462605632,0.5416666666666666,0.15957118462605632,0.5111111111111111,0.1330243333042072,0.3125,0.23935677693908453,,,TOP5_gen_D09M_MANHA,gen,09,dia9,M,MANHA,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,2,band_721|band_552,0.3333333333333333,0.13608276348795434,0.3333333333333333,0.13608276348795434,0.2698412698412698,0.10823953727766551,0.0,0.2041241452319315,,,TOP5_gen_D09M_MANHA,gen,09,dia9,M,MANHA,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,2,band_721|band_552,0.5,0.0,0.5,0.0,0.4305555555555555,0.031914236925211274,0.24999999999999994,6.409875621278546e-17,,,TOP5_gen_D09M_MANHA,gen,09,dia9,M,MANHA,cv_grouped,42
gen,Random Forest,BR16; CD202; EMB48,3,24,12,4,4,band_712|band_550|band_740|band_1349,0.5416666666666666,0.08333333333333331,0.5416666666666666,0.08333333333333331,0.5444444444444444,0.08558681487623218,0.3125,0.125,,,TOP5_gen_D09T_TARDE,gen,09,dia9,T,TARDE,cv_grouped,42
gen,SVM (RBF),BR16; CD202; EMB48,3,24,12,4,4,band_712|band_550|band_740|band_1349,0.5833333333333334,0.16666666666666669,0.5833333333333334,0.16666666666666669,0.5638888888888889,0.18333333333333338,0.375,0.25,,,TOP5_gen_D09T_TARDE,gen,09,dia9,T,TARDE,cv_grouped,42
gen,LDA,BR16; CD202; EMB48,3,24,12,4,4,band_712|band_550|band_740|band_1349,0.5833333333333333,0.0962250448649376,0.5833333333333333,0.0962250448649376,0.561111111111111,0.07056503290095427,0.375,0.14433756729740643,,,TOP5_gen_D09T_TARDE,gen,09,dia9,T,TARDE,cv_grouped,42
gen,k-NN (k=5),BR16; CD202; EMB48,3,24,12,4,4,band_712|band_550|band_740|band_1349,0.4166666666666667,0.2151657414559676,0.4166666666666667,0.2151657414559676,0.3682539682539683,0.21446396662124842,0.12499999999999992,0.3227486121839514,,,TOP5_gen_D09T_TARDE,gen,09,dia9,T,TARDE,cv_grouped,42
gen,XGBoost,BR16; CD202; EMB48,3,24,12,4,4,band_712|band_550|band_740|band_1349,0.4166666666666667,0.2151657414559676,0.4166666666666667,0.2151657414559676,0.39444444444444443,0.20618023199580413,0.12499999999999994,0.32274861218395146,,,TOP5_gen_D09T_TARDE,gen,09,dia9,T,TARDE,cv_grouped,42
