cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.8664867029631808,0.12678650354759025,0.006726793489228827
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9976624446029905,0.002115541930675583,0.0002220134663338809
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.937128947347775,0.060871058807871095,0.0019999938443538436
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,0,1,BR16,CD202,False,0.3495392268088418,0.5410052742029482,0.10945549898820996
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9989055550469379,0.0010771735583136356,1.727139474841941e-05
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.9978541700031088,0.002078197223666098,6.763277322507066e-05
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,0,1,BR16,CD202,False,0.08724154472914682,0.7459249611370411,0.16683349413381218
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,0,0,BR16,BR16,True,0.8052904478704309,0.16806366942747455,0.02664588270209455
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.0024158298622722653,0.506582087940066,0.4910020821976619
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.00010653455608318462,0.5223665690977249,0.47752689634619183
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.0066664644270621595,0.14897491383950534,0.8443586217334326
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.011876895426470111,0.456463830336144,0.5316592742373859
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.0343196375518576,0.7752878279935783,0.19039253445456397
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,1,0,CD202,BR16,False,0.8238976638720631,0.12573419857532725,0.05036813755260971
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,1,1,CD202,CD202,True,0.28939805701909765,0.38037831119757654,0.3302236317833257
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,1,2,CD202,EMB48,False,0.02794733485098196,0.41499261301581286,0.5570600521332053
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.009379370948490987,0.5748748095745561,0.4157458194769529
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.003064193935986991,0.7473377350499252,0.2495980710140878
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.005084563170333337,0.6143575263875298,0.380557910442137
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.019276975616881083,0.5346268209083761,0.4460962034747429
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,0.002370385667765557,0.17352155138726127,0.8241080629449732
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,LDA,2,1,EMB48,CD202,False,0.03463777297165956,0.7776030432853955,0.1877591837429449
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,2.2276012434466567e-09,0.1550635746175676,0.8449364231548312
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,LDA,2,2,EMB48,EMB48,True,3.582044491367453e-05,0.20653148361110454,0.7934326959439819
